time_index,card.nic.bps.avg.t
1781829600000.0,1841929840
1781829615000.0,1842672240
1781829630000.0,1840993080
1781829645000.0,1842897200
1781829660000.0,1841705760
1781829675000.0,1847465360
1781829690000.0,1842476400
1781829705000.0,1846359440
1781829720000.0,1839580400
1781829735000.0,1843300400
1781829750000.0,1839060000
1781829765000.0,1842473200
1781829780000.0,1840185760
1781829795000.0,1842042680
1781829810000.0,1840129600
1781829825000.0,1842270800
1781829840000.0,1839442000
1781829855000.0,1843453760
1781829870000.0,1839167200
1781829885000.0,1847434400
1781829900000.0,1851693600
1781829915000.0,1842839200
1781829930000.0,1839293840
1781829945000.0,1843960640
1781829960000.0,1841495040
1781829975000.0,1842861480
1781829990000.0,1840214400
1781830005000.0,1841962000
1781830020000.0,1845433360
1781830035000.0,1843052000
1781830050000.0,1839463840
1781830065000.0,1839910280
1781830080000.0,1845426400
1781830095000.0,1842544240
1781830110000.0,1839979720
1781830125000.0,1844292000
1781830140000.0,1842982800
1781830155000.0,1842183800
1781830170000.0,2229297200
1781830185000.0,2177307840
1781830200000.0,2028467000
1781830215000.0,1863829720
1781830230000.0,1946417600
1781830245000.0,2201685200
1781830260000.0,1903181840
1781830275000.0,1989699800
1781830290000.0,2116666160
1781830305000.0,1945220800
1781830320000.0,1854205200
1781830335000.0,1845743840
1781830350000.0,1843341720
1781830365000.0,1846440960
1781830380000.0,2089282400
1781830395000.0,1887613320
1781830410000.0,2014763600
1781830425000.0,1916318800
1781830440000.0,1847170800
1781830455000.0,1849036000
1781830470000.0,1843548960
1781830485000.0,1844094400
1781830500000.0,1843711800
1781830515000.0,2126896800
1781830530000.0,2153270280
1781830545000.0,1974991600
1781830560000.0,1885152240
1781830575000.0,2023795600
1781830590000.0,1920947400
1781830605000.0,1930656560
1781830620000.0,1916498800
1781830635000.0,2354279200
1781830650000.0,2015701000
1781830665000.0,2105363200
1781830680000.0,1871771040
1781830695000.0,1859635800
1781830710000.0,2016400600
1781830725000.0,1847038000
1781830740000.0,2023609200
1781830755000.0,2098801440
1781830770000.0,2182139600
1781830785000.0,2167973880
1781830800000.0,2056669800
1781830815000.0,2011361880
1781830830000.0,1901284400
1781830845000.0,2038303200
1781830860000.0,1986994600
1781830875000.0,1895909360
1781830890000.0,1931869600
1781830905000.0,1900137480
1781830920000.0,1939576400
1781830935000.0,2086599880
1781830950000.0,2129841760
1781830965000.0,2008594640
1781830980000.0,1887270000
1781830995000.0,1933641320
1781831010000.0,1898299000
1781831025000.0,1898693440
1781831040000.0,1903289200
1781831055000.0,1884805720
1781831070000.0,1888350000
1781831085000.0,1969373600
1781831100000.0,2146023000
1781831115000.0,2058469800
1781831130000.0,2097090960
1781831145000.0,2065236000
1781831160000.0,1917970400
1781831175000.0,1886656520
1781831190000.0,1886174000
1781831205000.0,1926481600
1781831220000.0,1918631600
1781831235000.0,1922547200
1781831250000.0,1890174160
1781831265000.0,1908513400
1781831280000.0,1885083600
1781831295000.0,1920495000
1781831310000.0,1970138920
1781831325000.0,2099206400
1781831340000.0,1951302000
1781831355000.0,1911167400
1781831370000.0,1889052000
1781831385000.0,1922441200
1781831400000.0,1930587200
1781831415000.0,1935967040
1781831430000.0,1927676400
1781831445000.0,1907921320
1781831460000.0,1905907600
1781831475000.0,1939501200
1781831490000.0,2011005200
1781831505000.0,2033008640
1781831520000.0,1953512240
1781831535000.0,1906647040
1781831550000.0,1866440280
1781831565000.0,1871344000
1781831580000.0,1883148800
1781831595000.0,1884509200
1781831610000.0,1882303600
1781831625000.0,1883945600
1781831640000.0,1876084400
1781831655000.0,1867906680
1781831670000.0,1875813600
1781831685000.0,1869631480
1781831700000.0,1903572400
1781831715000.0,1843782400
1781831730000.0,1890331840
1781831745000.0,1888591200
1781831760000.0,1875727360
1781831775000.0,1886983600
1781831790000.0,1846292400
1781831805000.0,1903535320
1781831820000.0,1910753480
1781831835000.0,1846107200
1781831850000.0,1843015200
1781831865000.0,1920253600
1781831880000.0,1862142560
1781831895000.0,1838988800
1781831910000.0,1855617440
1781831925000.0,1867852000
1781831940000.0,1864115600
1781831955000.0,1853439200
1781831970000.0,1864586640
1781831985000.0,1867622200
1781832000000.0,1873058000
1781832015000.0,1868553440
1781832030000.0,1870655600
1781832045000.0,1871644800
1781832060000.0,1870394000
1781832075000.0,1872943720
1781832090000.0,1875699080
1781832105000.0,1870559440
1781832120000.0,1872878200
1781832135000.0,1868678000
1781832150000.0,1873258280
1781832165000.0,1879707600
1781832180000.0,1875920000
1781832195000.0,1881500000
1781832210000.0,1876119760
1781832225000.0,1872464400
1781832240000.0,1874822400
1781832255000.0,1875326000
1781832270000.0,1894409600
1781832285000.0,1889500800
1781832300000.0,1903722800
1781832315000.0,1888495400
1781832330000.0,1888239600
1781832345000.0,1904025000
1781832360000.0,1893962120
1781832375000.0,1880561440
1781832390000.0,1881595200
1781832405000.0,1870884240
1781832420000.0,1910871440
1781832435000.0,1902236400
1781832450000.0,1914629320
1781832465000.0,1893137800
1781832480000.0,1894274680
1781832495000.0,1842654400
1781832510000.0,1845591600
1781832525000.0,1839889200
1781832540000.0,1850831480
1781832555000.0,1839579360
1781832570000.0,1843062400
1781832585000.0,1844649360
1781832600000.0,1847005200
1781832615000.0,1839191440
1781832630000.0,1842809200
1781832645000.0,1837158200
1781832660000.0,1842470400
1781832675000.0,1842429600
1781832690000.0,1843906160
1781832705000.0,1844941000
1781832720000.0,1843276200
1781832735000.0,1839571360
1781832750000.0,1850555200
1781832765000.0,1838904800
1781832780000.0,1824290400
1781832795000.0,1842403720
1781832810000.0,1843205320
1781832825000.0,2218247200
1781832840000.0,2430102000
1781832855000.0,2188422000
1781832870000.0,1870439840
1781832885000.0,1873663600
1781832900000.0,2211760960
1781832915000.0,2162984160
