time_index,card.nic.pps.avg.t
1781831850000.0,209061
1781831865000.0,209147
1781831880000.0,209838
1781831895000.0,203372
1781831910000.0,207380
1781831925000.0,192778
1781831940000.0,193663
1781831955000.0,194535
1781831970000.0,189170
1781831985000.0,188550
1781832000000.0,206323
1781832015000.0,195462
1781832030000.0,190710
1781832045000.0,194621
1781832060000.0,211364
1781832075000.0,194322
1781832090000.0,190987
1781832105000.0,202104
1781832120000.0,195157
1781832135000.0,199500
1781832150000.0,183794
1781832165000.0,180098
1781832180000.0,187753
1781832195000.0,203216
1781832210000.0,190780
1781832225000.0,186041
1781832240000.0,176696
1781832255000.0,177060
1781832270000.0,191335
1781832285000.0,197172
1781832300000.0,190169
1781832315000.0,190313
1781832330000.0,196720
1781832345000.0,201041
1781832360000.0,216565
1781832375000.0,197231
1781832390000.0,192756
1781832405000.0,208331
1781832420000.0,205476
1781832435000.0,201711
1781832450000.0,193307
1781832465000.0,181504
1781832480000.0,165210
1781832495000.0,190721
1781832510000.0,183915
1781832525000.0,183871
1781832540000.0,195468
1781832555000.0,170633
1781832570000.0,181254
1781832585000.0,169306
1781832600000.0,202700
1781832615000.0,198292
1781832630000.0,198270
1781832645000.0,187819
1781832660000.0,189971
1781832675000.0,179612
1781832690000.0,182656
1781832705000.0,177834
1781832720000.0,176003
1781832735000.0,171424
1781832750000.0,171622
1781832765000.0,188058
1781832780000.0,190842
1781832795000.0,191792
1781832810000.0,192633
1781832825000.0,188922
1781832840000.0,188048
1781832855000.0,177284
1781832870000.0,193459
1781832885000.0,206885
1781832900000.0,195316
1781832915000.0,189492
1781832930000.0,172659
1781832945000.0,187006
1781832960000.0,183391
1781832975000.0,192846
1781832990000.0,187026
1781833005000.0,181512
1781833020000.0,178066
1781833035000.0,173379
1781833050000.0,179359
1781833065000.0,172500
1781833080000.0,186294
1781833095000.0,182232
1781833110000.0,188872
1781833125000.0,178908
1781833140000.0,183208
1781833155000.0,182627
1781833170000.0,194338
1781833185000.0,216233
1781833200000.0,196291
1781833215000.0,190342
1781833230000.0,177808
1781833245000.0,162953
1781833260000.0,173635
1781833275000.0,172298
1781833290000.0,168301
1781833305000.0,176566
1781833320000.0,168242
1781833335000.0,159348
1781833350000.0,161760
1781833365000.0,166416
1781833380000.0,161234
1781833395000.0,182023
1781833410000.0,174735
1781833425000.0,174336
1781833440000.0,162985
1781833455000.0,155994
1781833470000.0,166171
1781833485000.0,161988
1781833500000.0,151050
1781833515000.0,147330
1781833530000.0,153982
1781833545000.0,162018
1781833560000.0,159658
1781833575000.0,152047
