time_index,card.nic.pps.avg.r
1781829600000.0,448446
1781829615000.0,447354
1781829630000.0,449837
1781829645000.0,418047
1781829660000.0,410661
1781829675000.0,443866
1781829690000.0,465998
1781829705000.0,444862
1781829720000.0,442597
1781829735000.0,429752
1781829750000.0,393388
1781829765000.0,415326
1781829780000.0,405161
1781829795000.0,393827
1781829810000.0,399624
1781829825000.0,398412
1781829840000.0,409969
1781829855000.0,374952
1781829870000.0,388968
1781829885000.0,351968
1781829900000.0,374422
1781829915000.0,429466
1781829930000.0,405123
1781829945000.0,369046
1781829960000.0,370781
1781829975000.0,323109
1781829990000.0,379580
1781830005000.0,414462
1781830020000.0,477233
1781830035000.0,436228
1781830050000.0,405554
1781830065000.0,403454
1781830080000.0,383163
1781830095000.0,384978
1781830110000.0,397720
1781830125000.0,418730
1781830140000.0,371140
1781830155000.0,365192
1781830170000.0,412215
1781830185000.0,446772
1781830200000.0,473065
1781830215000.0,426470
1781830230000.0,443508
1781830245000.0,420932
1781830260000.0,446813
1781830275000.0,428676
1781830290000.0,452926
1781830305000.0,369510
1781830320000.0,355058
1781830335000.0,378628
1781830350000.0,424203
1781830365000.0,410895
1781830380000.0,432626
1781830395000.0,397752
1781830410000.0,433111
1781830425000.0,390663
1781830440000.0,429983
1781830455000.0,404631
1781830470000.0,429929
1781830485000.0,481768
1781830500000.0,442354
1781830515000.0,468184
1781830530000.0,432213
1781830545000.0,434614
1781830560000.0,483020
1781830575000.0,466057
1781830590000.0,412724
1781830605000.0,420106
1781830620000.0,457104
1781830635000.0,443640
1781830650000.0,416570
1781830665000.0,437095
1781830680000.0,436496
1781830695000.0,392523
1781830710000.0,418238
1781830725000.0,398697
1781830740000.0,442512
1781830755000.0,382552
1781830770000.0,388125
1781830785000.0,386534
1781830800000.0,327129
1781830815000.0,282950
1781830830000.0,343383
1781830845000.0,350526
1781830860000.0,340942
1781830875000.0,365004
1781830890000.0,375826
1781830905000.0,367794
1781830920000.0,305732
1781830935000.0,328332
1781830950000.0,372618
1781830965000.0,317604
1781830980000.0,283458
1781830995000.0,289292
1781831010000.0,337535
1781831025000.0,326744
1781831040000.0,295713
1781831055000.0,275493
1781831070000.0,324473
1781831085000.0,299612
1781831100000.0,336215
1781831115000.0,394016
1781831130000.0,379209
1781831145000.0,360569
1781831160000.0,368179
1781831175000.0,376684
1781831190000.0,350055
1781831205000.0,398428
1781831220000.0,459241
1781831235000.0,447271
1781831250000.0,414546
1781831265000.0,383710
1781831280000.0,400596
1781831295000.0,352323
1781831310000.0,345989
1781831325000.0,366530
1781831340000.0,356684
1781831355000.0,354093
1781831370000.0,323207
1781831385000.0,343477
1781831400000.0,369611
1781831415000.0,383073
1781831430000.0,363002
1781831445000.0,405382
1781831460000.0,402115
1781831475000.0,334065
1781831490000.0,339099
1781831505000.0,319734
1781831520000.0,314910
1781831535000.0,390350
1781831550000.0,369510
1781831565000.0,349289
1781831580000.0,393814
1781831595000.0,429510
1781831610000.0,380265
1781831625000.0,314487
1781831640000.0,331358
1781831655000.0,364617
1781831670000.0,351631
1781831685000.0,328378
1781831700000.0,334132
1781831715000.0,344748
1781831730000.0,326585
1781831745000.0,321995
1781831760000.0,312963
1781831775000.0,295792
1781831790000.0,300507
1781831805000.0,291598
1781831820000.0,282441
1781831835000.0,305378
1781831850000.0,315775
1781831865000.0,301615
1781831880000.0,284064
1781831895000.0,260158
1781831910000.0,268583
1781831925000.0,279446
1781831940000.0,286522
1781831955000.0,209198
1781831970000.0,206174
1781831985000.0,219170
1781832000000.0,225167
1781832015000.0,261298
1781832030000.0,260687
1781832045000.0,284768
1781832060000.0,275285
1781832075000.0,247286
1781832090000.0,209109
1781832105000.0,265623
1781832120000.0,310247
1781832135000.0,301964
1781832150000.0,310530
1781832165000.0,296644
1781832180000.0,292733
1781832195000.0,278081
1781832210000.0,284938
1781832225000.0,282636
1781832240000.0,264789
1781832255000.0,252673
1781832270000.0,289599
1781832285000.0,278473
1781832300000.0,293389
1781832315000.0,304492
1781832330000.0,323180
1781832345000.0,283739
1781832360000.0,299784
1781832375000.0,321807
1781832390000.0,282402
1781832405000.0,302087
1781832420000.0,302380
1781832435000.0,268353
1781832450000.0,288270
1781832465000.0,249326
1781832480000.0,231943
1781832495000.0,214234
1781832510000.0,251741
1781832525000.0,219534
1781832540000.0,237378
1781832555000.0,244885
1781832570000.0,257739
1781832585000.0,215244
1781832600000.0,232461
1781832615000.0,250567
1781832630000.0,259202
1781832645000.0,246633
1781832660000.0,183106
1781832675000.0,187724
1781832690000.0,165313
1781832705000.0,191634
1781832720000.0,177842
1781832735000.0,198971
1781832750000.0,239006
1781832765000.0,237269
1781832780000.0,238699
1781832795000.0,206951
1781832810000.0,152980
1781832825000.0,145683
1781832840000.0,155824
1781832855000.0,209519
1781832870000.0,210967
1781832885000.0,205704
1781832900000.0,193084
1781832915000.0,158386
1781832930000.0,140021
1781832945000.0,131950
1781832960000.0,170274
1781832975000.0,200004
1781832990000.0,220944
1781833005000.0,241673
1781833020000.0,217468
1781833035000.0,209953
1781833050000.0,175462
1781833065000.0,195202
1781833080000.0,202915
1781833095000.0,191615
1781833110000.0,151295
1781833125000.0,141212
1781833140000.0,157966
1781833155000.0,215028
1781833170000.0,190063
1781833185000.0,188520
1781833200000.0,238623
1781833215000.0,239205
1781833230000.0,221780
1781833245000.0,192511
1781833260000.0,192790
1781833275000.0,162400
1781833290000.0,182397
1781833305000.0,150891
1781833320000.0,156726
1781833335000.0,131965
1781833350000.0,143418
1781833365000.0,163534
1781833380000.0,154902
1781833395000.0,148312
1781833410000.0,145008
1781833425000.0,149476
1781833440000.0,130809
1781833455000.0,132522
1781833470000.0,152206
1781833485000.0,137732
1781833500000.0,138697
1781833515000.0,147023
1781833530000.0,210415
1781833545000.0,220800
1781833560000.0,202462
1781833575000.0,175152
1781833590000.0,162380
1781833605000.0,153791
1781833620000.0,148405
1781833635000.0,165298
1781833650000.0,161115
1781833665000.0,153850
1781833680000.0,122618
1781833695000.0,112641
1781833710000.0,119706
1781833725000.0,148369
1781833740000.0,152126
1781833755000.0,128792
1781833770000.0,146487
1781833785000.0,138424
1781833800000.0,139371
1781833815000.0,148265
1781833830000.0,147396
1781833845000.0,137711
1781833860000.0,153368
1781833875000.0,137070
1781833890000.0,151949
1781833905000.0,166034
1781833920000.0,193167
1781833935000.0,225372
1781833950000.0,197912
1781833965000.0,207216
1781833980000.0,200154
1781833995000.0,193613
1781834010000.0,213516
1781834025000.0,196007
1781834040000.0,177852
1781834055000.0,156225
1781834070000.0,176604
1781834085000.0,190864
1781834100000.0,175559
1781834115000.0,182954
1781834130000.0,186869
1781834145000.0,156334
1781834160000.0,149809
1781834175000.0,158163
1781834190000.0,164698
1781834205000.0,177372
1781834220000.0,175176
1781834235000.0,200898
1781834250000.0,195690
1781834265000.0,197785
1781834280000.0,215082
1781834295000.0,214877
1781834310000.0,220352
1781834325000.0,202005
1781834340000.0,195939
1781834355000.0,188014
1781834370000.0,172437
1781834385000.0,194108
1781834400000.0,207131
1781834415000.0,207274
1781834430000.0,216875
1781834445000.0,216688
1781834460000.0,209183
1781834475000.0,194228
1781834490000.0,230474
1781834505000.0,212606
1781834520000.0,191042
1781834535000.0,168584
1781834550000.0,189396
1781834565000.0,187400
1781834580000.0,170523
1781834595000.0,158065
1781834610000.0,139866
1781834625000.0,136696
1781834640000.0,124411
1781834655000.0,138731
1781834670000.0,154406
1781834685000.0,126536
1781834700000.0,112727
1781834715000.0,111479
1781834730000.0,122634
1781834745000.0,124614
1781834760000.0,154556
1781834775000.0,213143
1781834790000.0,169471
1781834805000.0,167251
1781834820000.0,170218
1781834835000.0,172889
1781834850000.0,146289
1781834865000.0,127488
1781834880000.0,111212
1781834895000.0,119378
1781834910000.0,105550
1781834925000.0,137998
1781834940000.0,124866
1781834955000.0,133918
1781834970000.0,129636
1781834985000.0,101474
1781835000000.0,85978
1781835015000.0,89005
1781835030000.0,83853
1781835045000.0,103924
1781835060000.0,82533
1781835075000.0,80386
1781835090000.0,92816
1781835105000.0,89177
1781835120000.0,105787
1781835135000.0,120749
1781835150000.0,115051
1781835165000.0,124737
1781835180000.0,132242
1781835195000.0,147575
1781835210000.0,109794
1781835225000.0,112245
1781835240000.0,88718
1781835255000.0,109044
1781835270000.0,99441
1781835285000.0,102203
1781835300000.0,122956
1781835315000.0,124360
1781835330000.0,138454
1781835345000.0,135881
1781835360000.0,132832
1781835375000.0,136338
1781835390000.0,147868
1781835405000.0,137217
1781835420000.0,154151
1781835435000.0,165010
1781835450000.0,150726
1781835465000.0,157308
1781835480000.0,152612
1781835495000.0,111929
1781835510000.0,106146
1781835525000.0,119749
1781835540000.0,136716
1781835555000.0,141244
1781835570000.0,138749
1781835585000.0,150070
1781835600000.0,160742
1781835615000.0,157604
1781835630000.0,142794
1781835645000.0,129460
1781835660000.0,122396
1781835675000.0,122407
1781835690000.0,136657
1781835705000.0,143533
1781835720000.0,126782
1781835735000.0,127533
1781835750000.0,111138
1781835765000.0,101350
1781835780000.0,102694
1781835795000.0,96937
1781835810000.0,99798
1781835825000.0,110049
1781835840000.0,113348
1781835855000.0,135874
1781835870000.0,125214
1781835885000.0,133726
1781835900000.0,142650
1781835915000.0,133211
1781835930000.0,146118
1781835945000.0,135934
1781835960000.0,117215
1781835975000.0,122007
1781835990000.0,128527
1781836005000.0,146989
1781836020000.0,157575
1781836035000.0,178063
1781836050000.0,184288
1781836065000.0,163680
1781836080000.0,193189
1781836095000.0,227189
1781836110000.0,208153
1781836125000.0,205582
1781836140000.0,213049
1781836155000.0,209120
1781836170000.0,217820
1781836185000.0,193662
1781836200000.0,204723
1781836215000.0,175556
1781836230000.0,184760
1781836245000.0,185511
1781836260000.0,160185
1781836275000.0,162982
1781836290000.0,184380
1781836305000.0,177387
1781836320000.0,132412
1781836335000.0,150714
1781836350000.0,152147
1781836365000.0,168726
1781836380000.0,182597
1781836395000.0,182600
1781836410000.0,186207
1781836425000.0,194839
1781836440000.0,167212
1781836455000.0,177121
1781836470000.0,196859
1781836485000.0,219299
1781836500000.0,242612
1781836515000.0,228938
1781836530000.0,199045
1781836545000.0,223326
1781836560000.0,239420
1781836575000.0,236618
1781836590000.0,256831
1781836605000.0,274330
1781836620000.0,272559
1781836635000.0,274861
1781836650000.0,320220
1781836665000.0,303532
1781836680000.0,263840
1781836695000.0,254357
1781836710000.0,248035
1781836725000.0,267912
1781836740000.0,223928
1781836755000.0,218445
1781836770000.0,242140
1781836785000.0,209235
1781836800000.0,225169
1781836815000.0,193359
1781836830000.0,194172
1781836845000.0,193156
1781836860000.0,201719
1781836875000.0,208209
1781836890000.0,186432
1781836905000.0,175977
1781836920000.0,185584
1781836935000.0,165189
1781836950000.0,192007
1781836965000.0,168418
1781836980000.0,188633
1781836995000.0,219956
1781837010000.0,216152
1781837025000.0,238491
1781837040000.0,238994
1781837055000.0,225536
1781837070000.0,236874
1781837085000.0,230288
1781837100000.0,211564
1781837115000.0,210315
1781837130000.0,199864
1781837145000.0,216239
1781837160000.0,225364
1781837175000.0,228849
1781837190000.0,180140
1781837205000.0,148220
1781837220000.0,155000
1781837235000.0,166443
1781837250000.0,182760
1781837265000.0,209563
1781837280000.0,221512
1781837295000.0,199177
1781837310000.0,197000
1781837325000.0,217050
1781837340000.0,247413
1781837355000.0,219482
1781837370000.0,200755
1781837385000.0,233791
1781837400000.0,226403
1781837415000.0,183604
1781837430000.0,212098
1781837445000.0,189279
1781837460000.0,208671
1781837475000.0,161083
1781837490000.0,154010
1781837505000.0,145545
1781837520000.0,234936
1781837535000.0,194777
1781837550000.0,193076
1781837565000.0,200711
1781837580000.0,206739
1781837595000.0,190271
1781837610000.0,184356
1781837625000.0,207988
1781837640000.0,177415
1781837655000.0,178212
1781837670000.0,237158
1781837685000.0,225044
1781837700000.0,188660
1781837715000.0,192283
1781837730000.0,237717
1781837745000.0,193686
1781837760000.0,199855
1781837775000.0,223055
1781837790000.0,192156
1781837805000.0,179990
1781837820000.0,140166
1781837835000.0,166543
1781837850000.0,156230
1781837865000.0,186080
1781837880000.0,192928
1781837895000.0,201362
1781837910000.0,168445
1781837925000.0,172119
1781837940000.0,181940
1781837955000.0,186807
1781837970000.0,184952
1781837985000.0,219728
1781838000000.0,195379
1781838015000.0,207353
1781838030000.0,223879
1781838045000.0,237404
1781838060000.0,188661
1781838075000.0,199133
1781838090000.0,136004
1781838105000.0,210912
1781838120000.0,173041
1781838135000.0,162760
1781838150000.0,205875
1781838165000.0,225846
1781838180000.0,192590
1781838195000.0,193260
1781838210000.0,207742
1781838225000.0,213304
1781838240000.0,250782
1781838255000.0,236445
1781838270000.0,243888
1781838285000.0,219177
1781838300000.0,247022
1781838315000.0,266392
1781838330000.0,244546
1781838345000.0,230046
1781838360000.0,271230
1781838375000.0,279714
1781838390000.0,278576
1781838405000.0,252744
1781838420000.0,194260
1781838435000.0,242892
1781838450000.0,264876
1781838465000.0,249995
1781838480000.0,256304
1781838495000.0,266185
1781838510000.0,292357
1781838525000.0,307428
1781838540000.0,276236
1781838555000.0,301676
1781838570000.0,267379
1781838585000.0,354604
1781838600000.0,306094
1781838615000.0,338778
1781838630000.0,310381
1781838645000.0,286687
1781838660000.0,321377
1781838675000.0,325516
