time_index,card.nic.pps.avg.t
1781829600000.0,249928
1781829615000.0,257387
1781829630000.0,237313
1781829645000.0,241373
1781829660000.0,240494
1781829675000.0,234141
1781829690000.0,239870
1781829705000.0,251789
1781829720000.0,250910
1781829735000.0,251728
1781829750000.0,248180
1781829765000.0,229914
1781829780000.0,249558
1781829795000.0,242169
1781829810000.0,234725
1781829825000.0,242533
1781829840000.0,245344
1781829855000.0,254276
1781829870000.0,275017
1781829885000.0,274854
1781829900000.0,261284
1781829915000.0,260732
1781829930000.0,243939
1781829945000.0,275241
1781829960000.0,295131
1781829975000.0,278004
1781829990000.0,263922
1781830005000.0,278708
1781830020000.0,283257
1781830035000.0,276309
1781830050000.0,289234
1781830065000.0,282255
1781830080000.0,300904
1781830095000.0,291904
1781830110000.0,275538
1781830125000.0,273351
1781830140000.0,268316
1781830155000.0,266374
1781830170000.0,265952
1781830185000.0,284118
1781830200000.0,288876
1781830215000.0,274028
1781830230000.0,268465
1781830245000.0,269605
1781830260000.0,274203
1781830275000.0,280835
1781830290000.0,291188
1781830305000.0,296911
1781830320000.0,272142
1781830335000.0,282617
1781830350000.0,302294
1781830365000.0,280046
1781830380000.0,256097
1781830395000.0,266491
1781830410000.0,275445
1781830425000.0,291596
1781830440000.0,270010
1781830455000.0,277004
1781830470000.0,283121
1781830485000.0,279570
1781830500000.0,279065
1781830515000.0,276417
1781830530000.0,289899
1781830545000.0,276679
1781830560000.0,281900
1781830575000.0,282860
1781830590000.0,279141
1781830605000.0,266614
1781830620000.0,273974
1781830635000.0,276814
1781830650000.0,278784
1781830665000.0,289535
1781830680000.0,311276
1781830695000.0,313138
1781830710000.0,311653
1781830725000.0,304001
1781830740000.0,306672
1781830755000.0,309938
1781830770000.0,300224
1781830785000.0,295652
1781830800000.0,307788
1781830815000.0,275994
1781830830000.0,313009
1781830845000.0,298914
1781830860000.0,287005
1781830875000.0,261981
1781830890000.0,261679
1781830905000.0,278112
1781830920000.0,289356
1781830935000.0,277568
1781830950000.0,291492
1781830965000.0,273214
1781830980000.0,284175
1781830995000.0,293236
1781831010000.0,307125
1781831025000.0,287778
1781831040000.0,276878
1781831055000.0,286324
1781831070000.0,277250
1781831085000.0,291290
1781831100000.0,287694
1781831115000.0,274919
1781831130000.0,282531
1781831145000.0,282021
1781831160000.0,284894
1781831175000.0,282523
1781831190000.0,297178
1781831205000.0,289344
1781831220000.0,289388
1781831235000.0,265738
1781831250000.0,261902
1781831265000.0,273160
1781831280000.0,288080
1781831295000.0,289732
1781831310000.0,279963
1781831325000.0,267184
1781831340000.0,263854
1781831355000.0,261752
1781831370000.0,271041
1781831385000.0,279074
1781831400000.0,279257
1781831415000.0,275461
1781831430000.0,267574
1781831445000.0,270152
1781831460000.0,268517
1781831475000.0,267822
1781831490000.0,274124
1781831505000.0,277399
1781831520000.0,281108
1781831535000.0,285192
1781831550000.0,282017
1781831565000.0,280457
1781831580000.0,304459
1781831595000.0,286068
1781831610000.0,285341
1781831625000.0,290071
1781831640000.0,284046
1781831655000.0,303409
1781831670000.0,294744
1781831685000.0,299981
1781831700000.0,272753
1781831715000.0,285100
1781831730000.0,297779
1781831745000.0,299185
1781831760000.0,298772
1781831775000.0,289484
1781831790000.0,298228
1781831805000.0,307441
1781831820000.0,280879
1781831835000.0,289594
1781831850000.0,305979
1781831865000.0,310816
1781831880000.0,309238
1781831895000.0,305426
1781831910000.0,303250
1781831925000.0,292752
1781831940000.0,306325
1781831955000.0,290014
1781831970000.0,291616
1781831985000.0,285451
1781832000000.0,300850
1781832015000.0,300798
1781832030000.0,300440
1781832045000.0,295362
1781832060000.0,292298
1781832075000.0,293750
1781832090000.0,295530
1781832105000.0,290153
1781832120000.0,304010
1781832135000.0,277053
1781832150000.0,248018
1781832165000.0,266152
1781832180000.0,270625
1781832195000.0,276532
1781832210000.0,285730
1781832225000.0,290323
1781832240000.0,295534
1781832255000.0,295870
1781832270000.0,295894
1781832285000.0,297104
1781832300000.0,280149
1781832315000.0,299484
1781832330000.0,296642
1781832345000.0,310315
1781832360000.0,296961
1781832375000.0,287472
1781832390000.0,272480
1781832405000.0,299448
1781832420000.0,281564
1781832435000.0,252562
1781832450000.0,245098
1781832465000.0,261172
1781832480000.0,251034
1781832495000.0,259655
1781832510000.0,261469
1781832525000.0,267656
1781832540000.0,258230
1781832555000.0,274704
1781832570000.0,267634
1781832585000.0,277450
1781832600000.0,272682
1781832615000.0,248448
1781832630000.0,249217
1781832645000.0,281214
1781832660000.0,254888
1781832675000.0,261169
1781832690000.0,238410
1781832705000.0,244422
1781832720000.0,276287
1781832735000.0,259897
1781832750000.0,258122
1781832765000.0,257628
1781832780000.0,254677
1781832795000.0,279018
1781832810000.0,250531
1781832825000.0,243678
1781832840000.0,242484
1781832855000.0,242234
1781832870000.0,217267
1781832885000.0,241440
1781832900000.0,239503
1781832915000.0,230406
1781832930000.0,250474
1781832945000.0,261863
1781832960000.0,266328
1781832975000.0,282774
1781832990000.0,289011
1781833005000.0,261526
1781833020000.0,260087
1781833035000.0,258432
1781833050000.0,275531
1781833065000.0,269772
1781833080000.0,267906
1781833095000.0,265950
1781833110000.0,248132
1781833125000.0,255357
1781833140000.0,264378
1781833155000.0,265614
1781833170000.0,250275
1781833185000.0,253978
1781833200000.0,265050
1781833215000.0,251891
1781833230000.0,258745
1781833245000.0,248280
1781833260000.0,251328
1781833275000.0,243234
1781833290000.0,244312
1781833305000.0,253964
1781833320000.0,247972
1781833335000.0,259502
1781833350000.0,241433
1781833365000.0,242754
1781833380000.0,252535
1781833395000.0,244390
1781833410000.0,246958
1781833425000.0,243011
1781833440000.0,240180
1781833455000.0,229163
1781833470000.0,227016
1781833485000.0,235663
1781833500000.0,217947
1781833515000.0,239339
1781833530000.0,248795
1781833545000.0,250034
1781833560000.0,259232
1781833575000.0,229868
1781833590000.0,230876
1781833605000.0,231698
1781833620000.0,221546
1781833635000.0,221143
1781833650000.0,209520
1781833665000.0,219159
1781833680000.0,214050
1781833695000.0,204436
1781833710000.0,210815
1781833725000.0,218726
1781833740000.0,198082
1781833755000.0,212749
1781833770000.0,236836
1781833785000.0,214584
1781833800000.0,228038
1781833815000.0,236913
1781833830000.0,255696
1781833845000.0,237734
1781833860000.0,231639
1781833875000.0,226155
1781833890000.0,239121
1781833905000.0,255741
1781833920000.0,213601
1781833935000.0,203447
1781833950000.0,208509
1781833965000.0,205385
1781833980000.0,226522
1781833995000.0,210161
1781834010000.0,209298
1781834025000.0,218933
1781834040000.0,214210
1781834055000.0,210800
1781834070000.0,202978
1781834085000.0,196036
1781834100000.0,202400
1781834115000.0,210961
1781834130000.0,214825
1781834145000.0,189579
1781834160000.0,186909
1781834175000.0,190480
1781834190000.0,187504
1781834205000.0,208679
1781834220000.0,198798
1781834235000.0,197286
1781834250000.0,209344
1781834265000.0,200608
1781834280000.0,202584
1781834295000.0,232206
1781834310000.0,232922
1781834325000.0,239118
1781834340000.0,233810
1781834355000.0,218253
1781834370000.0,230167
1781834385000.0,206418
1781834400000.0,213576
1781834415000.0,213080
1781834430000.0,191151
1781834445000.0,203485
1781834460000.0,214385
1781834475000.0,203013
1781834490000.0,205014
1781834505000.0,221670
1781834520000.0,220388
1781834535000.0,215306
1781834550000.0,207958
1781834565000.0,215407
1781834580000.0,202136
1781834595000.0,210506
1781834610000.0,206632
1781834625000.0,211649
1781834640000.0,220215
1781834655000.0,217204
1781834670000.0,213940
1781834685000.0,204978
1781834700000.0,213146
1781834715000.0,206143
1781834730000.0,229232
1781834745000.0,217754
1781834760000.0,228432
1781834775000.0,216862
1781834790000.0,222499
1781834805000.0,216031
1781834820000.0,235268
1781834835000.0,221434
1781834850000.0,211538
1781834865000.0,210688
1781834880000.0,209223
1781834895000.0,213116
1781834910000.0,213123
1781834925000.0,216596
1781834940000.0,220521
1781834955000.0,215670
1781834970000.0,222763
1781834985000.0,227870
1781835000000.0,223761
1781835015000.0,240947
1781835030000.0,226029
