time_index,card.nic.pps.avg.t
1781829600000.0,209442
1781829615000.0,215656
1781829630000.0,231624
1781829645000.0,231050
1781829660000.0,210699
1781829675000.0,223036
1781829690000.0,219344
1781829705000.0,206896
1781829720000.0,216936
1781829735000.0,213796
1781829750000.0,214906
1781829765000.0,215190
1781829780000.0,224855
1781829795000.0,228462
1781829810000.0,223042
1781829825000.0,215161
1781829840000.0,225545
1781829855000.0,219729
1781829870000.0,212200
1781829885000.0,207009
1781829900000.0,199864
1781829915000.0,194416
1781829930000.0,204780
1781829945000.0,215538
1781829960000.0,213040
1781829975000.0,226440
1781829990000.0,223351
1781830005000.0,222371
1781830020000.0,218969
1781830035000.0,213038
1781830050000.0,229295
1781830065000.0,219989
1781830080000.0,208119
1781830095000.0,216074
1781830110000.0,215274
1781830125000.0,203041
1781830140000.0,201704
1781830155000.0,207480
1781830170000.0,211350
1781830185000.0,199780
1781830200000.0,195727
1781830215000.0,200462
1781830230000.0,204047
1781830245000.0,218915
1781830260000.0,195919
1781830275000.0,212592
1781830290000.0,212196
1781830305000.0,211542
1781830320000.0,218308
1781830335000.0,210204
1781830350000.0,218728
1781830365000.0,201394
1781830380000.0,234717
1781830395000.0,221225
1781830410000.0,229459
1781830425000.0,229208
1781830440000.0,207482
1781830455000.0,216597
1781830470000.0,220240
1781830485000.0,241647
1781830500000.0,238436
1781830515000.0,221885
1781830530000.0,213236
1781830545000.0,231512
1781830560000.0,234840
1781830575000.0,224567
1781830590000.0,227943
1781830605000.0,223694
1781830620000.0,219547
1781830635000.0,236565
1781830650000.0,209488
1781830665000.0,211448
1781830680000.0,221135
1781830695000.0,219313
1781830710000.0,233216
1781830725000.0,204173
1781830740000.0,198115
1781830755000.0,196418
1781830770000.0,203930
1781830785000.0,215973
1781830800000.0,224942
1781830815000.0,220154
1781830830000.0,215640
1781830845000.0,203625
1781830860000.0,209886
1781830875000.0,204014
1781830890000.0,205825
1781830905000.0,201362
1781830920000.0,211544
1781830935000.0,207784
1781830950000.0,199883
1781830965000.0,222136
1781830980000.0,209822
1781830995000.0,208966
1781831010000.0,209570
1781831025000.0,222408
1781831040000.0,208731
1781831055000.0,212298
1781831070000.0,207469
1781831085000.0,201312
1781831100000.0,227424
1781831115000.0,213705
1781831130000.0,219865
1781831145000.0,206814
1781831160000.0,221180
1781831175000.0,226215
1781831190000.0,215550
1781831205000.0,208489
1781831220000.0,217272
1781831235000.0,223588
1781831250000.0,218424
1781831265000.0,230220
1781831280000.0,217256
1781831295000.0,217195
1781831310000.0,208555
1781831325000.0,214631
1781831340000.0,219877
1781831355000.0,213546
1781831370000.0,218827
1781831385000.0,218726
1781831400000.0,210448
1781831415000.0,215533
1781831430000.0,217878
1781831445000.0,216202
1781831460000.0,222932
1781831475000.0,207732
1781831490000.0,207104
1781831505000.0,213684
1781831520000.0,213162
1781831535000.0,214360
1781831550000.0,201131
1781831565000.0,207593
1781831580000.0,199754
1781831595000.0,189556
1781831610000.0,210895
1781831625000.0,226566
1781831640000.0,224513
1781831655000.0,220117
1781831670000.0,225714
1781831685000.0,220875
1781831700000.0,217110
1781831715000.0,226605
1781831730000.0,232732
1781831745000.0,220596
1781831760000.0,220510
1781831775000.0,232612
1781831790000.0,239322
1781831805000.0,244939
1781831820000.0,229751
1781831835000.0,224261
1781831850000.0,231029
1781831865000.0,243389
1781831880000.0,234100
1781831895000.0,228446
1781831910000.0,235253
1781831925000.0,228620
1781831940000.0,228083
1781831955000.0,242948
1781831970000.0,231352
1781831985000.0,226096
1781832000000.0,241900
1781832015000.0,226803
1781832030000.0,230595
1781832045000.0,222248
1781832060000.0,222230
1781832075000.0,214459
1781832090000.0,235507
1781832105000.0,225070
1781832120000.0,208826
1781832135000.0,212840
1781832150000.0,227149
1781832165000.0,204874
1781832180000.0,206931
1781832195000.0,205654
1781832210000.0,194297
1781832225000.0,206783
1781832240000.0,209849
1781832255000.0,209152
1781832270000.0,202055
1781832285000.0,207295
1781832300000.0,216814
1781832315000.0,213870
1781832330000.0,237225
1781832345000.0,225451
1781832360000.0,220876
1781832375000.0,208630
1781832390000.0,196919
1781832405000.0,237180
1781832420000.0,244177
1781832435000.0,229306
1781832450000.0,200887
1781832465000.0,208905
1781832480000.0,235564
1781832495000.0,214344
1781832510000.0,224907
1781832525000.0,209332
1781832540000.0,204796
1781832555000.0,190989
1781832570000.0,214409
1781832585000.0,202424
1781832600000.0,206921
1781832615000.0,204540
1781832630000.0,216668
1781832645000.0,227873
1781832660000.0,232302
1781832675000.0,215234
1781832690000.0,221853
1781832705000.0,226890
1781832720000.0,220608
1781832735000.0,211922
1781832750000.0,211580
1781832765000.0,194609
1781832780000.0,213246
1781832795000.0,194012
1781832810000.0,197229
1781832825000.0,196325
1781832840000.0,209700
1781832855000.0,196968
1781832870000.0,190928
1781832885000.0,193490
1781832900000.0,215492
1781832915000.0,209436
1781832930000.0,207035
1781832945000.0,209310
1781832960000.0,208812
1781832975000.0,198615
1781832990000.0,221275
1781833005000.0,202267
1781833020000.0,195726
1781833035000.0,178408
1781833050000.0,171781
1781833065000.0,183434
1781833080000.0,177803
1781833095000.0,188544
1781833110000.0,182789
1781833125000.0,182194
1781833140000.0,184381
1781833155000.0,192247
1781833170000.0,184555
1781833185000.0,202254
1781833200000.0,193368
1781833215000.0,179220
1781833230000.0,184752
1781833245000.0,176531
1781833260000.0,177049
1781833275000.0,188986
1781833290000.0,167693
1781833305000.0,165945
1781833320000.0,154255
1781833335000.0,171621
1781833350000.0,190582
1781833365000.0,160465
1781833380000.0,170070
1781833395000.0,178837
1781833410000.0,176071
1781833425000.0,161766
1781833440000.0,163534
1781833455000.0,178548
1781833470000.0,181233
1781833485000.0,175652
1781833500000.0,172128
1781833515000.0,166666
1781833530000.0,178521
1781833545000.0,166287
1781833560000.0,167861
1781833575000.0,176376
1781833590000.0,167172
1781833605000.0,146932
1781833620000.0,153109
1781833635000.0,147846
1781833650000.0,166764
1781833665000.0,170524
1781833680000.0,172190
1781833695000.0,166638
1781833710000.0,153910
1781833725000.0,149266
1781833740000.0,156931
1781833755000.0,171066
1781833770000.0,166829
1781833785000.0,159546
1781833800000.0,150736
1781833815000.0,155375
1781833830000.0,178234
1781833845000.0,160764
1781833860000.0,152887
1781833875000.0,158728
1781833890000.0,164611
1781833905000.0,170620
1781833920000.0,169307
1781833935000.0,166716
1781833950000.0,151713
1781833965000.0,158570
1781833980000.0,144599
1781833995000.0,151022
1781834010000.0,147942
1781834025000.0,155940
1781834040000.0,150767
1781834055000.0,150795
1781834070000.0,148696
1781834085000.0,149598
1781834100000.0,142353
1781834115000.0,153223
1781834130000.0,166650
1781834145000.0,162935
1781834160000.0,161430
1781834175000.0,138719
1781834190000.0,153107
1781834205000.0,154650
1781834220000.0,149964
1781834235000.0,149386
1781834250000.0,152835
1781834265000.0,148260
1781834280000.0,147400
1781834295000.0,151952
1781834310000.0,150135
1781834325000.0,147804
1781834340000.0,147008
1781834355000.0,162389
1781834370000.0,153416
1781834385000.0,172370
1781834400000.0,163349
1781834415000.0,144186
1781834430000.0,151234
1781834445000.0,158119
1781834460000.0,161603
1781834475000.0,167386
1781834490000.0,162723
