time_index,card.nic.pps.avg.r
1781837025000.0,617
1781837040000.0,88623
1781837055000.0,62316
1781837070000.0,10595
1781837085000.0,624
1781837100000.0,613
1781837115000.0,618
1781837130000.0,609
1781837145000.0,606
1781837160000.0,606
1781837175000.0,606
1781837190000.0,105323
1781837205000.0,68134
1781837220000.0,19784
1781837235000.0,731
1781837250000.0,615
1781837265000.0,616
1781837280000.0,618
1781837295000.0,602
1781837310000.0,608
1781837325000.0,608
1781837340000.0,109609
1781837355000.0,54978
1781837370000.0,31373
1781837385000.0,2277
1781837400000.0,11051
1781837415000.0,672
1781837430000.0,611
1781837445000.0,608
1781837460000.0,623
1781837475000.0,633
1781837490000.0,129434
1781837505000.0,82192
1781837520000.0,37055
1781837535000.0,6799
1781837550000.0,610
1781837565000.0,612
1781837580000.0,612
1781837595000.0,615
1781837610000.0,618
1781837625000.0,612
1781837640000.0,132218
1781837655000.0,84865
1781837670000.0,41697
1781837685000.0,8179
1781837700000.0,636
1781837715000.0,613
1781837730000.0,618
1781837745000.0,618
1781837760000.0,624
1781837775000.0,622
1781837790000.0,129836
1781837805000.0,123702
1781837820000.0,45002
1781837835000.0,16063
1781837850000.0,614
1781837865000.0,614
1781837880000.0,618
1781837895000.0,616
1781837910000.0,626
1781837925000.0,619
1781837940000.0,135330
1781837955000.0,127454
1781837970000.0,49107
1781837985000.0,27665
1781838000000.0,932
1781838015000.0,618
1781838030000.0,621
1781838045000.0,627
1781838060000.0,624
1781838075000.0,620
1781838090000.0,133522
1781838105000.0,111319
1781838120000.0,32545
1781838135000.0,43038
1781838150000.0,1978
1781838165000.0,621
1781838180000.0,620
1781838195000.0,630
1781838210000.0,620
1781838225000.0,612
1781838240000.0,17351
1781838255000.0,165186
1781838270000.0,126051
1781838285000.0,47179
1781838300000.0,41214
1781838315000.0,2834
1781838330000.0,622
1781838345000.0,624
1781838360000.0,618
1781838375000.0,666
1781838390000.0,144604
1781838405000.0,136031
1781838420000.0,18134
1781838435000.0,26407
1781838450000.0,14532
1781838465000.0,709
1781838480000.0,626
1781838495000.0,624
1781838510000.0,610
1781838525000.0,622
1781838540000.0,143309
1781838555000.0,131086
1781838570000.0,28128
1781838585000.0,21511
1781838600000.0,35032
1781838615000.0,1168
1781838630000.0,623
1781838645000.0,617
1781838660000.0,618
1781838675000.0,610
1781838690000.0,138024
1781838705000.0,135572
1781838720000.0,53862
1781838735000.0,25798
1781838750000.0,33481
1781838765000.0,6092
1781838780000.0,622
1781838795000.0,616
1781838810000.0,609
1781838825000.0,613
1781838840000.0,133198
1781838855000.0,127163
1781838870000.0,67844
1781838885000.0,38995
1781838900000.0,28078
1781838915000.0,11425
1781838930000.0,622
1781838945000.0,622
1781838960000.0,609
1781838975000.0,612
1781838990000.0,136455
1781839005000.0,131490
1781839020000.0,76174
1781839035000.0,43991
1781839050000.0,39018
1781839065000.0,17638
1781839080000.0,832
1781839095000.0,617
1781839110000.0,625
1781839125000.0,621
1781839140000.0,126140
1781839155000.0,113001
1781839170000.0,79241
1781839185000.0,40411
1781839200000.0,32560
1781839215000.0,23748
1781839230000.0,1082
1781839245000.0,640
1781839260000.0,17113
1781839275000.0,625
1781839290000.0,144769
1781839305000.0,113755
1781839320000.0,105580
1781839335000.0,54876
1781839350000.0,55288
1781839365000.0,40464
1781839380000.0,1283
1781839395000.0,630
1781839410000.0,627
1781839425000.0,622
1781839440000.0,140739
1781839455000.0,116506
1781839470000.0,129408
1781839485000.0,52861
1781839500000.0,51563
1781839515000.0,48696
1781839530000.0,2328
1781839545000.0,625
1781839560000.0,632
1781839575000.0,630
1781839590000.0,147144
1781839605000.0,118848
1781839620000.0,130274
1781839635000.0,49066
1781839650000.0,50591
1781839665000.0,47034
1781839680000.0,4559
1781839695000.0,636
1781839710000.0,632
1781839725000.0,634
1781839740000.0,143773
1781839755000.0,52515
1781839770000.0,133743
1781839785000.0,27653
1781839800000.0,30859
1781839815000.0,35704
1781839830000.0,15712
1781839845000.0,966
1781839860000.0,642
1781839875000.0,636
1781839890000.0,146516
1781839905000.0,120396
1781839920000.0,137307
1781839935000.0,42869
1781839950000.0,50558
1781839965000.0,51150
1781839980000.0,13535
1781839995000.0,770
1781840010000.0,626
1781840025000.0,623
1781840040000.0,132060
1781840055000.0,110506
1781840070000.0,133726
1781840085000.0,46379
1781840100000.0,45967
1781840115000.0,39002
1781840130000.0,17028
1781840145000.0,747
1781840160000.0,654
1781840175000.0,21120
1781840190000.0,140204
1781840205000.0,116772
1781840220000.0,128344
1781840235000.0,36196
1781840250000.0,47690
1781840265000.0,49923
1781840280000.0,31134
1781840295000.0,1002
1781840310000.0,625
1781840325000.0,622
1781840340000.0,139916
1781840355000.0,113870
1781840370000.0,127368
1781840385000.0,41311
1781840400000.0,47665
1781840415000.0,45825
1781840430000.0,34335
1781840445000.0,1114
1781840460000.0,613
1781840475000.0,624
1781840490000.0,139134
1781840505000.0,116737
1781840520000.0,132119
1781840535000.0,31520
1781840550000.0,47860
1781840565000.0,48595
1781840580000.0,42836
1781840595000.0,1674
1781840610000.0,616
1781840625000.0,622
1781840640000.0,133618
1781840655000.0,121691
1781840670000.0,149530
1781840685000.0,17671
1781840700000.0,31496
1781840715000.0,39052
1781840730000.0,48367
1781840745000.0,5266
1781840760000.0,758
1781840775000.0,628
1781840790000.0,135182
1781840805000.0,115301
1781840820000.0,159178
1781840835000.0,19149
1781840850000.0,25432
1781840865000.0,31167
1781840880000.0,35992
1781840895000.0,11487
1781840910000.0,801
1781840925000.0,629
1781840940000.0,120760
1781840955000.0,129489
1781840970000.0,151968
1781840985000.0,29538
1781841000000.0,46080
1781841015000.0,46412
1781841030000.0,46646
1781841045000.0,1782
1781841060000.0,627
1781841075000.0,17008
1781841090000.0,136665
1781841105000.0,119163
1781841120000.0,153421
1781841135000.0,21185
1781841150000.0,26784
1781841165000.0,35312
1781841180000.0,45139
1781841195000.0,7282
1781841210000.0,619
1781841225000.0,622
1781841240000.0,139380
1781841255000.0,91269
1781841270000.0,160194
1781841285000.0,22116
1781841300000.0,26273
1781841315000.0,32074
1781841330000.0,42342
1781841345000.0,8215
1781841360000.0,629
1781841375000.0,613
1781841390000.0,137840
1781841405000.0,98318
1781841420000.0,129580
1781841435000.0,29263
1781841450000.0,49978
1781841465000.0,48943
1781841480000.0,44549
1781841495000.0,1630
1781841510000.0,623
1781841525000.0,613
1781841540000.0,134613
1781841555000.0,106386
1781841570000.0,118174
1781841585000.0,43125
1781841600000.0,48409
1781841615000.0,48157
1781841630000.0,33008
1781841645000.0,997
1781841660000.0,614
1781841675000.0,623
1781841690000.0,150958
1781841705000.0,109146
1781841720000.0,124964
1781841735000.0,45057
1781841750000.0,51387
1781841765000.0,47840
1781841780000.0,29876
1781841795000.0,967
1781841810000.0,612
1781841825000.0,617
1781841840000.0,30416
1781841855000.0,130281
1781841870000.0,120107
1781841885000.0,90958
1781841900000.0,50021
1781841915000.0,50458
1781841930000.0,43630
1781841945000.0,14960
1781841960000.0,616
1781841975000.0,617
1781841990000.0,141253
1781842005000.0,117870
1781842020000.0,125367
1781842035000.0,45524
1781842050000.0,49151
1781842065000.0,48778
1781842080000.0,40968
1781842095000.0,1350
1781842110000.0,618
1781842125000.0,618
1781842140000.0,140438
1781842155000.0,97613
1781842170000.0,163292
1781842185000.0,26752
1781842200000.0,22581
1781842215000.0,29466
1781842230000.0,33942
1781842245000.0,14947
1781842260000.0,800
1781842275000.0,626
1781842290000.0,132674
1781842305000.0,119801
1781842320000.0,169969
1781842335000.0,66015
1781842350000.0,25765
1781842365000.0,28026
1781842380000.0,33485
1781842395000.0,35806
1781842410000.0,4700
1781842425000.0,633
1781842440000.0,142693
1781842455000.0,138833
1781842470000.0,167422
1781842485000.0,77061
1781842500000.0,44075
1781842515000.0,38849
1781842530000.0,33056
1781842545000.0,35232
1781842560000.0,18577
1781842575000.0,725
1781842590000.0,141315
1781842605000.0,156448
1781842620000.0,165860
1781842635000.0,118738
1781842650000.0,47228
1781842665000.0,43791
1781842680000.0,40428
1781842695000.0,37687
1781842710000.0,30244
1781842725000.0,1094
1781842740000.0,129556
1781842755000.0,134045
1781842770000.0,173074
1781842785000.0,47101
1781842800000.0,22774
1781842815000.0,34157
1781842830000.0,41307
1781842845000.0,42907
1781842860000.0,1112
1781842875000.0,618
1781842890000.0,138405
1781842905000.0,176560
1781842920000.0,83218
1781842935000.0,174454
1781842950000.0,33561
1781842965000.0,25818
1781842980000.0,34489
1781842995000.0,41537
1781843010000.0,44759
1781843025000.0,6457
1781843040000.0,137186
1781843055000.0,120513
1781843070000.0,168105
1781843085000.0,65702
1781843100000.0,36804
1781843115000.0,31338
1781843130000.0,34803
1781843145000.0,40037
1781843160000.0,6880
1781843175000.0,737
1781843190000.0,137525
1781843205000.0,100791
1781843220000.0,163254
1781843235000.0,53288
1781843250000.0,30447
1781843265000.0,33917
1781843280000.0,33571
1781843295000.0,27984
1781843310000.0,1083
1781843325000.0,617
1781843340000.0,137657
1781843355000.0,88187
1781843370000.0,166074
1781843385000.0,25865
1781843400000.0,24279
1781843415000.0,27587
1781843430000.0,33726
1781843445000.0,14806
1781843460000.0,858
1781843475000.0,614
1781843490000.0,140402
1781843505000.0,138951
1781843520000.0,159653
1781843535000.0,23026
1781843550000.0,21781
1781843565000.0,31267
1781843580000.0,34553
1781843595000.0,12970
1781843610000.0,656
1781843625000.0,626
1781843640000.0,33186
1781843655000.0,12862
1781843670000.0,202083
1781843685000.0,129462
1781843700000.0,87458
1781843715000.0,45227
1781843730000.0,41562
1781843745000.0,43757
1781843760000.0,9499
1781843775000.0,618
1781843790000.0,8360
1781843805000.0,185754
1781843820000.0,109818
1781843835000.0,137874
1781843850000.0,23846
1781843865000.0,34474
1781843880000.0,41806
1781843895000.0,46955
1781843910000.0,4982
1781843925000.0,626
1781843940000.0,2495
1781843955000.0,199568
1781843970000.0,115740
1781843985000.0,124102
1781844000000.0,24919
1781844015000.0,32168
1781844030000.0,46607
1781844045000.0,46144
1781844060000.0,6949
1781844075000.0,755
1781844090000.0,137262
1781844105000.0,114213
1781844120000.0,161644
1781844135000.0,22343
1781844150000.0,23324
1781844165000.0,29419
1781844180000.0,32127
1781844195000.0,16548
1781844210000.0,856
1781844225000.0,612
1781844240000.0,137239
1781844255000.0,96990
1781844270000.0,164156
1781844285000.0,27996
1781844300000.0,28881
