time_index,card.nic.bps.avg.t
1781829600000.0,1937370800
1781829615000.0,2065511000
1781829630000.0,2278720400
1781829645000.0,2134220800
1781829660000.0,1662989200
1781829675000.0,1542772320
1781829690000.0,1935343600
1781829705000.0,2075374200
1781829720000.0,1994627080
1781829735000.0,1992895880
1781829750000.0,2085761840
1781829765000.0,2115388200
1781829780000.0,2078342960
1781829795000.0,1766324640
1781829810000.0,2020441600
1781829825000.0,1934729000
1781829840000.0,2176512600
1781829855000.0,1821626800
1781829870000.0,1662079400
1781829885000.0,1981855760
1781829900000.0,2586444800
1781829915000.0,2657710400
1781829930000.0,1822642400
1781829945000.0,1848491400
1781829960000.0,1821606400
1781829975000.0,1533148800
1781829990000.0,1854311840
1781830005000.0,1501457520
1781830020000.0,2057267400
1781830035000.0,2149020800
1781830050000.0,1961734160
1781830065000.0,1463353200
1781830080000.0,2404001800
1781830095000.0,2004365320
1781830110000.0,1544031600
1781830125000.0,1977882200
1781830140000.0,2049773760
1781830155000.0,1662646280
1781830170000.0,1551908880
1781830185000.0,1919045840
1781830200000.0,2441142280
1781830215000.0,1978798000
1781830230000.0,2269786120
1781830245000.0,1702784000
1781830260000.0,2270274800
1781830275000.0,1574646480
1781830290000.0,1727245200
1781830305000.0,1530625600
1781830320000.0,1176531200
1781830335000.0,1309203200
1781830350000.0,1676161440
1781830365000.0,1861192800
1781830380000.0,1713975280
1781830395000.0,2091101600
1781830410000.0,1640980080
1781830425000.0,1474990280
1781830440000.0,1878650000
1781830455000.0,1444516880
1781830470000.0,1800285800
1781830485000.0,2038549720
1781830500000.0,1924381080
1781830515000.0,2322926800
1781830530000.0,2199385200
1781830545000.0,1585389680
1781830560000.0,1881873600
1781830575000.0,1280356160
1781830590000.0,1834414000
1781830605000.0,2201608600
1781830620000.0,1340356800
1781830635000.0,1585625280
1781830650000.0,1297000000
1781830665000.0,1521794680
1781830680000.0,1997196280
1781830695000.0,1699575720
1781830710000.0,1695481600
1781830725000.0,2364137600
1781830740000.0,1946777400
1781830755000.0,1801790000
1781830770000.0,2128065760
1781830785000.0,1796688800
1781830800000.0,1814302120
1781830815000.0,1554458640
1781830830000.0,1820847600
1781830845000.0,2027725840
1781830860000.0,1782634280
1781830875000.0,1912275760
1781830890000.0,1896745760
1781830905000.0,1965260000
1781830920000.0,1561211000
1781830935000.0,1362667320
1781830950000.0,1864846120
1781830965000.0,1934447400
1781830980000.0,1559744920
1781830995000.0,1636033960
1781831010000.0,1246327000
1781831025000.0,2438145840
1781831040000.0,1665839120
1781831055000.0,1785329880
1781831070000.0,1820205040
1781831085000.0,1582875600
1781831100000.0,1319356000
1781831115000.0,1905019600
1781831130000.0,1426571360
1781831145000.0,1380058120
1781831160000.0,1833205760
1781831175000.0,1932236800
1781831190000.0,1195426000
1781831205000.0,1607893800
1781831220000.0,1319789600
1781831235000.0,1249773200
1781831250000.0,1605949200
1781831265000.0,1570583440
1781831280000.0,1642719040
1781831295000.0,1925694400
1781831310000.0,1186319040
1781831325000.0,1253796240
1781831340000.0,1227615200
1781831355000.0,1333190640
1781831370000.0,1513985120
1781831385000.0,1637310480
1781831400000.0,1509918200
1781831415000.0,2161966000
1781831430000.0,1455129920
1781831445000.0,1348290880
1781831460000.0,1657970600
1781831475000.0,1775334000
1781831490000.0,1452293600
1781831505000.0,1786040400
1781831520000.0,1470383520
1781831535000.0,1306424120
1781831550000.0,1082847040
1781831565000.0,1459739600
1781831580000.0,1379635000
1781831595000.0,960107120
1781831610000.0,1099662240
1781831625000.0,1669096000
1781831640000.0,1132135000
1781831655000.0,1030237480
1781831670000.0,1315399080
1781831685000.0,1234132400
1781831700000.0,1140414680
1781831715000.0,1360224680
1781831730000.0,1341563920
1781831745000.0,1662880400
1781831760000.0,1095509600
1781831775000.0,1389103200
1781831790000.0,1402540120
1781831805000.0,1698790200
1781831820000.0,1245647480
1781831835000.0,1470627840
1781831850000.0,1354297200
1781831865000.0,1389859440
1781831880000.0,1501470600
1781831895000.0,1472675440
1781831910000.0,1645449200
1781831925000.0,1353444160
1781831940000.0,1186370000
1781831955000.0,1383626800
1781831970000.0,1621812320
1781831985000.0,1070002800
1781832000000.0,1572136360
1781832015000.0,2126338000
1781832030000.0,1188037000
1781832045000.0,1444512160
1781832060000.0,1108470280
1781832075000.0,1425723200
1781832090000.0,1086325760
1781832105000.0,1264039600
1781832120000.0,870420280
1781832135000.0,873595480
1781832150000.0,1029045880
1781832165000.0,1513516120
1781832180000.0,1118201840
1781832195000.0,1517227520
1781832210000.0,1281471080
1781832225000.0,1280872800
1781832240000.0,1287889320
1781832255000.0,1427304000
1781832270000.0,1471069400
1781832285000.0,850897560
1781832300000.0,1138050000
1781832315000.0,1156762200
1781832330000.0,937151480
1781832345000.0,1215260280
1781832360000.0,814690080
1781832375000.0,1242791120
1781832390000.0,1528041680
1781832405000.0,1869088800
1781832420000.0,1063645400
1781832435000.0,854065520
1781832450000.0,772833680
1781832465000.0,1143238360
1781832480000.0,1151762640
1781832495000.0,767644800
1781832510000.0,668048480
1781832525000.0,892378920
1781832540000.0,977803880
1781832555000.0,1214983600
1781832570000.0,1728880240
1781832585000.0,1204666680
1781832600000.0,911382120
1781832615000.0,1295732400
1781832630000.0,828458960
1781832645000.0,859515480
1781832660000.0,734074560
1781832675000.0,1107358200
1781832690000.0,768065840
1781832705000.0,710528160
1781832720000.0,837527400
1781832735000.0,807955880
1781832750000.0,877511280
1781832765000.0,957972800
1781832780000.0,1011603680
1781832795000.0,1106746280
1781832810000.0,788998960
1781832825000.0,800937440
1781832840000.0,892250640
1781832855000.0,945728520
1781832870000.0,933744640
1781832885000.0,652021440
1781832900000.0,717837360
1781832915000.0,971666800
1781832930000.0,616722120
1781832945000.0,768448200
1781832960000.0,1125966000
1781832975000.0,1056889040
1781832990000.0,857242720
1781833005000.0,917859320
1781833020000.0,1159534400
1781833035000.0,1031064800
1781833050000.0,736234080
1781833065000.0,1011066880
1781833080000.0,744662920
1781833095000.0,860089640
1781833110000.0,1413614800
1781833125000.0,842981600
1781833140000.0,998468920
1781833155000.0,916121720
1781833170000.0,607816480
1781833185000.0,1027328600
1781833200000.0,1056374480
1781833215000.0,1205721280
1781833230000.0,671284000
1781833245000.0,925301760
1781833260000.0,945619240
1781833275000.0,685436480
1781833290000.0,583275000
1781833305000.0,821976480
1781833320000.0,690818880
1781833335000.0,703070880
1781833350000.0,717454760
1781833365000.0,773222640
1781833380000.0,538336040
1781833395000.0,814997640
1781833410000.0,836851240
1781833425000.0,726340000
1781833440000.0,803904360
1781833455000.0,529729280
1781833470000.0,858892080
1781833485000.0,520324360
1781833500000.0,822025000
1781833515000.0,859987440
1781833530000.0,592106400
1781833545000.0,686060240
1781833560000.0,435367640
1781833575000.0,558775200
1781833590000.0,706968560
1781833605000.0,813743840
1781833620000.0,1070309880
1781833635000.0,562881240
1781833650000.0,646643600
1781833665000.0,544026800
1781833680000.0,647672120
1781833695000.0,565983600
1781833710000.0,584421280
1781833725000.0,598671240
1781833740000.0,1126010160
1781833755000.0,471253400
1781833770000.0,913729040
1781833785000.0,817525360
1781833800000.0,400783692
1781833815000.0,694194280
1781833830000.0,1094236560
1781833845000.0,1015709920
1781833860000.0,498470560
1781833875000.0,1293175000
