time_index,card.nic.pps.avg.t
1781829600000.0,234452
1781829615000.0,239107
1781829630000.0,234475
1781829645000.0,229418
1781829660000.0,238600
1781829675000.0,236189
1781829690000.0,242550
1781829705000.0,238848
1781829720000.0,222916
1781829735000.0,241534
1781829750000.0,225945
1781829765000.0,245106
1781829780000.0,251006
1781829795000.0,263000
1781829810000.0,244246
1781829825000.0,238905
1781829840000.0,261396
1781829855000.0,252864
1781829870000.0,243504
1781829885000.0,243024
1781829900000.0,253650
1781829915000.0,264957
1781829930000.0,250980
1781829945000.0,244866
1781829960000.0,245015
1781829975000.0,242919
1781829990000.0,240243
1781830005000.0,244910
1781830020000.0,237920
1781830035000.0,230232
1781830050000.0,248299
1781830065000.0,241414
1781830080000.0,238506
1781830095000.0,251384
1781830110000.0,244747
1781830125000.0,249282
1781830140000.0,264203
1781830155000.0,229383
1781830170000.0,234749
1781830185000.0,245737
1781830200000.0,259026
1781830215000.0,265044
1781830230000.0,272554
1781830245000.0,276228
1781830260000.0,256275
1781830275000.0,245783
1781830290000.0,250577
1781830305000.0,241124
1781830320000.0,254181
1781830335000.0,252206
1781830350000.0,245310
1781830365000.0,272727
1781830380000.0,260794
1781830395000.0,278500
1781830410000.0,274327
1781830425000.0,245391
1781830440000.0,260825
1781830455000.0,267508
1781830470000.0,260153
1781830485000.0,266712
1781830500000.0,259488
1781830515000.0,250432
1781830530000.0,282771
1781830545000.0,262759
1781830560000.0,265613
1781830575000.0,275606
1781830590000.0,256914
1781830605000.0,262573
1781830620000.0,279330
1781830635000.0,278633
1781830650000.0,271633
1781830665000.0,278969
1781830680000.0,256162
1781830695000.0,267394
1781830710000.0,270354
1781830725000.0,244540
1781830740000.0,257733
1781830755000.0,281108
1781830770000.0,255495
1781830785000.0,251550
1781830800000.0,256764
1781830815000.0,257074
1781830830000.0,254586
1781830845000.0,245558
1781830860000.0,266859
1781830875000.0,262778
1781830890000.0,259708
1781830905000.0,249542
1781830920000.0,257788
1781830935000.0,247141
1781830950000.0,243071
1781830965000.0,246347
1781830980000.0,253532
1781830995000.0,254396
1781831010000.0,240063
1781831025000.0,257839
1781831040000.0,247482
1781831055000.0,264826
1781831070000.0,265532
1781831085000.0,266402
1781831100000.0,262881
1781831115000.0,264927
1781831130000.0,250356
1781831145000.0,242434
1781831160000.0,243622
1781831175000.0,276760
1781831190000.0,266401
1781831205000.0,254526
1781831220000.0,255854
1781831235000.0,253300
1781831250000.0,255513
1781831265000.0,250951
1781831280000.0,254883
1781831295000.0,254391
1781831310000.0,258282
1781831325000.0,273720
1781831340000.0,268060
1781831355000.0,269570
1781831370000.0,239988
1781831385000.0,246628
1781831400000.0,250617
1781831415000.0,257288
1781831430000.0,243195
1781831445000.0,249863
1781831460000.0,255362
1781831475000.0,238302
1781831490000.0,239148
1781831505000.0,254383
1781831520000.0,246242
1781831535000.0,235845
1781831550000.0,246665
1781831565000.0,237552
1781831580000.0,244382
1781831595000.0,244307
1781831610000.0,250532
1781831625000.0,283283
1781831640000.0,260415
1781831655000.0,261512
