time_index,card.nic.bps.avg.t
1781834715000.0,515803360
1781834730000.0,674532360
1781834745000.0,796528640
1781834760000.0,1486445360
1781834775000.0,1022646400
1781834790000.0,677034120
1781834805000.0,545000000
1781834820000.0,532043120
1781834835000.0,636521480
1781834850000.0,767601400
1781834865000.0,841093200
1781834880000.0,1054114200
1781834895000.0,851577640
1781834910000.0,1180428680
1781834925000.0,935218600
1781834940000.0,1343560600
1781834955000.0,912349200
1781834970000.0,1141280400
1781834985000.0,773116920
1781835000000.0,618252480
1781835015000.0,951993600
1781835030000.0,695909000
1781835045000.0,753517880
1781835060000.0,573034120
1781835075000.0,828291880
1781835090000.0,968774400
1781835105000.0,918228000
1781835120000.0,1078632840
1781835135000.0,677281800
1781835150000.0,1190612880
1781835165000.0,744334040
1781835180000.0,495219560
1781835195000.0,1048545080
1781835210000.0,792074480
1781835225000.0,748884800
1781835240000.0,606541760
1781835255000.0,663347520
1781835270000.0,482810200
1781835285000.0,574550520
1781835300000.0,580827640
1781835315000.0,425386760
1781835330000.0,592354800
1781835345000.0,512650640
1781835360000.0,475778240
1781835375000.0,380201624
1781835390000.0,1123447200
1781835405000.0,686198080
1781835420000.0,457462920
1781835435000.0,516130440
1781835450000.0,924062320
1781835465000.0,1227646000
1781835480000.0,1096438280
1781835495000.0,952401920
1781835510000.0,779939120
1781835525000.0,964216200
1781835540000.0,788736600
1781835555000.0,948365520
1781835570000.0,1258207840
1781835585000.0,694373840
1781835600000.0,1016988480
1781835615000.0,1180641400
1781835630000.0,696104720
1781835645000.0,697142160
1781835660000.0,328050040
1781835675000.0,567306560
1781835690000.0,374992840
1781835705000.0,576095960
1781835720000.0,724902960
1781835735000.0,596099360
1781835750000.0,892837480
1781835765000.0,795333000
1781835780000.0,1117420800
1781835795000.0,1104213400
1781835810000.0,810080720
1781835825000.0,621029360
1781835840000.0,838153320
1781835855000.0,1036775840
1781835870000.0,705970800
1781835885000.0,643611600
1781835900000.0,752883960
1781835915000.0,418193588
1781835930000.0,610581040
1781835945000.0,534827200
1781835960000.0,488523360
1781835975000.0,376374240
1781835990000.0,535047480
1781836005000.0,444640960
1781836020000.0,541118680
1781836035000.0,571269520
1781836050000.0,474895240
1781836065000.0,645618640
1781836080000.0,843908920
1781836095000.0,525033200
1781836110000.0,957696400
1781836125000.0,852382600
1781836140000.0,839547640
1781836155000.0,1090121920
1781836170000.0,575502040
1781836185000.0,565920560
1781836200000.0,723533160
1781836215000.0,639115280
1781836230000.0,508966400
1781836245000.0,423840820
1781836260000.0,398438424
1781836275000.0,525077160
1781836290000.0,567270920
1781836305000.0,548583120
1781836320000.0,746244640
1781836335000.0,664234560
1781836350000.0,702741800
1781836365000.0,908173200
1781836380000.0,590942160
1781836395000.0,613364440
1781836410000.0,932509600
1781836425000.0,1098643360
1781836440000.0,1073261200
1781836455000.0,593515400
1781836470000.0,1089567320
1781836485000.0,577610960
1781836500000.0,375368780
1781836515000.0,1007707120
1781836530000.0,348062040
1781836545000.0,516957600
1781836560000.0,386483096
1781836575000.0,362023220
1781836590000.0,458146080
1781836605000.0,483105600
1781836620000.0,855741040
1781836635000.0,399885748
1781836650000.0,536510920
1781836665000.0,827426400
1781836680000.0,661000560
1781836695000.0,825076800
1781836710000.0,911880720
1781836725000.0,709262120
1781836740000.0,781230840
1781836755000.0,787368080
1781836770000.0,720237360
1781836785000.0,492246840
1781836800000.0,424662840
1781836815000.0,464575760
1781836830000.0,733763360
1781836845000.0,266981440
1781836860000.0,392721000
1781836875000.0,683861600
1781836890000.0,594891000
1781836905000.0,1159624080
1781836920000.0,1408446680
1781836935000.0,742512440
1781836950000.0,952919440
1781836965000.0,814849760
1781836980000.0,753130800
1781836995000.0,563085200
1781837010000.0,945967200
1781837025000.0,699383160
1781837040000.0,738639880
1781837055000.0,830041240
1781837070000.0,601850560
1781837085000.0,839076360
1781837100000.0,707456120
1781837115000.0,1175764160
1781837130000.0,988229600
1781837145000.0,1089186720
1781837160000.0,682230680
1781837175000.0,570428280
1781837190000.0,861575880
1781837205000.0,1013935920
1781837220000.0,689861680
1781837235000.0,899236800
1781837250000.0,503864200
1781837265000.0,771587840
1781837280000.0,697442880
1781837295000.0,549803720
1781837310000.0,630641760
1781837325000.0,669467360
1781837340000.0,654950400
1781837355000.0,989213680
1781837370000.0,635545800
1781837385000.0,724516040
1781837400000.0,930313440
1781837415000.0,970916880
1781837430000.0,681309280
1781837445000.0,899442480
1781837460000.0,882388800
1781837475000.0,703688280
1781837490000.0,411870056
1781837505000.0,767722080
1781837520000.0,619185560
1781837535000.0,365869280
1781837550000.0,562423960
1781837565000.0,598730840
1781837580000.0,472873280
1781837595000.0,631733760
1781837610000.0,720258960
1781837625000.0,863956400
1781837640000.0,611668480
1781837655000.0,823315680
1781837670000.0,550099920
1781837685000.0,873083280
1781837700000.0,380962960
1781837715000.0,648043520
1781837730000.0,662813920
1781837745000.0,460355360
1781837760000.0,668219800
1781837775000.0,729208640
1781837790000.0,1103027720
1781837805000.0,1246990640
1781837820000.0,938302040
1781837835000.0,867777320
1781837850000.0,1245404960
1781837865000.0,899291120
1781837880000.0,1677663040
1781837895000.0,1113330080
1781837910000.0,573199680
1781837925000.0,799546560
1781837940000.0,903319360
1781837955000.0,963712920
1781837970000.0,908438120
1781837985000.0,896891920
1781838000000.0,1053592480
1781838015000.0,1064165600
1781838030000.0,1009299440
1781838045000.0,1129404800
1781838060000.0,892816600
1781838075000.0,913576000
1781838090000.0,1286348800
1781838105000.0,969982160
1781838120000.0,716043400
1781838135000.0,1093661600
1781838150000.0,1064304120
1781838165000.0,1415971200
1781838180000.0,1573347320
1781838195000.0,1118114080
1781838210000.0,747907320
1781838225000.0,966621400
1781838240000.0,1115942520
1781838255000.0,1241079000
1781838270000.0,1002942040
1781838285000.0,1174422000
1781838300000.0,1050376400
1781838315000.0,775730400
1781838330000.0,989601880
1781838345000.0,1161383320
1781838360000.0,1140624160
1781838375000.0,1005021600
1781838390000.0,1454818920
1781838405000.0,1277211600
1781838420000.0,946736520
1781838435000.0,1157116400
1781838450000.0,949852000
1781838465000.0,971019480
1781838480000.0,1451771400
1781838495000.0,1156080520
1781838510000.0,1084162800
1781838525000.0,852078200
1781838540000.0,699385240
1781838555000.0,941353680
1781838570000.0,1197944800
1781838585000.0,1275004120
1781838600000.0,1377853040
1781838615000.0,1341413800
1781838630000.0,1446394680
1781838645000.0,886961440
1781838660000.0,1338911760
1781838675000.0,1029042600
1781838690000.0,1147519800
1781838705000.0,1729440400
1781838720000.0,1351805840
1781838735000.0,1113856200
1781838750000.0,1173611920
1781838765000.0,1076066320
1781838780000.0,933492000
1781838795000.0,1130664000
1781838810000.0,982351760
1781838825000.0,1128416000
1781838840000.0,1316307440
1781838855000.0,1599125720
1781838870000.0,936934000
1781838885000.0,652559360
1781838900000.0,797268480
1781838915000.0,983733160
1781838930000.0,1377418840
1781838945000.0,1412248560
1781838960000.0,1305463000
1781838975000.0,1034599000
1781838990000.0,1715349200
1781839005000.0,1334660920
1781839020000.0,1528171200
1781839035000.0,1123939440
1781839050000.0,1165006800
1781839065000.0,997668800
1781839080000.0,1617487240
1781839095000.0,1771215880
1781839110000.0,1603402560
1781839125000.0,1376828520
1781839140000.0,1643602960
1781839155000.0,1245422080
1781839170000.0,1608317440
1781839185000.0,1692299200
1781839200000.0,1507392120
1781839215000.0,1194468400
1781839230000.0,1326663600
1781839245000.0,958278240
1781839260000.0,1236144320
1781839275000.0,1521544200
1781839290000.0,1192352560
1781839305000.0,1464880400
1781839320000.0,1197693120
1781839335000.0,1009236160
1781839350000.0,1115624160
1781839365000.0,907477800
1781839380000.0,1642436600
1781839395000.0,1306061920
1781839410000.0,1302794000
1781839425000.0,1278282360
1781839440000.0,1216836400
1781839455000.0,1457709280
1781839470000.0,1205657480
1781839485000.0,1280702880
1781839500000.0,1847548120
1781839515000.0,1913092520
1781839530000.0,2139399200
1781839545000.0,1560682080
1781839560000.0,1598057880
1781839575000.0,1451266560
1781839590000.0,1021332480
1781839605000.0,1262842080
1781839620000.0,1400110800
1781839635000.0,1241468720
1781839650000.0,1093990800
1781839665000.0,894916400
1781839680000.0,1298518400
1781839695000.0,999398600
1781839710000.0,1312873280
1781839725000.0,1105559640
1781839740000.0,1166882000
1781839755000.0,1606193760
1781839770000.0,1604281760
1781839785000.0,2051148600
1781839800000.0,1411074880
1781839815000.0,1569698320
1781839830000.0,1630986360
1781839845000.0,1462248640
1781839860000.0,1433545920
1781839875000.0,1434278520
1781839890000.0,1312239600
1781839905000.0,1365708400
1781839920000.0,1487693600
1781839935000.0,1511210200
1781839950000.0,1998705880
1781839965000.0,2672634280
1781839980000.0,1938758000
1781839995000.0,1781917200
1781840010000.0,1084957080
1781840025000.0,1294251720
1781840040000.0,1404225760
1781840055000.0,1363186880
1781840070000.0,1184526760
1781840085000.0,1566176240
1781840100000.0,1668659800
1781840115000.0,1468876000
1781840130000.0,1935026800
1781840145000.0,1617223080
1781840160000.0,1907294600
1781840175000.0,1770235080
1781840190000.0,1507385440
1781840205000.0,1884642800
1781840220000.0,1676473840
1781840235000.0,1403187200
1781840250000.0,1831792400
1781840265000.0,1522224760
1781840280000.0,1662760360
1781840295000.0,1996414800
1781840310000.0,1387386160
1781840325000.0,1324240600
1781840340000.0,1435621360
1781840355000.0,2042586800
1781840370000.0,1775998160
1781840385000.0,1641274480
1781840400000.0,1647323760
1781840415000.0,1618883280
1781840430000.0,1803874800
1781840445000.0,1304811720
1781840460000.0,1168950400
1781840475000.0,1241121480
1781840490000.0,1886328200
1781840505000.0,2002568200
1781840520000.0,1998975800
1781840535000.0,1020835040
1781840550000.0,1455886640
1781840565000.0,1308533440
1781840580000.0,1901775880
1781840595000.0,2297365720
1781840610000.0,1634232200
1781840625000.0,1656920400
1781840640000.0,1358841840
1781840655000.0,2091344280
1781840670000.0,1510954600
1781840685000.0,1113147480
1781840700000.0,1759586520
1781840715000.0,1750033200
1781840730000.0,2235848920
1781840745000.0,2243388640
1781840760000.0,1916579440
1781840775000.0,1805044520
1781840790000.0,1632839280
1781840805000.0,2467251600
1781840820000.0,2532171760
1781840835000.0,2380849200
1781840850000.0,2241629600
1781840865000.0,2583113320
1781840880000.0,2408325320
1781840895000.0,1851448400
1781840910000.0,2043120640
1781840925000.0,1833978680
1781840940000.0,1578914080
1781840955000.0,2505327000
1781840970000.0,1627401440
1781840985000.0,1857087480
1781841000000.0,1613801880
1781841015000.0,1545925200
1781841030000.0,2112670920
1781841045000.0,2008123400
1781841060000.0,2150033400
1781841075000.0,1879588800
1781841090000.0,2160991040
1781841105000.0,1897832800
1781841120000.0,1592406640
1781841135000.0,1185988400
1781841150000.0,1426911760
1781841165000.0,1349342400
1781841180000.0,1441319840
1781841195000.0,1638488880
1781841210000.0,2044879480
1781841225000.0,2357112400
1781841240000.0,2422079600
1781841255000.0,1528146240
1781841270000.0,1528266800
1781841285000.0,1298260160
1781841300000.0,1670123320
1781841315000.0,1695107480
1781841330000.0,2086094400
1781841345000.0,2431014920
1781841360000.0,1694690720
1781841375000.0,2538735200
1781841390000.0,2310112800
1781841405000.0,2429433040
1781841420000.0,2433940680
1781841435000.0,1472057360
1781841450000.0,1475807960
1781841465000.0,2268403200
1781841480000.0,1467600480
1781841495000.0,1716309800
1781841510000.0,2096075760
1781841525000.0,1846955400
1781841540000.0,1480978000
1781841555000.0,2460569600
1781841570000.0,1869461200
1781841585000.0,1798891600
1781841600000.0,1646850000
1781841615000.0,2187210000
1781841630000.0,2006765600
1781841645000.0,2002199600
1781841660000.0,1747583200
1781841675000.0,2112506680
1781841690000.0,1168131480
1781841705000.0,1924307360
1781841720000.0,1981817440
1781841735000.0,2368169760
1781841750000.0,2535771760
1781841765000.0,2099667200
1781841780000.0,2488042000
1781841795000.0,2544163600
1781841810000.0,2363346800
1781841825000.0,2290892000
1781841840000.0,2768210400
1781841855000.0,2747228560
1781841870000.0,2134724600
1781841885000.0,1785733320
1781841900000.0,1889979000
1781841915000.0,2192232400
1781841930000.0,1986760000
1781841945000.0,1845110400
1781841960000.0,2425673320
1781841975000.0,1837306680
1781841990000.0,1439913880
1781842005000.0,2262419880
1781842020000.0,1818550800
1781842035000.0,2901216800
1781842050000.0,2534877200
1781842065000.0,1887731200
1781842080000.0,2512106000
1781842095000.0,2458412400
1781842110000.0,2318537200
1781842125000.0,1999012800
1781842140000.0,1895398800
1781842155000.0,2391577400
1781842170000.0,1707095360
1781842185000.0,2570641000
1781842200000.0,2208231000
1781842215000.0,2130242000
1781842230000.0,2121183040
1781842245000.0,2520577200
1781842260000.0,2996858000
1781842275000.0,2681558400
1781842290000.0,3572760000
1781842305000.0,2815287720
1781842320000.0,2418658000
1781842335000.0,1751220400
1781842350000.0,1615466800
1781842365000.0,1496386800
1781842380000.0,2052713480
1781842395000.0,2823031600
1781842410000.0,2432733600
1781842425000.0,2490367200
1781842440000.0,2243800280
1781842455000.0,2467486000
1781842470000.0,2185815840
1781842485000.0,2287405040
1781842500000.0,1867860800
1781842515000.0,2071672400
1781842530000.0,1542744880
1781842545000.0,1749286000
1781842560000.0,1905472800
1781842575000.0,2364647440
1781842590000.0,2544597000
1781842605000.0,2576401600
1781842620000.0,2796113600
1781842635000.0,2777279200
1781842650000.0,2202855000
1781842665000.0,2203145440
1781842680000.0,2423240280
1781842695000.0,2812964000
1781842710000.0,2709733360
1781842725000.0,1912664800
1781842740000.0,2166714800
1781842755000.0,1974962160
1781842770000.0,1987997080
1781842785000.0,1476554840
1781842800000.0,2511055600
1781842815000.0,2386138000
1781842830000.0,2125378960
1781842845000.0,1868898520
1781842860000.0,1722712680
1781842875000.0,2332470800
1781842890000.0,2227963080
1781842905000.0,1881238000
1781842920000.0,1811817600
1781842935000.0,2170808400
1781842950000.0,2121825880
1781842965000.0,2299379200
1781842980000.0,2544749760
1781842995000.0,2009607360
1781843010000.0,2116908240
1781843025000.0,2165784000
1781843040000.0,1423319200
1781843055000.0,2379134400
1781843070000.0,1980728800
1781843085000.0,2170024400
1781843100000.0,1421630680
1781843115000.0,1507051000
1781843130000.0,1970461480
1781843145000.0,2106933040
1781843160000.0,1933960200
1781843175000.0,1991504000
1781843190000.0,1741343600
1781843205000.0,2004515440
1781843220000.0,2471355200
1781843235000.0,1993554520
1781843250000.0,1928533400
1781843265000.0,2081531600
1781843280000.0,3017986800
1781843295000.0,2435150640
1781843310000.0,2620290400
1781843325000.0,1988757600
1781843340000.0,1323817360
1781843355000.0,2246916000
1781843370000.0,1853304400
1781843385000.0,1660864720
1781843400000.0,1573667440
1781843415000.0,1735352400
1781843430000.0,2327201600
1781843445000.0,1952586120
1781843460000.0,2021773200
1781843475000.0,2640053880
1781843490000.0,2606248560
1781843505000.0,2320344000
1781843520000.0,1865591800
1781843535000.0,1635354400
1781843550000.0,1724874400
1781843565000.0,2055023600
1781843580000.0,2666961600
1781843595000.0,2724131600
1781843610000.0,1989246960
1781843625000.0,2509778000
1781843640000.0,1888171200
1781843655000.0,2467847360
1781843670000.0,2146760280
1781843685000.0,1758463800
1781843700000.0,1772653360
1781843715000.0,2186420640
1781843730000.0,2101689600
1781843745000.0,2123554600
1781843760000.0,2200879600
1781843775000.0,2499546520
1781843790000.0,2540456400
1781843805000.0,2678197200
1781843820000.0,2508947440
1781843835000.0,2124425600
1781843850000.0,1486873480
1781843865000.0,1676702720
1781843880000.0,1539535360
1781843895000.0,1816823600
1781843910000.0,2282096400
1781843925000.0,2172264000
1781843940000.0,1987651200
1781843955000.0,2233918680
1781843970000.0,1715047840
1781843985000.0,1624427920
1781844000000.0,2428196640
1781844015000.0,2339785320
1781844030000.0,1451145200
1781844045000.0,1668568000
1781844060000.0,2163850640
1781844075000.0,1770173440
1781844090000.0,2484534800
1781844105000.0,2051660800
1781844120000.0,1678969840
1781844135000.0,1921083000
1781844150000.0,1504964200
1781844165000.0,1733944120
1781844180000.0,2487375040
1781844195000.0,2005906640
1781844210000.0,2710363360
1781844225000.0,2900864600
1781844240000.0,2233439600
1781844255000.0,2416929200
1781844270000.0,1996772000
1781844285000.0,2361532000
1781844300000.0,2297491440
1781844315000.0,2379760240
1781844330000.0,1767608000
1781844345000.0,1587014560
1781844360000.0,1727471200
1781844375000.0,2004408000
1781844390000.0,1823568680
1781844405000.0,1654772960
1781844420000.0,1720431600
1781844435000.0,1640506800
1781844450000.0,1418620400
1781844465000.0,1822704000
1781844480000.0,2166204200
1781844495000.0,1972065200
1781844510000.0,1953420000
1781844525000.0,1841487880
1781844540000.0,1467789320
1781844555000.0,1701414200
1781844570000.0,1699331200
1781844585000.0,1622722160
1781844600000.0,1775080240
1781844615000.0,1647987600
1781844630000.0,1493769000
1781844645000.0,1855743600
1781844660000.0,1699219680
1781844675000.0,1578085360
1781844690000.0,1792176800
1781844705000.0,1865471600
1781844720000.0,1870668000
1781844735000.0,2089919600
1781844750000.0,1467944640
1781844765000.0,2114997200
1781844780000.0,2106739200
1781844795000.0,2225468800
1781844810000.0,1972389200
1781844825000.0,1461539600
1781844840000.0,1439469360
1781844855000.0,1689244680
1781844870000.0,1429490880
1781844885000.0,1776457600
1781844900000.0,2031848800
1781844915000.0,1743742400
1781844930000.0,2332436280
1781844945000.0,2070565200
1781844960000.0,2005592000
1781844975000.0,1758692160
1781844990000.0,2169004800
1781845005000.0,1992291600
1781845020000.0,2514552640
1781845035000.0,1916579840
1781845050000.0,1551933200
1781845065000.0,1541944720
1781845080000.0,2119726280
1781845095000.0,3019016000
1781845110000.0,2268770920
1781845125000.0,1587092880
1781845140000.0,1765296000
1781845155000.0,2283695320
1781845170000.0,2082338000
1781845185000.0,3361639840
1781845200000.0,2749251600
1781845215000.0,2133433600
1781845230000.0,2077500640
1781845245000.0,2775982800
1781845260000.0,2596885200
1781845275000.0,2353777880
1781845290000.0,2220067440
1781845305000.0,2403993000
1781845320000.0,2459180640
1781845335000.0,2056987600
1781845350000.0,2815782920
1781845365000.0,2218103200
1781845380000.0,2599376400
1781845395000.0,2290192160
1781845410000.0,2078258000
1781845425000.0,2175868920
1781845440000.0,1747273320
1781845455000.0,2045244640
1781845470000.0,2146346200
1781845485000.0,1970515200
1781845500000.0,2095117600
1781845515000.0,2627582800
1781845530000.0,2602586800
1781845545000.0,2554837800
1781845560000.0,2325490800
1781845575000.0,2214184400
1781845590000.0,1687943800
1781845605000.0,2892927600
1781845620000.0,2391950960
1781845635000.0,2390331000
1781845650000.0,2581573440
1781845665000.0,2087764800
1781845680000.0,2473583840
1781845695000.0,1851112640
1781845710000.0,2254340800
1781845725000.0,2655451200
1781845740000.0,2388480600
1781845755000.0,3494829200
1781845770000.0,2120620000
1781845785000.0,2374623440
1781845800000.0,3002672000
1781845815000.0,2363914640
1781845830000.0,2993343480
1781845845000.0,2078766680
1781845860000.0,2257240800
1781845875000.0,1930440800
1781845890000.0,2092813200
1781845905000.0,2026278000
1781845920000.0,1908940200
1781845935000.0,2276867880
1781845950000.0,2429747400
1781845965000.0,2093434000
1781845980000.0,2359374240
1781845995000.0,1776160560
