time_index,card.nic.pps.avg.t
1781829600000.0,360776
1781829615000.0,336688
1781829630000.0,285575
1781829645000.0,304175
1781829660000.0,395483
1781829675000.0,359381
1781829690000.0,334493
1781829705000.0,351770
1781829720000.0,359064
1781829735000.0,284952
1781829750000.0,295540
1781829765000.0,289902
1781829780000.0,300436
1781829795000.0,288422
1781829810000.0,312271
1781829825000.0,254668
1781829840000.0,282713
1781829855000.0,343127
1781829870000.0,342182
1781829885000.0,345837
1781829900000.0,307840
1781829915000.0,279294
1781829930000.0,239095
1781829945000.0,248052
1781829960000.0,253108
1781829975000.0,264626
1781829990000.0,307172
1781830005000.0,278477
1781830020000.0,388337
1781830035000.0,336667
1781830050000.0,330991
1781830065000.0,351149
1781830080000.0,373185
1781830095000.0,315358
1781830110000.0,278766
1781830125000.0,275932
1781830140000.0,302981
1781830155000.0,300002
1781830170000.0,262471
1781830185000.0,251825
1781830200000.0,273045
1781830215000.0,267675
1781830230000.0,295822
1781830245000.0,256387
1781830260000.0,253670
1781830275000.0,332439
1781830290000.0,278546
1781830305000.0,284993
1781830320000.0,320937
1781830335000.0,329994
1781830350000.0,383129
1781830365000.0,351561
1781830380000.0,326175
1781830395000.0,269173
1781830410000.0,317057
1781830425000.0,316260
1781830440000.0,370484
1781830455000.0,331867
1781830470000.0,321919
1781830485000.0,340972
1781830500000.0,274190
1781830515000.0,343734
1781830530000.0,346556
1781830545000.0,263894
1781830560000.0,250410
1781830575000.0,264830
1781830590000.0,313864
1781830605000.0,316383
1781830620000.0,287940
1781830635000.0,277979
1781830650000.0,271370
1781830665000.0,237514
1781830680000.0,271224
1781830695000.0,284991
1781830710000.0,282708
1781830725000.0,307261
1781830740000.0,306768
1781830755000.0,258773
1781830770000.0,282588
1781830785000.0,291842
1781830800000.0,339148
1781830815000.0,323077
1781830830000.0,295777
1781830845000.0,291035
1781830860000.0,311655
1781830875000.0,246341
1781830890000.0,229801
1781830905000.0,243996
1781830920000.0,227215
1781830935000.0,257755
1781830950000.0,273446
1781830965000.0,329659
1781830980000.0,309386
1781830995000.0,334135
1781831010000.0,305724
1781831025000.0,250678
1781831040000.0,320527
1781831055000.0,198823
1781831070000.0,193729
1781831085000.0,215372
1781831100000.0,229402
1781831115000.0,245977
1781831130000.0,256548
1781831145000.0,262780
1781831160000.0,214030
1781831175000.0,269509
1781831190000.0,254540
1781831205000.0,241401
1781831220000.0,289834
1781831235000.0,262372
1781831250000.0,298934
1781831265000.0,268175
1781831280000.0,250591
1781831295000.0,257312
1781831310000.0,328823
1781831325000.0,302923
1781831340000.0,272722
1781831355000.0,231316
1781831370000.0,224621
1781831385000.0,245325
1781831400000.0,261720
1781831415000.0,245496
1781831430000.0,202686
1781831445000.0,228194
1781831460000.0,219833
1781831475000.0,229077
1781831490000.0,228036
1781831505000.0,279292
1781831520000.0,271300
1781831535000.0,179698
1781831550000.0,175930
1781831565000.0,216555
1781831580000.0,178047
1781831595000.0,253919
1781831610000.0,247746
1781831625000.0,204519
1781831640000.0,186142
1781831655000.0,195378
1781831670000.0,218482
1781831685000.0,187786
1781831700000.0,226766
1781831715000.0,237144
1781831730000.0,208863
1781831745000.0,195526
1781831760000.0,183677
1781831775000.0,185110
1781831790000.0,240218
1781831805000.0,203595
1781831820000.0,172864
1781831835000.0,212332
1781831850000.0,175251
1781831865000.0,177857
1781831880000.0,202956
1781831895000.0,159003
1781831910000.0,174790
1781831925000.0,200441
1781831940000.0,210070
1781831955000.0,238835
1781831970000.0,212635
1781831985000.0,193735
1781832000000.0,203203
1781832015000.0,206820
1781832030000.0,202556
1781832045000.0,167876
1781832060000.0,193625
1781832075000.0,169934
1781832090000.0,184528
1781832105000.0,208851
1781832120000.0,170864
1781832135000.0,208081
1781832150000.0,194379
1781832165000.0,234340
1781832180000.0,191064
1781832195000.0,249811
1781832210000.0,208034
1781832225000.0,186161
1781832240000.0,144023
1781832255000.0,172475
1781832270000.0,125542
1781832285000.0,117887
1781832300000.0,165338
1781832315000.0,182979
1781832330000.0,170109
1781832345000.0,164873
1781832360000.0,130807
1781832375000.0,150661
1781832390000.0,164432
1781832405000.0,198846
1781832420000.0,143752
1781832435000.0,114170
1781832450000.0,165542
1781832465000.0,154546
1781832480000.0,143894
1781832495000.0,165217
1781832510000.0,124433
1781832525000.0,168154
1781832540000.0,153664
1781832555000.0,108785
1781832570000.0,138847
1781832585000.0,135323
1781832600000.0,168247
1781832615000.0,132480
1781832630000.0,121016
1781832645000.0,155944
1781832660000.0,165023
1781832675000.0,167671
1781832690000.0,196182
1781832705000.0,184448
1781832720000.0,196115
1781832735000.0,137001
1781832750000.0,166235
1781832765000.0,147542
1781832780000.0,182163
1781832795000.0,126659
1781832810000.0,99094
1781832825000.0,93177
1781832840000.0,133078
1781832855000.0,134005
1781832870000.0,136320
1781832885000.0,159972
1781832900000.0,119903
1781832915000.0,137877
1781832930000.0,98171
1781832945000.0,132077
1781832960000.0,142254
1781832975000.0,152728
1781832990000.0,159848
1781833005000.0,134067
1781833020000.0,169427
1781833035000.0,158895
1781833050000.0,178502
1781833065000.0,155076
1781833080000.0,122605
1781833095000.0,112882
1781833110000.0,168038
1781833125000.0,163002
1781833140000.0,114595
1781833155000.0,127789
1781833170000.0,99026
1781833185000.0,95780
1781833200000.0,129333
1781833215000.0,159770
1781833230000.0,138615
1781833245000.0,127918
1781833260000.0,103556
1781833275000.0,102522
1781833290000.0,115994
1781833305000.0,72941
1781833320000.0,78154
1781833335000.0,111612
1781833350000.0,117436
1781833365000.0,98038
1781833380000.0,109805
1781833395000.0,120286
1781833410000.0,133966
1781833425000.0,160296
1781833440000.0,114173
1781833455000.0,141249
1781833470000.0,107505
1781833485000.0,133190
1781833500000.0,131172
1781833515000.0,138860
1781833530000.0,83153
1781833545000.0,119799
1781833560000.0,124005
1781833575000.0,103953
1781833590000.0,95920
1781833605000.0,148210
1781833620000.0,104967
1781833635000.0,97354
1781833650000.0,72141
1781833665000.0,75553
1781833680000.0,115300
1781833695000.0,97385
1781833710000.0,76264
1781833725000.0,89195
1781833740000.0,92592
1781833755000.0,81218
1781833770000.0,75719
1781833785000.0,100550
1781833800000.0,77396
1781833815000.0,85803
1781833830000.0,114449
1781833845000.0,96532
1781833860000.0,146759
1781833875000.0,86368
1781833890000.0,129134
1781833905000.0,79483
1781833920000.0,95862
1781833935000.0,91659
1781833950000.0,87663
1781833965000.0,72314
1781833980000.0,44710
1781833995000.0,80442
1781834010000.0,71180
1781834025000.0,64786
1781834040000.0,83718
1781834055000.0,90425
1781834070000.0,77422
1781834085000.0,120618
1781834100000.0,90349
1781834115000.0,131710
1781834130000.0,96567
1781834145000.0,98457
1781834160000.0,88787
1781834175000.0,70730
1781834190000.0,91683
1781834205000.0,81308
1781834220000.0,67407
1781834235000.0,98045
1781834250000.0,83450
1781834265000.0,90217
1781834280000.0,98055
1781834295000.0,77351
1781834310000.0,116224
