time_index,card.nic.bps.avg.r
1781829600000.0,1279690640
1781829615000.0,565590560
1781829630000.0,468341520
1781829645000.0,1793458400
1781829660000.0,3163336000
1781829675000.0,2243817600
1781829690000.0,2131568240
1781829705000.0,485019240
1781829720000.0,465865320
1781829735000.0,528794800
1781829750000.0,622203360
1781829765000.0,1046152200
1781829780000.0,1527902600
1781829795000.0,602900240
1781829810000.0,572339720
1781829825000.0,450676120
1781829840000.0,181351704
1781829855000.0,986147720
1781829870000.0,1737573800
1781829885000.0,960790400
1781829900000.0,2299462800
1781829915000.0,1988840000
1781829930000.0,1632773320
1781829945000.0,607945200
1781829960000.0,603271160
1781829975000.0,561929440
1781829990000.0,537229040
1781830005000.0,501412440
1781830020000.0,1140294400
1781830035000.0,2705917600
1781830050000.0,1994133200
1781830065000.0,2126523400
1781830080000.0,522770960
1781830095000.0,535430960
1781830110000.0,569833160
1781830125000.0,570354120
1781830140000.0,588462400
1781830155000.0,411599520
1781830170000.0,318788960
1781830185000.0,3125003480
1781830200000.0,1371001040
1781830215000.0,2039400240
1781830230000.0,914219720
1781830245000.0,487545440
1781830260000.0,393339960
1781830275000.0,365771240
1781830290000.0,365457480
1781830305000.0,402976800
1781830320000.0,2806647400
1781830335000.0,1282906120
1781830350000.0,1024911360
1781830365000.0,2103195200
1781830380000.0,430064880
1781830395000.0,280214220
1781830410000.0,335931340
1781830425000.0,388934440
1781830440000.0,466401480
1781830455000.0,447787560
1781830470000.0,798903840
1781830485000.0,2213892520
1781830500000.0,1257928080
1781830515000.0,2072372400
1781830530000.0,598568760
1781830545000.0,273641000
1781830560000.0,414222400
1781830575000.0,514595040
1781830590000.0,553310200
1781830605000.0,1759393200
1781830620000.0,1873455600
1781830635000.0,456832160
1781830650000.0,655506160
1781830665000.0,690075280
1781830680000.0,259517200
1781830695000.0,1455129800
1781830710000.0,1823514400
1781830725000.0,753839880
1781830740000.0,940932080
1781830755000.0,744750480
1781830770000.0,369757200
1781830785000.0,1992117040
1781830800000.0,2518840000
1781830815000.0,2207353040
1781830830000.0,1332325080
1781830845000.0,511551080
1781830860000.0,453283640
1781830875000.0,1385217600
1781830890000.0,2206815040
1781830905000.0,559261200
1781830920000.0,565048400
1781830935000.0,515806480
1781830950000.0,595931240
1781830965000.0,1129673600
1781830980000.0,575615200
1781830995000.0,229154664
1781831010000.0,844487600
1781831025000.0,1432447600
1781831040000.0,3127702400
1781831055000.0,2941750680
1781831070000.0,2090922400
1781831085000.0,1254884800
1781831100000.0,471640400
1781831115000.0,448939040
1781831130000.0,460869080
1781831145000.0,406864640
1781831160000.0,1922180800
1781831175000.0,1622886000
1781831190000.0,607434440
1781831205000.0,555540800
1781831220000.0,499772720
1781831235000.0,480425680
1781831250000.0,661172520
1781831265000.0,293987660
1781831280000.0,452358560
1781831295000.0,1052854480
1781831310000.0,3217261360
1781831325000.0,1886571720
1781831340000.0,2071140160
1781831355000.0,379880920
1781831370000.0,283201100
1781831385000.0,426822760
1781831400000.0,514229880
1781831415000.0,551687640
1781831430000.0,538239800
1781831445000.0,740319760
1781831460000.0,3062039600
1781831475000.0,1910646800
1781831490000.0,1630513600
1781831505000.0,570188320
1781831520000.0,555783080
1781831535000.0,497857200
1781831550000.0,466725600
1781831565000.0,763840800
1781831580000.0,1127508480
1781831595000.0,1352478120
1781831610000.0,293605224
1781831625000.0,332996376
1781831640000.0,1972947600
