time_index,card.nic.pps.avg.r
1781829600000.0,898780
1781829615000.0,852848
1781829630000.0,814970
1781829645000.0,843899
1781829660000.0,820639
1781829675000.0,816286
1781829690000.0,798564
1781829705000.0,829106
1781829720000.0,755746
1781829735000.0,806960
1781829750000.0,784996
1781829765000.0,753036
1781829780000.0,835093
1781829795000.0,838544
1781829810000.0,836568
1781829825000.0,773032
1781829840000.0,885804
1781829855000.0,822858
1781829870000.0,773933
1781829885000.0,695816
1781829900000.0,764312
1781829915000.0,867443
1781829930000.0,860659
1781829945000.0,821574
1781829960000.0,791046
1781829975000.0,782891
1781829990000.0,798752
1781830005000.0,769010
1781830020000.0,750195
1781830035000.0,808504
1781830050000.0,803152
1781830065000.0,830546
1781830080000.0,787016
1781830095000.0,777804
1781830110000.0,776691
1781830125000.0,710743
1781830140000.0,748065
1781830155000.0,741180
1781830170000.0,764246
1781830185000.0,795026
1781830200000.0,778968
1781830215000.0,743013
1781830230000.0,743097
1781830245000.0,711822
1781830260000.0,831750
1781830275000.0,767994
1781830290000.0,750078
1781830305000.0,784939
1781830320000.0,749838
1781830335000.0,778847
1781830350000.0,824142
1781830365000.0,746750
1781830380000.0,779414
1781830395000.0,827267
1781830410000.0,839584
1781830425000.0,759185
1781830440000.0,752922
1781830455000.0,789300
1781830470000.0,834232
1781830485000.0,849128
1781830500000.0,775772
1781830515000.0,762135
1781830530000.0,763776
1781830545000.0,724806
1781830560000.0,792500
1781830575000.0,822499
1781830590000.0,724328
1781830605000.0,749065
1781830620000.0,697132
1781830635000.0,694624
1781830650000.0,721533
1781830665000.0,683477
1781830680000.0,724348
1781830695000.0,786608
1781830710000.0,756311
1781830725000.0,657576
1781830740000.0,681417
1781830755000.0,658091
1781830770000.0,695692
1781830785000.0,744436
1781830800000.0,644267
1781830815000.0,664842
1781830830000.0,691453
1781830845000.0,638135
1781830860000.0,631727
1781830875000.0,616793
1781830890000.0,700254
1781830905000.0,698566
1781830920000.0,709323
1781830935000.0,763021
1781830950000.0,687008
1781830965000.0,648718
1781830980000.0,611985
1781830995000.0,544978
1781831010000.0,582970
1781831025000.0,582353
1781831040000.0,606934
1781831055000.0,649609
1781831070000.0,499376
1781831085000.0,577138
1781831100000.0,617922
1781831115000.0,615518
1781831130000.0,701971
1781831145000.0,709060
1781831160000.0,677764
1781831175000.0,703525
1781831190000.0,671039
1781831205000.0,737556
1781831220000.0,707143
1781831235000.0,770828
1781831250000.0,743720
1781831265000.0,704968
1781831280000.0,670468
1781831295000.0,698687
1781831310000.0,711928
1781831325000.0,701359
1781831340000.0,649477
1781831355000.0,614884
1781831370000.0,670643
1781831385000.0,693270
1781831400000.0,701280
1781831415000.0,739865
1781831430000.0,689512
1781831445000.0,626176
1781831460000.0,675706
1781831475000.0,667512
1781831490000.0,608542
1781831505000.0,610298
1781831520000.0,615646
1781831535000.0,633956
1781831550000.0,680718
1781831565000.0,656971
1781831580000.0,649622
1781831595000.0,661014
1781831610000.0,656476
1781831625000.0,665635
1781831640000.0,658995
1781831655000.0,678079
1781831670000.0,597235
1781831685000.0,555748
1781831700000.0,562494
1781831715000.0,568807
1781831730000.0,582173
1781831745000.0,562458
1781831760000.0,507806
1781831775000.0,559039
1781831790000.0,619785
1781831805000.0,587136
1781831820000.0,553831
1781831835000.0,567117
1781831850000.0,557704
1781831865000.0,566911
1781831880000.0,583698
1781831895000.0,582174
1781831910000.0,597002
1781831925000.0,583128
1781831940000.0,541571
1781831955000.0,487501
1781831970000.0,416211
1781831985000.0,436881
1781832000000.0,447711
1781832015000.0,506953
1781832030000.0,515094
1781832045000.0,546674
1781832060000.0,496622
1781832075000.0,497124
1781832090000.0,460937
1781832105000.0,463823
1781832120000.0,489430
1781832135000.0,444851
1781832150000.0,483479
1781832165000.0,484959
1781832180000.0,523606
1781832195000.0,542109
1781832210000.0,449936
1781832225000.0,442055
1781832240000.0,400708
1781832255000.0,427588
1781832270000.0,452271
1781832285000.0,470858
