time_index,card.nic.bps.avg.t
1781829600000.0,2566772800
1781829615000.0,2653546800
1781829630000.0,2420125080
1781829645000.0,2485128200
1781829660000.0,2470452400
1781829675000.0,2397192200
1781829690000.0,2439237200
1781829705000.0,2575676640
1781829720000.0,2543881840
1781829735000.0,2570824920
1781829750000.0,2525834400
1781829765000.0,2324734000
1781829780000.0,2541919040
1781829795000.0,2465035600
1781829810000.0,2384916400
1781829825000.0,2474493200
1781829840000.0,2496370000
1781829855000.0,2592185600
1781829870000.0,2844708800
1781829885000.0,2833839200
1781829900000.0,2690105360
1781829915000.0,2698788800
1781829930000.0,2485195600
1781829945000.0,2831064280
1781829960000.0,3072844200
1781829975000.0,2876631040
1781829990000.0,2712319200
1781830005000.0,2891968000
1781830020000.0,2928006800
1781830035000.0,2865083400
1781830050000.0,3004326400
1781830065000.0,2942362800
1781830080000.0,3139939320
1781830095000.0,3049655720
1781830110000.0,2861508200
1781830125000.0,2826564400
1781830140000.0,2774402800
1781830155000.0,2743465200
1781830170000.0,2739589720
1781830185000.0,2953136520
1781830200000.0,3007329880
1781830215000.0,2852982560
1781830230000.0,2794098280
1781830245000.0,2790569760
1781830260000.0,2853759800
1781830275000.0,2924878800
1781830290000.0,3030720920
1781830305000.0,3095810000
1781830320000.0,2812755600
1781830335000.0,2930620800
1781830350000.0,3158430520
1781830365000.0,2932502120
1781830380000.0,2620292520
1781830395000.0,2747660280
1781830410000.0,2857909040
1781830425000.0,3044061200
1781830440000.0,2794644680
1781830455000.0,2883267360
1781830470000.0,2941579200
1781830485000.0,2904936800
1781830500000.0,2908697000
1781830515000.0,2875648000
1781830530000.0,3040068000
1781830545000.0,2879139840
1781830560000.0,2925504800
1781830575000.0,2931566000
1781830590000.0,2907087480
1781830605000.0,2746597800
1781830620000.0,2860884000
1781830635000.0,2881643320
1781830650000.0,2889358000
1781830665000.0,2998145040
1781830680000.0,3252002400
1781830695000.0,3273575600
1781830710000.0,3256797200
1781830725000.0,3176478000
1781830740000.0,3209951040
1781830755000.0,3242883080
1781830770000.0,3128871320
1781830785000.0,3071411400
1781830800000.0,3234993360
1781830815000.0,2842585080
1781830830000.0,3305690400
1781830845000.0,3113334000
1781830860000.0,2993467000
1781830875000.0,2704709200
1781830890000.0,2705796520
1781830905000.0,2896576520
1781830920000.0,3004249200
1781830935000.0,2888279600
1781830950000.0,3063239880
1781830965000.0,2858122400
1781830980000.0,2967474600
1781830995000.0,3089538000
1781831010000.0,3265653600
1781831025000.0,3010727200
1781831040000.0,2874032120
1781831055000.0,2982865320
1781831070000.0,2844842600
1781831085000.0,3025706600
1781831100000.0,2987028680
1781831115000.0,2837645600
1781831130000.0,2945004400
1781831145000.0,2946981600
1781831160000.0,2947869480
1781831175000.0,2935461480
1781831190000.0,3096604280
1781831205000.0,3040585720
1781831220000.0,3042512400
1781831235000.0,2768088280
1781831250000.0,2741990800
1781831265000.0,2850924120
1781831280000.0,3008482000
1781831295000.0,3038186920
1781831310000.0,2921782400
1781831325000.0,2804558400
1781831340000.0,2732233200
1781831355000.0,2727815200
1781831370000.0,2834216560
1781831385000.0,2926116240
1781831400000.0,2928736680
1781831415000.0,2875027440
1781831430000.0,2781504120
1781831445000.0,2805469200
1781831460000.0,2796867800
1781831475000.0,2816482000
1781831490000.0,2864944400
1781831505000.0,2923154640
1781831520000.0,2943085760
1781831535000.0,2982710800
1781831550000.0,2945941080
1781831565000.0,2933929760
1781831580000.0,3193326400
1781831595000.0,2978199600
1781831610000.0,2992042400
1781831625000.0,3026073600
1781831640000.0,2964660800
