time_index,card.nic.pps.avg.r
1781829600000.0,78098
1781829615000.0,33508
1781829630000.0,40329
1781829645000.0,207645
1781829660000.0,271506
1781829675000.0,190672
1781829690000.0,173004
1781829705000.0,51538
1781829720000.0,46236
1781829735000.0,45033
1781829750000.0,44122
1781829765000.0,123841
1781829780000.0,96762
1781829795000.0,44856
1781829810000.0,30583
1781829825000.0,34056
1781829840000.0,34857
1781829855000.0,78509
1781829870000.0,89520
1781829885000.0,81580
1781829900000.0,140052
1781829915000.0,170670
1781829930000.0,93071
1781829945000.0,44074
1781829960000.0,46814
1781829975000.0,38847
1781829990000.0,36072
1781830005000.0,28985
1781830020000.0,145287
1781830035000.0,171506
1781830050000.0,172602
1781830065000.0,186445
1781830080000.0,48771
1781830095000.0,46660
1781830110000.0,45187
1781830125000.0,43270
1781830140000.0,42832
1781830155000.0,44298
1781830170000.0,71318
1781830185000.0,279757
1781830200000.0,135902
1781830215000.0,168268
1781830230000.0,36463
1781830245000.0,25158
1781830260000.0,30535
1781830275000.0,33379
1781830290000.0,47034
1781830305000.0,39443
1781830320000.0,263911
1781830335000.0,112234
1781830350000.0,121450
1781830365000.0,179486
1781830380000.0,27237
1781830395000.0,30968
1781830410000.0,46706
1781830425000.0,52554
1781830440000.0,51512
1781830455000.0,55080
1781830470000.0,104167
1781830485000.0,203828
1781830500000.0,114606
1781830515000.0,148563
1781830530000.0,48496
1781830545000.0,39117
1781830560000.0,48248
1781830575000.0,50748
1781830590000.0,53532
1781830605000.0,118979
1781830620000.0,150524
1781830635000.0,55402
1781830650000.0,56362
1781830665000.0,55190
1781830680000.0,65971
1781830695000.0,90944
1781830710000.0,126051
1781830725000.0,55129
1781830740000.0,124523
1781830755000.0,59620
1781830770000.0,53111
1781830785000.0,190148
1781830800000.0,229178
1781830815000.0,190837
1781830830000.0,78288
1781830845000.0,38722
1781830860000.0,39928
1781830875000.0,153889
1781830890000.0,143692
1781830905000.0,47146
1781830920000.0,43431
1781830935000.0,42830
1781830950000.0,63990
1781830965000.0,45263
1781830980000.0,90528
1781830995000.0,2354
1781831010000.0,67287
1781831025000.0,172965
1781831040000.0,272544
1781831055000.0,228056
1781831070000.0,181007
1781831085000.0,66056
1781831100000.0,37335
1781831115000.0,35666
1781831130000.0,40146
1781831145000.0,49032
1781831160000.0,173939
1781831175000.0,88269
1781831190000.0,49316
1781831205000.0,40551
1781831220000.0,33859
1781831235000.0,39764
1781831250000.0,72878
1781831265000.0,52599
1781831280000.0,56848
1781831295000.0,110827
1781831310000.0,204622
1781831325000.0,161966
1781831340000.0,169380
1781831355000.0,34206
1781831370000.0,37223
1781831385000.0,52914
1781831400000.0,48496
1781831415000.0,45246
1781831430000.0,51339
1781831445000.0,77669
1781831460000.0,220830
1781831475000.0,161566
1781831490000.0,94187
1781831505000.0,47459
1781831520000.0,38980
1781831535000.0,29844
1781831550000.0,38705
1781831565000.0,43503
1781831580000.0,133932
1781831595000.0,138549
1781831610000.0,41630
1781831625000.0,24306
