time_index,card.nic.bps.avg.r
1781829600000.0,5607036400
1781829615000.0,5591244400
1781829630000.0,5624836000
1781829645000.0,5225594400
1781829660000.0,5135602800
1781829675000.0,5551906000
1781829690000.0,5809040400
1781829705000.0,5545888800
1781829720000.0,5530181600
1781829735000.0,5373128000
1781829750000.0,4916380000
1781829765000.0,5191471600
1781829780000.0,5053359600
1781829795000.0,4914072400
1781829810000.0,4988871600
1781829825000.0,4979840400
1781829840000.0,5123802800
1781829855000.0,4684016800
1781829870000.0,4861119600
1781829885000.0,4396412000
1781829900000.0,4678130000
1781829915000.0,5367496400
1781829930000.0,5061054800
1781829945000.0,4606104400
1781829960000.0,4629196800
1781829975000.0,4032509600
1781829990000.0,4741002800
1781830005000.0,5178375200
1781830020000.0,5966852000
1781830035000.0,5455108800
1781830050000.0,5068147200
1781830065000.0,5040825600
1781830080000.0,4784464400
1781830095000.0,4810235200
1781830110000.0,4968619600
1781830125000.0,5234266000
1781830140000.0,4634448400
1781830155000.0,4561946800
1781830170000.0,5153338000
1781830185000.0,5586056800
1781830200000.0,5913263600
1781830215000.0,5334948800
1781830230000.0,5544948400
1781830245000.0,5260544800
1781830260000.0,5584568800
1781830275000.0,5359371200
1781830290000.0,5663027200
1781830305000.0,4617110000
1781830320000.0,4435770800
1781830335000.0,4732893200
1781830350000.0,5304165200
1781830365000.0,5137141200
1781830380000.0,5408074800
1781830395000.0,4972363200
1781830410000.0,5415857600
1781830425000.0,4883640400
1781830440000.0,5377276800
1781830455000.0,5060219600
1781830470000.0,5374503200
1781830485000.0,6025802400
1781830500000.0,5530875600
1781830515000.0,5853640400
1781830530000.0,5400882400
1781830545000.0,5434152800
1781830560000.0,6040787200
1781830575000.0,5828654000
1781830590000.0,5161088400
1781830605000.0,5256770000
1781830620000.0,5719536800
1781830635000.0,5553404400
1781830650000.0,5209772000
1781830665000.0,5468319600
1781830680000.0,5459092000
1781830695000.0,4904638000
1781830710000.0,5232157200
1781830725000.0,4985637200
1781830740000.0,5535202000
1781830755000.0,4782102400
1781830770000.0,4855198400
1781830785000.0,4833158000
1781830800000.0,4089946800
1781830815000.0,3534806000
1781830830000.0,4292896000
1781830845000.0,4382875200
1781830860000.0,4261233600
1781830875000.0,4564460400
1781830890000.0,4701113200
1781830905000.0,4598628400
1781830920000.0,3820946000
1781830935000.0,4104483600
1781830950000.0,4661174400
1781830965000.0,3969590800
1781830980000.0,3541327200
1781830995000.0,3615309200
1781831010000.0,4221503600
1781831025000.0,4086863600
1781831040000.0,3698218400
1781831055000.0,3443856000
1781831070000.0,4058315200
1781831085000.0,3746874800
1781831100000.0,4206458800
1781831115000.0,4931049200
1781831130000.0,4745109600
1781831145000.0,4507274000
1781831160000.0,4604603200
1781831175000.0,4712321600
1781831190000.0,4375417600
1781831205000.0,4981212800
1781831220000.0,5746576400
1781831235000.0,5595942000
1781831250000.0,5187156400
1781831265000.0,4800386800
1781831280000.0,5013248400
1781831295000.0,4405906400
1781831310000.0,4328588000
1781831325000.0,4585369600
1781831340000.0,4462081200
1781831355000.0,4428412400
1781831370000.0,4040602800
1781831385000.0,4295628000
1781831400000.0,4623946400
1781831415000.0,4790979600
1781831430000.0,4536156400
1781831445000.0,5071689200
1781831460000.0,5029507200
1781831475000.0,4176832800
1781831490000.0,4238959600
1781831505000.0,3999034400
1781831520000.0,3938138400
1781831535000.0,4881552800
1781831550000.0,4619283600
1781831565000.0,4365380800
1781831580000.0,4924238000
1781831595000.0,5371726400
1781831610000.0,4755091600
1781831625000.0,3931465200
1781831640000.0,4142845600
1781831655000.0,4559486800
1781831670000.0,4399906000
1781831685000.0,4105999200
1781831700000.0,4179329200
1781831715000.0,4312243600
1781831730000.0,4084808000
1781831745000.0,4027729200
1781831760000.0,3911662000
1781831775000.0,3696050000
1781831790000.0,3754949200
1781831805000.0,3645546400
1781831820000.0,3531190000
1781831835000.0,3817652800
1781831850000.0,3948686800
1781831865000.0,3768828000
1781831880000.0,3548655600
1781831895000.0,3252253480
1781831910000.0,3357672240
1781831925000.0,3494644400
1781831940000.0,3583446400
1781831955000.0,2614245800
1781831970000.0,2574384000
1781831985000.0,2738583360
1781832000000.0,2811740000
1781832015000.0,3266201200
1781832030000.0,3256596800
1781832045000.0,3559766000
1781832060000.0,3438616400
1781832075000.0,3090353360
1781832090000.0,2609650400
1781832105000.0,3318015400
1781832120000.0,3881152400
1781832135000.0,3776789200
1781832150000.0,3883316000
1781832165000.0,3709770800
1781832180000.0,3661154400
1781832195000.0,3477343200
1781832210000.0,3563685200
1781832225000.0,3534684000
1781832240000.0,3311248800
1781832255000.0,3157934400
1781832270000.0,3621391200
1781832285000.0,3480568800
1781832300000.0,3668709600
1781832315000.0,3805418000
1781832330000.0,4040970000
1781832345000.0,3547839600
1781832360000.0,3747998400
1781832375000.0,3532188800
1781832390000.0,3779074800
1781832405000.0,3782620000
1781832420000.0,3355283600
1781832435000.0,3605507600
1781832450000.0,3118226000
1781832465000.0,2898522920
1781832480000.0,2676262280
1781832495000.0,3146488640
1781832510000.0,2742662160
1781832525000.0,2963327400
1781832540000.0,3056546600
1781832555000.0,3220876680
1781832570000.0,2688885360
1781832585000.0,2905732800
1781832600000.0,3132794000
1781832615000.0,3239462800
1781832630000.0,3083230000
1781832645000.0,2284543200
1781832660000.0,2342576520
1781832675000.0,2061315600
1781832690000.0,2392294400
1781832705000.0,2219197200
1781832720000.0,2485612000
1781832735000.0,2987341400
1781832750000.0,2963911080
1781832765000.0,2981681360
1781832780000.0,2585946120
1781832795000.0,1908636280
1781832810000.0,1817398400
1781832825000.0,1944571200
1781832840000.0,2617453760
1781832855000.0,2636162240
1781832870000.0,2568834800
1781832885000.0,2410595600
1781832900000.0,1976051200
1781832915000.0,1745650400
1781832930000.0,1643113360
1781832945000.0,2123213840
1781832960000.0,2498161440
1781832975000.0,2758931600
1781832990000.0,3019132120
1781833005000.0,2717890800
1781833020000.0,2623401600
1781833035000.0,2190746000
1781833050000.0,2438193760
1781833065000.0,2533799200
1781833080000.0,2392044560
1781833095000.0,1886593040
1781833110000.0,1761217760
1781833125000.0,1971049200
1781833140000.0,2685594400
1781833155000.0,2372788240
1781833170000.0,2354093600
1781833185000.0,2982620000
1781833200000.0,2987388520
1781833215000.0,2769818000
1781833230000.0,2404656120
1781833245000.0,2406917720
1781833260000.0,2026428200
1781833275000.0,2277176800
1781833290000.0,1882995320
1781833305000.0,1955161200
1781833320000.0,1644609600
1781833335000.0,1787932800
1781833350000.0,2039913480
1781833365000.0,1931956640
1781833380000.0,1848382800
1781833395000.0,1808381200
1781833410000.0,1864407440
1781833425000.0,1628706080
1781833440000.0,1650187480
1781833455000.0,1899748960
1781833470000.0,1717561760
1781833485000.0,1729382200
1781833500000.0,1834226000
1781833515000.0,2628982800
1781833530000.0,2759309600
1781833545000.0,2528972800
1781833560000.0,2186545200
1781833575000.0,2026826560
1781833590000.0,1917922000
1781833605000.0,1849860920
1781833620000.0,2062345200
1781833635000.0,2009608000
1781833650000.0,1916576400
1781833665000.0,1525702560
1781833680000.0,1400178880
1781833695000.0,1490846520
1781833710000.0,1851144600
1781833725000.0,1897724400
1781833740000.0,1605355520
1781833755000.0,1827666120
1781833770000.0,1726223760
1781833785000.0,1737648120
1781833800000.0,1848084000
1781833815000.0,1837375480
1781833830000.0,1913091600
1781833845000.0,1708247600
1781833860000.0,1892875040
1781833875000.0,2071439760
1781833890000.0,2413309320
1781833905000.0,2818019200
1781833920000.0,2589534600
1781833935000.0,2419858240
1781833950000.0,2668593600
1781833965000.0,2449329760
1781833980000.0,2221254640
1781833995000.0,2193163600
1781834010000.0,1949613600
1781834025000.0,2205138800
1781834040000.0,2383478000
1781834055000.0,2190220400
1781834070000.0,2282758800
1781834085000.0,2332815360
1781834100000.0,1950244000
1781834115000.0,1868421320
1781834130000.0,1973089200
1781834145000.0,2055033600
1781834160000.0,2214217200
1781834175000.0,2187066160
1781834190000.0,2509397400
1781834205000.0,2444391440
1781834220000.0,2469600800
1781834235000.0,2686453360
1781834250000.0,2683880640
1781834265000.0,2752453200
1781834280000.0,2520459200
1781834295000.0,2446445760
1781834310000.0,2347684400
1781834325000.0,2152470120
1781834340000.0,2423859200
1781834355000.0,2587575200
1781834370000.0,2589456000
1781834385000.0,2709342600
1781834400000.0,2706764200
1781834415000.0,2613032000
1781834430000.0,2426009800
1781834445000.0,2879983840
1781834460000.0,2655834520
1781834475000.0,2384278400
1781834490000.0,2102310000
1781834505000.0,2361775720
1781834520000.0,2338290800
1781834535000.0,2128453600
1781834550000.0,1972052800
1781834565000.0,1744065320
1781834580000.0,1704720880
1781834595000.0,1549633520
1781834610000.0,1550594400
1781834625000.0,1926446680
1781834640000.0,1577407480
1781834655000.0,1404035680
1781834670000.0,1386980400
1781834685000.0,1527335720
1781834700000.0,1551214480
1781834715000.0,1924869600
1781834730000.0,2661775600
1781834745000.0,2115033080
1781834760000.0,2086620160
1781834775000.0,2123843600
1781834790000.0,2157555600
1781834805000.0,2210605480
1781834820000.0,1824075760
1781834835000.0,1588854560
1781834850000.0,1383399320
1781834865000.0,1487040120
1781834880000.0,1313261360
1781834895000.0,1720552400
1781834910000.0,1554562440
1781834925000.0,1667608480
1781834940000.0,1611790320
1781834955000.0,1262265120
1781834970000.0,1067542240
1781834985000.0,1105594880
1781835000000.0,1040799760
1781835015000.0,1292570640
1781835030000.0,1024261120
1781835045000.0,997787360
1781835060000.0,1153611040
1781835075000.0,1107646240
1781835090000.0,1315489400
1781835105000.0,1502579000
1781835120000.0,1431228120
1781835135000.0,1551716160
1781835150000.0,1643568760
1781835165000.0,1840112800
1781835180000.0,1366424560
1781835195000.0,1102053080
1781835210000.0,1357384720
1781835225000.0,1236984920
1781835240000.0,1271878000
1781835255000.0,1531680160
1781835270000.0,1726740000
1781835285000.0,1620535280
1781835300000.0,1692960800
1781835315000.0,1654459680
1781835330000.0,1697177080
1781835345000.0,1840969320
1781835360000.0,1710399400
1781835375000.0,1922613200
1781835390000.0,2058607840
1781835405000.0,1879191600
1781835420000.0,1962881040
1781835435000.0,1901346000
1781835450000.0,1391484520
1781835465000.0,1319234680
1781835480000.0,1490440600
1781835495000.0,1702932160
1781835510000.0,1758867040
1781835525000.0,1727032120
1781835540000.0,1869916000
1781835555000.0,2002784240
1781835570000.0,1962739080
1781835585000.0,1780218400
1781835600000.0,1612731600
1781835615000.0,1524662400
1781835630000.0,1523891080
1781835645000.0,1702988400
1781835660000.0,1789439600
1781835675000.0,1578987000
1781835690000.0,1588401600
1781835705000.0,1383024960
1781835720000.0,1259776000
1781835735000.0,1276249080
1781835750000.0,1204200160
1781835765000.0,1240040160
1781835780000.0,1367230560
1781835795000.0,1407587040
1781835810000.0,1692610400
1781835825000.0,1559545560
1781835840000.0,1777952800
1781835855000.0,1658994000
1781835870000.0,1821310400
1781835885000.0,1692852000
1781835900000.0,1458357640
1781835915000.0,1519288320
1781835930000.0,1600614400
1781835945000.0,1830841360
1781835960000.0,1963610920
1781835975000.0,2220340800
1781835990000.0,2296407600
1781836005000.0,2039678960
1781836020000.0,2411842000
1781836035000.0,2837573840
1781836050000.0,2599404000
1781836065000.0,2566864400
1781836080000.0,2659786960
1781836095000.0,2610778120
1781836110000.0,2719678000
1781836125000.0,2417257600
1781836140000.0,2556391840
1781836155000.0,2189232520
1781836170000.0,2305260000
1781836185000.0,2314319040
1781836200000.0,1996514400
1781836215000.0,2030626400
1781836230000.0,2296951200
1781836245000.0,2213655360
1781836260000.0,1649222360
1781836275000.0,1879197200
1781836290000.0,1896573600
1781836305000.0,2104130000
1781836320000.0,2279505200
1781836335000.0,2279464560
1781836350000.0,2323079800
1781836365000.0,2430344000
1781836380000.0,2083394800
1781836395000.0,2207899200
1781836410000.0,2455932520
1781836425000.0,2736602520
1781836440000.0,3028687480
1781836455000.0,2857061200
1781836470000.0,2485540240
1781836485000.0,2789483320
1781836500000.0,2991995480
1781836515000.0,2955973000
1781836530000.0,3210592400
1781836545000.0,3429120000
1781836560000.0,3407660240
1781836575000.0,3435126000
1781836590000.0,4006296800
1781836605000.0,3796150800
1781836620000.0,3298034000
1781836635000.0,3177917200
1781836650000.0,3098802800
1781836665000.0,3345922800
1781836680000.0,2792929480
1781836695000.0,2727819600
1781836710000.0,3023456000
1781836725000.0,2609163200
1781836740000.0,2808441040
1781836755000.0,2409956800
1781836770000.0,2417995200
1781836785000.0,2407286400
1781836800000.0,2517478400
1781836815000.0,2600189200
1781836830000.0,2322056000
1781836845000.0,2190940560
1781836860000.0,2312708800
1781836875000.0,2057257200
1781836890000.0,2392007880
1781836905000.0,2096160560
1781836920000.0,2353538400
1781836935000.0,2746304520
1781836950000.0,2692136800
1781836965000.0,2973029200
1781836980000.0,2980616200
1781836995000.0,2814345200
1781837010000.0,2955680560
1781837025000.0,2873119760
1781837040000.0,2639977600
1781837055000.0,2623426400
1781837070000.0,2491221400
1781837085000.0,2692407200
1781837100000.0,2810280960
1781837115000.0,2851700800
1781837130000.0,2242657080
1781837145000.0,1841359600
1781837160000.0,1930447040
1781837175000.0,2073212120
1781837190000.0,2276466680
1781837205000.0,2610680640
1781837220000.0,2762097440
1781837235000.0,2482821720
1781837250000.0,2454349840
1781837265000.0,2701632000
1781837280000.0,3084997840
1781837295000.0,2735964160
1781837310000.0,2496665600
1781837325000.0,2912099600
1781837340000.0,2820014000
1781837355000.0,2283770680
1781837370000.0,2642313000
1781837385000.0,2354419720
1781837400000.0,2599420400
1781837415000.0,1999464400
1781837430000.0,1910443600
1781837445000.0,1807082000
1781837460000.0,2926794120
1781837475000.0,2421153800
1781837490000.0,2399697720
1781837505000.0,2494677000
1781837520000.0,2567519440
1781837535000.0,2363542120
1781837550000.0,2289289440
1781837565000.0,2584293360
1781837580000.0,2199539200
1781837595000.0,2211190560
1781837610000.0,2951849760
1781837625000.0,2795524800
1781837640000.0,2338982400
1781837655000.0,2382607200
1781837670000.0,2955862800
1781837685000.0,2401197600
1781837700000.0,2481162400
1781837715000.0,2772719600
1781837730000.0,2385648800
1781837745000.0,2230690600
1781837760000.0,1733010640
1781837775000.0,2062264800
1781837790000.0,1922793880
1781837805000.0,2302542800
1781837820000.0,2393353840
1781837835000.0,2490162400
1781837850000.0,2075811200
1781837865000.0,2120272280
1781837880000.0,2249133040
1781837895000.0,2315116120
1781837910000.0,2284700280
1781837925000.0,2718787800
1781837940000.0,2412192160
1781837955000.0,2563322280
1781837970000.0,2771231200
1781837985000.0,2937916000
1781838000000.0,2328370600
1781838015000.0,2445897320
1781838030000.0,1671266520
1781838045000.0,2607014400
1781838060000.0,2130377600
1781838075000.0,1997028160
1781838090000.0,2529552000
1781838105000.0,2788580160
1781838120000.0,2349104120
1781838135000.0,2367731720
1781838150000.0,2546594200
1781838165000.0,2623869200
1781838180000.0,3080779600
1781838195000.0,2901242000
1781838210000.0,2985724800
1781838225000.0,2684386920
1781838240000.0,3017451200
1781838255000.0,3256343600
1781838270000.0,2991836560
1781838285000.0,2813048640
1781838300000.0,3327288000
1781838315000.0,3430962160
1781838330000.0,3413405080
1781838345000.0,3087235080
1781838360000.0,2357226000
1781838375000.0,2972570400
1781838390000.0,3248051000
1781838405000.0,3044511600
1781838420000.0,3123356000
1781838435000.0,3253518120
1781838450000.0,3587170400
1781838465000.0,3757460400
1781838480000.0,3375520000
1781838495000.0,3701122400
1781838510000.0,3264883320
1781838525000.0,4365905200
1781838540000.0,3744018400
1781838555000.0,4142691200
1781838570000.0,3795279200
1781838585000.0,3486651200
1781838600000.0,3913804400
1781838615000.0,3960951600
1781838630000.0,3865024800
1781838645000.0,3628566800
1781838660000.0,3825743600
1781838675000.0,3992909200
1781838690000.0,3863646800
1781838705000.0,3777494400
1781838720000.0,3840358800
1781838735000.0,3588492000
1781838750000.0,3456871600
1781838765000.0,3332244280
1781838780000.0,3421772800
1781838795000.0,4070429200
1781838810000.0,3882570000
1781838825000.0,3985638000
1781838840000.0,4054453200
1781838855000.0,4439487200
1781838870000.0,4060632000
1781838885000.0,4111942800
1781838900000.0,3675806000
1781838915000.0,3584770400
1781838930000.0,3784736000
1781838945000.0,3506935200
1781838960000.0,3875800000
1781838975000.0,3406013200
1781838990000.0,3475405200
1781839005000.0,3419751000
1781839020000.0,3423831440
1781839035000.0,3575651200
1781839050000.0,3948979600
1781839065000.0,4044725600
1781839080000.0,3901679600
1781839095000.0,4055721600
1781839110000.0,4067775600
1781839125000.0,4146444800
1781839140000.0,4341287200
1781839155000.0,3832157600
1781839170000.0,4614311600
1781839185000.0,4968398800
1781839200000.0,4424714000
1781839215000.0,4327201600
1781839230000.0,4494004400
1781839245000.0,4266621200
1781839260000.0,3828952800
1781839275000.0,4042805200
1781839290000.0,4682821600
1781839305000.0,4797485200
1781839320000.0,4466635200
1781839335000.0,4054441600
1781839350000.0,3851300800
1781839365000.0,4205783200
1781839380000.0,4046260400
1781839395000.0,4205172000
1781839410000.0,4436856000
1781839425000.0,3914004000
1781839440000.0,3804776400
1781839455000.0,3074776800
1781839470000.0,3083206640
1781839485000.0,3307591200
1781839500000.0,2950510600
1781839515000.0,3418578800
1781839530000.0,3888263200
1781839545000.0,4173739600
1781839560000.0,4435488000
1781839575000.0,3927248800
1781839590000.0,3899864800
1781839605000.0,3488505600
1781839620000.0,3202297040
1781839635000.0,3375646000
1781839650000.0,3691831200
1781839665000.0,4149281600
1781839680000.0,4045722400
1781839695000.0,4188480400
1781839710000.0,4832756800
1781839725000.0,4866458800
1781839740000.0,4479751600
1781839755000.0,4431117600
1781839770000.0,4063577200
1781839785000.0,4468783600
1781839800000.0,4268997600
1781839815000.0,4391468800
1781839830000.0,4628416000
1781839845000.0,4926715200
1781839860000.0,5464822000
1781839875000.0,5090741200
1781839890000.0,4560372400
1781839905000.0,4633959200
1781839920000.0,4780261200
1781839935000.0,5282641600
1781839950000.0,5135788400
1781839965000.0,5220429200
1781839980000.0,5082874800
1781839995000.0,4918738800
1781840010000.0,4338216000
1781840025000.0,4414199200
1781840040000.0,4059272800
1781840055000.0,4416917600
1781840070000.0,4339587200
1781840085000.0,3975547200
1781840100000.0,4291768400
1781840115000.0,4452578000
1781840130000.0,4100532000
1781840145000.0,4185115200
1781840160000.0,3949540000
1781840175000.0,4240106800
1781840190000.0,4168446400
1781840205000.0,3737192800
1781840220000.0,4370714800
1781840235000.0,4526809200
1781840250000.0,4270932000
1781840265000.0,3998161200
1781840280000.0,3955694800
1781840295000.0,3825117600
1781840310000.0,3673199600
1781840325000.0,3795090400
1781840340000.0,4054823600
1781840355000.0,4243064400
1781840370000.0,4022861200
1781840385000.0,4275898400
1781840400000.0,4525113600
1781840415000.0,4094819200
1781840430000.0,3893700000
1781840445000.0,3945406000
1781840460000.0,4026157600
1781840475000.0,3685906800
1781840490000.0,3974812000
1781840505000.0,3839029200
1781840520000.0,4147254000
1781840535000.0,4005218800
1781840550000.0,4294125200
1781840565000.0,4301442000
1781840580000.0,4372889600
1781840595000.0,4540901200
1781840610000.0,4238096000
1781840625000.0,4406136400
1781840640000.0,4637894400
1781840655000.0,4759476000
1781840670000.0,4496812000
1781840685000.0,4699942000
1781840700000.0,4194675200
1781840715000.0,4122620800
1781840730000.0,4135109600
1781840745000.0,4653695200
1781840760000.0,4416341200
1781840775000.0,4643597600
1781840790000.0,4251597200
1781840805000.0,4122136400
1781840820000.0,3976144000
1781840835000.0,4136453600
1781840850000.0,3896037200
1781840865000.0,4121140000
1781840880000.0,4190262400
1781840895000.0,4052464800
1781840910000.0,4006507600
1781840925000.0,4164305200
1781840940000.0,4149074800
1781840955000.0,4436115200
1781840970000.0,4557295200
1781840985000.0,4732605200
1781841000000.0,4814429200
1781841015000.0,4665190800
1781841030000.0,4657391200
1781841045000.0,5137241600
1781841060000.0,5184516000
1781841075000.0,5592652000
1781841090000.0,4719374000
1781841105000.0,4737108400
1781841120000.0,4716214800
1781841135000.0,4538558800
1781841150000.0,4684704800
1781841165000.0,5303938800
1781841180000.0,5038373200
1781841195000.0,4788433200
1781841210000.0,4810422800
1781841225000.0,5163614400
1781841240000.0,4963228800
1781841255000.0,4646259200
1781841270000.0,5268609600
1781841285000.0,5112664800
1781841300000.0,4757580400
1781841315000.0,5182205600
1781841330000.0,5626614000
1781841345000.0,5965858000
1781841360000.0,5626663600
1781841375000.0,4715337600
1781841390000.0,5082300000
1781841405000.0,4824554000
1781841420000.0,4699336400
1781841435000.0,4959694400
1781841450000.0,4555373200
1781841465000.0,4629961200
1781841480000.0,5102228000
1781841495000.0,4697392400
1781841510000.0,4863303600
1781841525000.0,5134661600
1781841540000.0,5102322400
1781841555000.0,4266758000
1781841570000.0,4264762400
1781841585000.0,4165498800
1781841600000.0,4296898000
1781841615000.0,4528068000
1781841630000.0,4934100800
1781841645000.0,4233766800
1781841660000.0,4647756400
1781841675000.0,4897396400
1781841690000.0,4378283600
1781841705000.0,4267976400
1781841720000.0,4832653200
1781841735000.0,5128106000
1781841750000.0,4935634000
1781841765000.0,5692444400
1781841780000.0,5327689600
1781841795000.0,5411196800
1781841810000.0,4480090000
1781841825000.0,5210618400
1781841840000.0,4977084400
1781841855000.0,5156206400
1781841870000.0,5107086400
1781841885000.0,5162998400
1781841900000.0,5387218400
1781841915000.0,5351563600
1781841930000.0,5791668400
1781841945000.0,5382455600
1781841960000.0,4438397600
1781841975000.0,4705224400
1781841990000.0,5159167200
1781842005000.0,4776666400
1781842020000.0,5261261200
1781842035000.0,4425828000
1781842050000.0,4920188800
1781842065000.0,4703257200
1781842080000.0,5103290800
1781842095000.0,5129631200
1781842110000.0,5339128400
1781842125000.0,5989988400
1781842140000.0,5730470800
1781842155000.0,4687933600
1781842170000.0,4749102400
1781842185000.0,5591171200
1781842200000.0,5442140400
1781842215000.0,5270014000
1781842230000.0,5254648000
1781842245000.0,5666811600
1781842260000.0,5355194000
1781842275000.0,5003571200
1781842290000.0,4957294000
1781842305000.0,5114644800
1781842320000.0,4906002800
1781842335000.0,4720090000
1781842350000.0,4621759200
1781842365000.0,4637402400
1781842380000.0,5200723600
1781842395000.0,4838038000
1781842410000.0,5074203600
1781842425000.0,5066358400
1781842440000.0,4337904800
1781842455000.0,5323596400
1781842470000.0,5338826400
1781842485000.0,5183366400
1781842500000.0,4908779600
1781842515000.0,4920442800
1781842530000.0,5541398400
1781842545000.0,4771922800
1781842560000.0,4480011200
1781842575000.0,4774291600
1781842590000.0,4596668800
1781842605000.0,4630420400
1781842620000.0,4668660400
1781842635000.0,4175361600
1781842650000.0,4374707600
1781842665000.0,4480622000
1781842680000.0,4282552000
1781842695000.0,4718508800
1781842710000.0,5103666800
1781842725000.0,5199099200
1781842740000.0,4593849200
1781842755000.0,5223366000
1781842770000.0,4786535200
1781842785000.0,4380370000
1781842800000.0,3941880000
1781842815000.0,4905268000
1781842830000.0,4477552400
1781842845000.0,4854014000
1781842860000.0,4892901200
1781842875000.0,4354159200
1781842890000.0,4542913200
1781842905000.0,4085780400
1781842920000.0,4385433200
1781842935000.0,4388550800
1781842950000.0,4656947200
1781842965000.0,4666722800
1781842980000.0,4326093600
1781842995000.0,4503004000
1781843010000.0,4381014800
1781843025000.0,4490172400
1781843040000.0,4702262400
1781843055000.0,4996784800
1781843070000.0,4819401200
1781843085000.0,4684872000
1781843100000.0,4945001600
1781843115000.0,4342881600
1781843130000.0,4630702400
1781843145000.0,3733925200
1781843160000.0,3553464400
1781843175000.0,4003332800
1781843190000.0,3896410800
1781843205000.0,4497215200
1781843220000.0,4548254800
1781843235000.0,4188797200
1781843250000.0,3981501200
1781843265000.0,3937172800
1781843280000.0,3965999600
1781843295000.0,4456360800
1781843310000.0,4292566800
1781843325000.0,4344020000
1781843340000.0,4340398400
1781843355000.0,4066988400
1781843370000.0,4398568400
1781843385000.0,4595419600
1781843400000.0,4871364000
1781843415000.0,4088114400
1781843430000.0,4424545200
1781843445000.0,3486930800
1781843460000.0,3795573600
1781843475000.0,3364857840
1781843490000.0,3884584400
1781843505000.0,3843598000
1781843520000.0,4233585600
1781843535000.0,4081566800
1781843550000.0,4535076800
1781843565000.0,4236954000
1781843580000.0,4006759200
1781843595000.0,3704284800
1781843610000.0,3967459200
1781843625000.0,4429470400
1781843640000.0,3940752400
1781843655000.0,3624778800
1781843670000.0,4146445200
1781843685000.0,3777846400
1781843700000.0,3917801200
1781843715000.0,4325354000
1781843730000.0,4614696800
1781843745000.0,4022752800
1781843760000.0,4062215200
1781843775000.0,3648846000
1781843790000.0,3514220400
1781843805000.0,3711434000
1781843820000.0,4267220800
1781843835000.0,4299800800
1781843850000.0,4504862400
1781843865000.0,4453898800
1781843880000.0,4304390400
1781843895000.0,4383940800
1781843910000.0,4923583200
1781843925000.0,4502683600
1781843940000.0,4121566000
1781843955000.0,4167538000
1781843970000.0,4706011200
1781843985000.0,5145484400
1781844000000.0,4985074400
1781844015000.0,5052496800
1781844030000.0,5155191200
1781844045000.0,5124600400
1781844060000.0,4885135200
1781844075000.0,4381508400
1781844090000.0,4270298800
1781844105000.0,4204775600
1781844120000.0,4449466000
1781844135000.0,4466313200
1781844150000.0,4290033200
1781844165000.0,4130337600
1781844180000.0,4164618000
1781844195000.0,4623518400
1781844210000.0,4571660000
1781844225000.0,4451472000
1781844240000.0,3884542400
1781844255000.0,4403188400
1781844270000.0,4519682400
1781844285000.0,4117896800
1781844300000.0,4651940400
1781844315000.0,4880814800
1781844330000.0,4447966400
1781844345000.0,4566288800
1781844360000.0,3973563600
1781844375000.0,3953405200
1781844390000.0,4302954400
1781844405000.0,4747795600
1781844420000.0,4587251200
1781844435000.0,4228680800
1781844450000.0,4328429200
