time_index,card.nic.pps.avg.r
1781833095000.0,187278
1781833110000.0,176709
1781833125000.0,127206
1781833140000.0,123248
1781833155000.0,109669
1781833170000.0,113451
1781833185000.0,144491
1781833200000.0,153071
1781833215000.0,131048
1781833230000.0,152405
1781833245000.0,179364
1781833260000.0,188682
1781833275000.0,211634
1781833290000.0,183343
1781833305000.0,168516
1781833320000.0,185612
1781833335000.0,195425
1781833350000.0,181320
1781833365000.0,164556
1781833380000.0,168895
1781833395000.0,133519
1781833410000.0,146132
1781833425000.0,154380
1781833440000.0,142944
1781833455000.0,126996
1781833470000.0,138474
1781833485000.0,162528
1781833500000.0,183870
1781833515000.0,157541
1781833530000.0,163390
1781833545000.0,173160
1781833560000.0,144275
1781833575000.0,148196
1781833590000.0,153487
1781833605000.0,151090
1781833620000.0,164659
1781833635000.0,158140
1781833650000.0,166176
1781833665000.0,168244
1781833680000.0,176132
1781833695000.0,157578
1781833710000.0,165715
1781833725000.0,158790
1781833740000.0,165418
1781833755000.0,175963
1781833770000.0,218798
1781833785000.0,180459
1781833800000.0,169954
1781833815000.0,178073
1781833830000.0,165289
1781833845000.0,169274
1781833860000.0,177922
1781833875000.0,154337
1781833890000.0,154099
1781833905000.0,134859
1781833920000.0,112249
1781833935000.0,103362
1781833950000.0,96623
1781833965000.0,104296
1781833980000.0,95801
1781833995000.0,91004
1781834010000.0,83994
1781834025000.0,91986
1781834040000.0,119094
1781834055000.0,105780
1781834070000.0,107389
1781834085000.0,111916
1781834100000.0,114988
1781834115000.0,129508
1781834130000.0,136567
1781834145000.0,129863
1781834160000.0,137383
1781834175000.0,139754
1781834190000.0,120212
1781834205000.0,114378
1781834220000.0,102960
1781834235000.0,106186
1781834250000.0,97086
1781834265000.0,76821
1781834280000.0,66673
1781834295000.0,86714
1781834310000.0,84084
1781834325000.0,90384
1781834340000.0,95458
1781834355000.0,85840
1781834370000.0,86632
1781834385000.0,70291
1781834400000.0,65740
1781834415000.0,77663
1781834430000.0,85751
1781834445000.0,81493
1781834460000.0,63355
1781834475000.0,66138
1781834490000.0,76687
1781834505000.0,56542
1781834520000.0,74162
1781834535000.0,57617
1781834550000.0,74293
1781834565000.0,78174
1781834580000.0,82930
1781834595000.0,79688
1781834610000.0,79551
1781834625000.0,88586
1781834640000.0,94942
1781834655000.0,116082
1781834670000.0,105599
1781834685000.0,119225
1781834700000.0,107289
1781834715000.0,110594
1781834730000.0,97764
1781834745000.0,84280
1781834760000.0,94275
1781834775000.0,90456
1781834790000.0,80152
1781834805000.0,81798
1781834820000.0,75696
1781834835000.0,99200
1781834850000.0,80421
1781834865000.0,83941
1781834880000.0,99091
1781834895000.0,89802
1781834910000.0,57173
1781834925000.0,52667
1781834940000.0,73430
1781834955000.0,64895
1781834970000.0,55270
1781834985000.0,51048
1781835000000.0,60880
1781835015000.0,60103
1781835030000.0,69006
1781835045000.0,69364
1781835060000.0,86738
1781835075000.0,107399
1781835090000.0,114908
1781835105000.0,112281
1781835120000.0,110904
1781835135000.0,98340
1781835150000.0,118175
1781835165000.0,122741
1781835180000.0,131413
1781835195000.0,98666
1781835210000.0,112324
1781835225000.0,118208
1781835240000.0,125387
1781835255000.0,120899
1781835270000.0,158863
1781835285000.0,117206
1781835300000.0,102868
1781835315000.0,95094
1781835330000.0,137113
1781835345000.0,131865
1781835360000.0,115994
1781835375000.0,105565
1781835390000.0,108249
1781835405000.0,89873
1781835420000.0,98041
1781835435000.0,87055
1781835450000.0,85350
1781835465000.0,92066
1781835480000.0,89452
1781835495000.0,66177
1781835510000.0,89623
1781835525000.0,108974
1781835540000.0,87582
1781835555000.0,104366
1781835570000.0,93555
1781835585000.0,105423
1781835600000.0,86300
1781835615000.0,110782
1781835630000.0,105310
1781835645000.0,104045
1781835660000.0,101914
1781835675000.0,112447
1781835690000.0,128648
1781835705000.0,109426
1781835720000.0,131273
1781835735000.0,102228
1781835750000.0,91427
1781835765000.0,82757
1781835780000.0,65490
1781835795000.0,94970
1781835810000.0,82862
1781835825000.0,62633
1781835840000.0,52198
1781835855000.0,49286
1781835870000.0,78340
1781835885000.0,54044
1781835900000.0,32964
1781835915000.0,33982
1781835930000.0,48468
1781835945000.0,45231
1781835960000.0,28063
1781835975000.0,37982
1781835990000.0,45346
1781836005000.0,38482
1781836020000.0,51094
1781836035000.0,93380
1781836050000.0,81058
1781836065000.0,106029
1781836080000.0,102393
1781836095000.0,118073
1781836110000.0,120620
1781836125000.0,118678
1781836140000.0,78999
1781836155000.0,105025
1781836170000.0,110618
1781836185000.0,114149
1781836200000.0,111962
1781836215000.0,122488
1781836230000.0,128664
1781836245000.0,120614
1781836260000.0,117147
1781836275000.0,76884
1781836290000.0,75124
1781836305000.0,41697
1781836320000.0,40699
1781836335000.0,29045
1781836350000.0,37208
1781836365000.0,82268
1781836380000.0,103306
1781836395000.0,90126
1781836410000.0,97234
1781836425000.0,104439
1781836440000.0,110092
1781836455000.0,88164
1781836470000.0,108196
1781836485000.0,148310
1781836500000.0,154284
1781836515000.0,148558
1781836530000.0,151196
1781836545000.0,103317
1781836560000.0,104539
1781836575000.0,116918
1781836590000.0,140484
1781836605000.0,143895
1781836620000.0,115000
1781836635000.0,129945
1781836650000.0,136048
1781836665000.0,97644
1781836680000.0,83670
1781836695000.0,63823
1781836710000.0,53639
1781836725000.0,73900
1781836740000.0,77804
1781836755000.0,96264
1781836770000.0,100704
1781836785000.0,114116
1781836800000.0,139371
1781836815000.0,84834
1781836830000.0,71310
1781836845000.0,77441
1781836860000.0,120793
1781836875000.0,125826
1781836890000.0,131619
1781836905000.0,126986
1781836920000.0,111394
1781836935000.0,108980
1781836950000.0,118668
1781836965000.0,138160
1781836980000.0,162497
1781836995000.0,167653
1781837010000.0,127690
1781837025000.0,136970
1781837040000.0,147164
1781837055000.0,142662
1781837070000.0,139103
1781837085000.0,171430
1781837100000.0,142972
1781837115000.0,126990
1781837130000.0,114586
1781837145000.0,145809
1781837160000.0,171940
1781837175000.0,167644
1781837190000.0,206072
1781837205000.0,175046
1781837220000.0,205894
1781837235000.0,221835
1781837250000.0,213138
1781837265000.0,195911
1781837280000.0,188528
1781837295000.0,183140
1781837310000.0,174626
1781837325000.0,180206
1781837340000.0,195038
1781837355000.0,206258
1781837370000.0,180572
1781837385000.0,178120
1781837400000.0,173633
1781837415000.0,170636
1781837430000.0,188106
1781837445000.0,145432
1781837460000.0,156462
1781837475000.0,147076
1781837490000.0,153783
1781837505000.0,163595
1781837520000.0,194070
1781837535000.0,149184
1781837550000.0,189467
1781837565000.0,197136
1781837580000.0,210812
1781837595000.0,180230
1781837610000.0,167362
1781837625000.0,118204
1781837640000.0,142458
1781837655000.0,201868
1781837670000.0,205954
1781837685000.0,187874
1781837700000.0,186881
1781837715000.0,204523
1781837730000.0,203345
1781837745000.0,218337
1781837760000.0,224617
1781837775000.0,222346
1781837790000.0,200783
1781837805000.0,165794
1781837820000.0,178473
1781837835000.0,140750
1781837850000.0,135985
1781837865000.0,144821
1781837880000.0,177312
1781837895000.0,156800
1781837910000.0,166426
1781837925000.0,210310
1781837940000.0,210679
1781837955000.0,213990
1781837970000.0,237710
1781837985000.0,177276
1781838000000.0,193016
1781838015000.0,212716
1781838030000.0,236779
1781838045000.0,262788
1781838060000.0,256702
1781838075000.0,208596
1781838090000.0,205524
1781838105000.0,203125
1781838120000.0,181871
1781838135000.0,193396
1781838150000.0,229538
1781838165000.0,240874
1781838180000.0,208489
1781838195000.0,214581
1781838210000.0,217416
1781838225000.0,203796
1781838240000.0,217058
1781838255000.0,223641
1781838270000.0,258578
1781838285000.0,246710
1781838300000.0,231181
1781838315000.0,197878
1781838330000.0,182724
1781838345000.0,179368
1781838360000.0,221708
1781838375000.0,224460
1781838390000.0,194559
1781838405000.0,217919
1781838420000.0,202389
1781838435000.0,204396
1781838450000.0,255848
1781838465000.0,247280
1781838480000.0,258693
1781838495000.0,233919
1781838510000.0,221258
1781838525000.0,204822
1781838540000.0,203195
1781838555000.0,219804
1781838570000.0,242733
1781838585000.0,223203
1781838600000.0,219107
1781838615000.0,269073
1781838630000.0,287100
1781838645000.0,310045
1781838660000.0,278429
1781838675000.0,274658
1781838690000.0,215556
1781838705000.0,224072
1781838720000.0,289324
1781838735000.0,249688
1781838750000.0,209548
1781838765000.0,217168
1781838780000.0,242352
1781838795000.0,273216
1781838810000.0,270191
1781838825000.0,286354
1781838840000.0,261032
1781838855000.0,276694
1781838870000.0,263250
1781838885000.0,284297
1781838900000.0,292065
1781838915000.0,325174
1781838930000.0,303163
1781838945000.0,277052
1781838960000.0,292946
1781838975000.0,303262
1781838990000.0,287349
1781839005000.0,254815
1781839020000.0,261628
1781839035000.0,267134
1781839050000.0,288506
1781839065000.0,304292
1781839080000.0,241302
1781839095000.0,230106
1781839110000.0,302765
1781839125000.0,297205
1781839140000.0,220625
1781839155000.0,275167
1781839170000.0,274502
1781839185000.0,263134
1781839200000.0,273211
1781839215000.0,263176
1781839230000.0,254370
1781839245000.0,283468
1781839260000.0,275598
1781839275000.0,241898
1781839290000.0,231169
1781839305000.0,246958
1781839320000.0,260669
1781839335000.0,293071
1781839350000.0,269590
1781839365000.0,303892
1781839380000.0,271175
1781839395000.0,305471
1781839410000.0,306691
1781839425000.0,272402
1781839440000.0,276561
1781839455000.0,303979
1781839470000.0,328350
1781839485000.0,319175
1781839500000.0,332790
1781839515000.0,330154
1781839530000.0,302148
1781839545000.0,327942
1781839560000.0,324945
1781839575000.0,369123
1781839590000.0,349287
1781839605000.0,344079
1781839620000.0,341092
1781839635000.0,297406
1781839650000.0,311029
1781839665000.0,314496
1781839680000.0,229292
1781839695000.0,264254
1781839710000.0,269127
1781839725000.0,268842
1781839740000.0,256997
1781839755000.0,289824
1781839770000.0,311876
1781839785000.0,248513
1781839800000.0,236127
1781839815000.0,257917
1781839830000.0,274535
1781839845000.0,337464
1781839860000.0,320796
1781839875000.0,266853
1781839890000.0,273868
1781839905000.0,285346
1781839920000.0,288609
1781839935000.0,291195
1781839950000.0,293315
1781839965000.0,346110
1781839980000.0,317738
1781839995000.0,332000
1781840010000.0,274759
1781840025000.0,319470
1781840040000.0,301898
1781840055000.0,368806
1781840070000.0,342370
1781840085000.0,331926
1781840100000.0,308919
1781840115000.0,289638
1781840130000.0,287850
1781840145000.0,301543
1781840160000.0,322238
1781840175000.0,321177
1781840190000.0,341621
1781840205000.0,289564
1781840220000.0,327227
1781840235000.0,315102
1781840250000.0,283058
1781840265000.0,255359
1781840280000.0,268003
1781840295000.0,271483
1781840310000.0,283410
1781840325000.0,279051
1781840340000.0,317888
1781840355000.0,314697
1781840370000.0,270075
1781840385000.0,297756
1781840400000.0,318448
1781840415000.0,299348
1781840430000.0,340105
1781840445000.0,310328
1781840460000.0,280426
1781840475000.0,293704
1781840490000.0,275821
1781840505000.0,330912
1781840520000.0,333396
1781840535000.0,312873
1781840550000.0,325008
1781840565000.0,321866
1781840580000.0,358845
1781840595000.0,302542
1781840610000.0,283950
1781840625000.0,310821
1781840640000.0,315216
1781840655000.0,336700
1781840670000.0,273406
1781840685000.0,323428
1781840700000.0,272531
1781840715000.0,245138
1781840730000.0,273000
1781840745000.0,277572
1781840760000.0,317631
1781840775000.0,291099
1781840790000.0,301092
1781840805000.0,316164
1781840820000.0,271963
1781840835000.0,315503
1781840850000.0,316118
1781840865000.0,335217
1781840880000.0,350353
1781840895000.0,320812
1781840910000.0,296204
1781840925000.0,270443
1781840940000.0,292374
1781840955000.0,301630
1781840970000.0,294826
1781840985000.0,318574
1781841000000.0,354649
1781841015000.0,337686
1781841030000.0,362311
1781841045000.0,315013
1781841060000.0,277898
1781841075000.0,302482
1781841090000.0,323077
1781841105000.0,325554
1781841120000.0,320026
1781841135000.0,347378
1781841150000.0,351058
1781841165000.0,362038
1781841180000.0,392182
1781841195000.0,393955
1781841210000.0,369192
1781841225000.0,381685
1781841240000.0,349252
1781841255000.0,344158
1781841270000.0,371847
1781841285000.0,331316
1781841300000.0,374456
1781841315000.0,339689
1781841330000.0,361350
1781841345000.0,357712
1781841360000.0,345253
1781841375000.0,317048
1781841390000.0,292540
1781841405000.0,331093
1781841420000.0,343547
1781841435000.0,331828
1781841450000.0,384511
1781841465000.0,317472
1781841480000.0,367501
1781841495000.0,366601
1781841510000.0,378188
1781841525000.0,405421
1781841540000.0,399062
1781841555000.0,425562
1781841570000.0,366529
1781841585000.0,378242
1781841600000.0,373794
1781841615000.0,345494
1781841630000.0,370825
1781841645000.0,396383
1781841660000.0,357963
1781841675000.0,406447
1781841690000.0,409036
1781841705000.0,382474
1781841720000.0,419616
1781841735000.0,397847
1781841750000.0,406143
1781841765000.0,383992
1781841780000.0,382906
1781841795000.0,344619
1781841810000.0,318948
1781841825000.0,357627
1781841840000.0,399480
1781841855000.0,406429
1781841870000.0,445982
1781841885000.0,419218
1781841900000.0,412635
1781841915000.0,431916
1781841930000.0,411494
1781841945000.0,417543
1781841960000.0,374749
1781841975000.0,363154
1781841990000.0,348246
1781842005000.0,412978
1781842020000.0,344321
1781842035000.0,397699
1781842050000.0,354742
1781842065000.0,321668
1781842080000.0,353990
1781842095000.0,413124
1781842110000.0,390762
1781842125000.0,375426
1781842140000.0,375070
1781842155000.0,389086
1781842170000.0,385196
1781842185000.0,312091
1781842200000.0,322572
1781842215000.0,337444
1781842230000.0,355980
1781842245000.0,368302
1781842260000.0,397870
1781842275000.0,392895
1781842290000.0,377063
1781842305000.0,351586
1781842320000.0,362951
1781842335000.0,340202
1781842350000.0,322382
1781842365000.0,322241
1781842380000.0,368945
1781842395000.0,387117
1781842410000.0,378216
1781842425000.0,312394
1781842440000.0,328379
1781842455000.0,320834
1781842470000.0,300948
1781842485000.0,333651
1781842500000.0,265782
1781842515000.0,267672
1781842530000.0,269795
1781842545000.0,280689
1781842560000.0,269720
1781842575000.0,294307
1781842590000.0,303029
1781842605000.0,341442
1781842620000.0,352823
1781842635000.0,338897
1781842650000.0,309506
1781842665000.0,314592
1781842680000.0,280488
1781842695000.0,273651
1781842710000.0,301543
1781842725000.0,327212
1781842740000.0,306740
1781842755000.0,291432
1781842770000.0,312568
1781842785000.0,295773
1781842800000.0,291190
1781842815000.0,367626
1781842830000.0,324893
1781842845000.0,339480
1781842860000.0,329842
1781842875000.0,335366
1781842890000.0,264162
1781842905000.0,325097
1781842920000.0,315126
1781842935000.0,324924
1781842950000.0,305052
1781842965000.0,299524
1781842980000.0,309997
1781842995000.0,327854
1781843010000.0,363430
1781843025000.0,290359
1781843040000.0,282270
1781843055000.0,285942
1781843070000.0,349358
1781843085000.0,371385
1781843100000.0,340636
1781843115000.0,363903
1781843130000.0,341473
1781843145000.0,311523
1781843160000.0,301394
1781843175000.0,339673
1781843190000.0,344497
1781843205000.0,332712
1781843220000.0,322894
1781843235000.0,341065
1781843250000.0,296727
1781843265000.0,346284
1781843280000.0,332138
1781843295000.0,287831
1781843310000.0,313959
1781843325000.0,325744
1781843340000.0,339060
1781843355000.0,325304
1781843370000.0,327496
1781843385000.0,332344
1781843400000.0,327023
1781843415000.0,331375
1781843430000.0,331713
1781843445000.0,341998
1781843460000.0,362684
1781843475000.0,349202
1781843490000.0,354602
1781843505000.0,355230
1781843520000.0,363952
1781843535000.0,369350
1781843550000.0,399931
1781843565000.0,365582
1781843580000.0,391732
1781843595000.0,332153
1781843610000.0,346712
1781843625000.0,350687
1781843640000.0,343444
1781843655000.0,322333
1781843670000.0,351962
1781843685000.0,329682
1781843700000.0,326738
1781843715000.0,337092
1781843730000.0,328354
1781843745000.0,351452
1781843760000.0,334510
1781843775000.0,334478
1781843790000.0,296592
1781843805000.0,322556
1781843820000.0,327508
1781843835000.0,337307
1781843850000.0,334327
1781843865000.0,362856
1781843880000.0,344210
1781843895000.0,360125
1781843910000.0,395248
1781843925000.0,380411
1781843940000.0,366858
1781843955000.0,354233
1781843970000.0,367374
1781843985000.0,421258
1781844000000.0,402358
1781844015000.0,408168
1781844030000.0,410758
1781844045000.0,369899
1781844060000.0,369201
1781844075000.0,373518
1781844090000.0,355030
1781844105000.0,388918
1781844120000.0,387043
1781844135000.0,402809
1781844150000.0,393038
1781844165000.0,406428
1781844180000.0,387080
1781844195000.0,412182
1781844210000.0,424938
1781844225000.0,424757
1781844240000.0,421208
1781844255000.0,460309
1781844270000.0,430760
1781844285000.0,371902
1781844300000.0,388308
1781844315000.0,363604
1781844330000.0,348590
1781844345000.0,327741
1781844360000.0,381329
1781844375000.0,365251
1781844390000.0,313265
1781844405000.0,391870
1781844420000.0,342804
1781844435000.0,314323
1781844450000.0,340450
1781844465000.0,338379
1781844480000.0,324090
1781844495000.0,371095
1781844510000.0,375035
1781844525000.0,415162
1781844540000.0,386639
1781844555000.0,395622
1781844570000.0,388151
1781844585000.0,411160
1781844600000.0,371220
1781844615000.0,415578
1781844630000.0,362878
1781844645000.0,401416
1781844660000.0,422727
1781844675000.0,459147
1781844690000.0,413838
1781844705000.0,432612
1781844720000.0,428226
1781844735000.0,392077
1781844750000.0,427916
1781844765000.0,402149
1781844780000.0,398104
1781844795000.0,417519
1781844810000.0,404602
1781844825000.0,344868
1781844840000.0,358217
1781844855000.0,313017
1781844870000.0,331813
1781844885000.0,303753
1781844900000.0,354250
1781844915000.0,307922
1781844930000.0,341801
1781844945000.0,401200
1781844960000.0,325695
1781844975000.0,305774
1781844990000.0,366745
1781845005000.0,357106
1781845020000.0,327457
1781845035000.0,284392
1781845050000.0,305553
1781845065000.0,324317
1781845080000.0,350894
1781845095000.0,351066
1781845110000.0,380871
1781845125000.0,307784
1781845140000.0,289713
1781845155000.0,347816
1781845170000.0,323372
1781845185000.0,340802
1781845200000.0,344523
1781845215000.0,384371
1781845230000.0,357480
1781845245000.0,403300
1781845260000.0,355562
1781845275000.0,335275
1781845290000.0,378383
1781845305000.0,302144
1781845320000.0,326893
1781845335000.0,326461
1781845350000.0,358681
1781845365000.0,396305
1781845380000.0,437439
1781845395000.0,431699
1781845410000.0,430834
1781845425000.0,408923
1781845440000.0,408456
1781845455000.0,370273
1781845470000.0,401173
1781845485000.0,402419
1781845500000.0,407047
1781845515000.0,408589
1781845530000.0,402471
1781845545000.0,393993
1781845560000.0,414560
1781845575000.0,354572
1781845590000.0,385357
1781845605000.0,346970
1781845620000.0,379035
1781845635000.0,408718
1781845650000.0,371536
1781845665000.0,315940
1781845680000.0,335469
1781845695000.0,329624
1781845710000.0,328176
1781845725000.0,321730
1781845740000.0,346077
1781845755000.0,369630
1781845770000.0,371723
1781845785000.0,380062
1781845800000.0,398492
1781845815000.0,398537
1781845830000.0,342364
1781845845000.0,339304
1781845860000.0,413518
1781845875000.0,378767
1781845890000.0,412091
1781845905000.0,362449
1781845920000.0,355812
1781845935000.0,341074
1781845950000.0,400892
1781845965000.0,380186
1781845980000.0,376460
1781845995000.0,333304
1781846010000.0,343852
1781846025000.0,334440
1781846040000.0,351572
1781846055000.0,331145
1781846070000.0,324136
1781846085000.0,349995
1781846100000.0,378410
1781846115000.0,338615
1781846130000.0,338946
1781846145000.0,371272
1781846160000.0,328782
1781846175000.0,323749
1781846190000.0,378336
1781846205000.0,376111
1781846220000.0,300196
1781846235000.0,278528
1781846250000.0,310222
1781846265000.0,327862
1781846280000.0,356541
1781846295000.0,360120
1781846310000.0,339721
1781846325000.0,388557
1781846340000.0,342641
1781846355000.0,302833
1781846370000.0,347770
1781846385000.0,325139
1781846400000.0,342795
1781846415000.0,352063
1781846430000.0,331688
1781846445000.0,330929
1781846460000.0,315963
1781846475000.0,316566
1781846490000.0,339391
1781846505000.0,325147
1781846520000.0,381234
1781846535000.0,369248
1781846550000.0,339783
1781846565000.0,354741
1781846580000.0,323450
1781846595000.0,315012
1781846610000.0,322257
1781846625000.0,276576
1781846640000.0,313534
1781846655000.0,329965
1781846670000.0,321144
1781846685000.0,339094
1781846700000.0,392490
1781846715000.0,354930
1781846730000.0,372401
1781846745000.0,372057
1781846760000.0,337018
1781846775000.0,345733
1781846790000.0,343717
1781846805000.0,320574
1781846820000.0,261711
1781846835000.0,281034
1781846850000.0,325034
1781846865000.0,310208
1781846880000.0,325032
1781846895000.0,278974
1781846910000.0,314918
1781846925000.0,293216
1781846940000.0,319396
1781846955000.0,271209
1781846970000.0,303649
1781846985000.0,272250
1781847000000.0,293525
1781847015000.0,274995
1781847030000.0,296678
1781847045000.0,342126
1781847060000.0,341678
1781847075000.0,319143
1781847090000.0,292042
1781847105000.0,333531
1781847120000.0,351395
1781847135000.0,334076
1781847150000.0,373466
1781847165000.0,378594
1781847180000.0,341340
1781847195000.0,287819
1781847210000.0,323711
1781847225000.0,352672
1781847240000.0,317773
1781847255000.0,293303
1781847270000.0,285077
1781847285000.0,322353
1781847300000.0,338180
1781847315000.0,323922
1781847330000.0,325454
1781847345000.0,322899
1781847360000.0,372663
1781847375000.0,275666
1781847390000.0,307710
1781847405000.0,335310
1781847420000.0,311069
1781847435000.0,307757
1781847450000.0,290179
1781847465000.0,297487
1781847480000.0,309712
1781847495000.0,315968
1781847510000.0,289772
1781847525000.0,261000
1781847540000.0,256431
1781847555000.0,232327
1781847570000.0,328528
1781847585000.0,287082
1781847600000.0,293046
1781847615000.0,277830
1781847630000.0,247923
1781847645000.0,282288
1781847660000.0,320472
1781847675000.0,329243
1781847690000.0,345358
1781847705000.0,306971
1781847720000.0,301641
1781847735000.0,302449
1781847750000.0,322796
1781847765000.0,318220
1781847780000.0,283676
1781847795000.0,357288
1781847810000.0,294484
1781847825000.0,310704
1781847840000.0,348976
1781847855000.0,302992
1781847870000.0,319339
1781847885000.0,360512
1781847900000.0,309142
1781847915000.0,308934
1781847930000.0,347860
1781847945000.0,384560
1781847960000.0,355251
1781847975000.0,339032
1781847990000.0,331628
1781848005000.0,317447
1781848020000.0,294694
1781848035000.0,288339
1781848050000.0,318772
1781848065000.0,279328
1781848080000.0,288695
1781848095000.0,309237
1781848110000.0,342199
1781848125000.0,362593
1781848140000.0,354544
1781848155000.0,344094
1781848170000.0,412148
1781848185000.0,446295
1781848200000.0,460044
1781848215000.0,455086
1781848230000.0,374552
1781848245000.0,417114
1781848260000.0,412977
1781848275000.0,404946
1781848290000.0,401905
1781848305000.0,423586
1781848320000.0,417856
1781848335000.0,399759
1781848350000.0,444760
1781848365000.0,438193
1781848380000.0,392932
1781848395000.0,325923
1781848410000.0,349633
1781848425000.0,378674
1781848440000.0,407962
1781848455000.0,411610
1781848470000.0,417780
1781848485000.0,409758
1781848500000.0,398576
1781848515000.0,374752
1781848530000.0,387231
1781848545000.0,427734
1781848560000.0,430402
1781848575000.0,391836
1781848590000.0,343117
1781848605000.0,336350
1781848620000.0,395579
