time_index,card.nic.bps.avg.r
1781829600000.0,6628292000
1781829615000.0,6880606800
1781829630000.0,6476898800
1781829645000.0,6362912400
1781829660000.0,6192524000
1781829675000.0,5724344000
1781829690000.0,6974359200
1781829705000.0,6857216800
1781829720000.0,6554227200
1781829735000.0,6167055200
1781829750000.0,5621118400
1781829765000.0,6331342800
1781829780000.0,6245965600
1781829795000.0,6071783200
1781829810000.0,6140188400
1781829825000.0,6935005600
1781829840000.0,7180968800
1781829855000.0,6838393200
1781829870000.0,6713356000
1781829885000.0,6125689200
1781829900000.0,5684100000
1781829915000.0,6026027600
1781829930000.0,6588754000
1781829945000.0,6282279200
1781829960000.0,5868536000
1781829975000.0,5231055200
1781829990000.0,5070868400
1781830005000.0,5264093200
1781830020000.0,5258289600
1781830035000.0,6174911600
1781830050000.0,5835922800
1781830065000.0,6594969600
1781830080000.0,5506992000
1781830095000.0,5466206400
1781830110000.0,5691203200
1781830125000.0,6252641600
1781830140000.0,6021620800
1781830155000.0,5451187600
1781830170000.0,5402678000
1781830185000.0,5896132800
1781830200000.0,6038031200
1781830215000.0,6588964400
1781830230000.0,5914274800
1781830245000.0,6466671200
1781830260000.0,5478571600
1781830275000.0,5170879600
1781830290000.0,4873434800
1781830305000.0,5143796000
1781830320000.0,4565552400
1781830335000.0,4721211200
1781830350000.0,5512862800
1781830365000.0,5471347600
1781830380000.0,5684722000
1781830395000.0,5401911200
1781830410000.0,5238202400
1781830425000.0,5317274000
1781830440000.0,6378182800
1781830455000.0,5847378400
1781830470000.0,6249319200
1781830485000.0,5389032800
1781830500000.0,6169990000
1781830515000.0,5451750000
1781830530000.0,5602462000
1781830545000.0,6493020000
1781830560000.0,6098258800
1781830575000.0,5879771200
1781830590000.0,5326406400
1781830605000.0,5049738800
1781830620000.0,5562127200
1781830635000.0,5477498800
1781830650000.0,6359616000
1781830665000.0,5789652400
1781830680000.0,5588713600
1781830695000.0,5505426000
1781830710000.0,5132581200
1781830725000.0,5638734000
1781830740000.0,5622231600
1781830755000.0,5699495200
1781830770000.0,5386176000
1781830785000.0,5053212000
1781830800000.0,5238694000
1781830815000.0,5542252000
1781830830000.0,5173808400
1781830845000.0,5022124000
1781830860000.0,4815671200
1781830875000.0,5705165600
1781830890000.0,5317035200
1781830905000.0,5034056800
1781830920000.0,5227254400
1781830935000.0,5032188400
1781830950000.0,5635084800
1781830965000.0,5606568800
1781830980000.0,5927104800
1781830995000.0,5869351200
1781831010000.0,6026433600
1781831025000.0,4856807600
1781831040000.0,5007562400
1781831055000.0,3887128000
1781831070000.0,5102151200
1781831085000.0,5116419200
1781831100000.0,4997598800
1781831115000.0,4646223200
1781831130000.0,5440802800
1781831145000.0,5308057600
1781831160000.0,4911446400
1781831175000.0,4858178000
1781831190000.0,5057543600
1781831205000.0,5642873200
1781831220000.0,5539912000
