time_index,card.nic.pps.avg.r
1781829600000.0,430552
1781829615000.0,392287
1781829630000.0,371265
1781829645000.0,389696
1781829660000.0,402453
1781829675000.0,394379
1781829690000.0,415816
1781829705000.0,464062
1781829720000.0,445978
1781829735000.0,400546
1781829750000.0,405016
1781829765000.0,389029
1781829780000.0,405947
1781829795000.0,398614
1781829810000.0,397716
1781829825000.0,370865
1781829840000.0,461119
1781829855000.0,420944
1781829870000.0,469098
1781829885000.0,434073
1781829900000.0,428406
1781829915000.0,398076
1781829930000.0,367884
1781829945000.0,421425
1781829960000.0,416061
1781829975000.0,421354
1781829990000.0,419156
1781830005000.0,383824
1781830020000.0,389167
1781830035000.0,378146
1781830050000.0,400187
1781830065000.0,407335
1781830080000.0,417197
1781830095000.0,365458
1781830110000.0,346686
1781830125000.0,350001
1781830140000.0,356982
1781830155000.0,370367
1781830170000.0,378750
1781830185000.0,397272
1781830200000.0,331493
1781830215000.0,382002
1781830230000.0,354561
1781830245000.0,366901
1781830260000.0,383614
1781830275000.0,373395
1781830290000.0,364588
1781830305000.0,386853
1781830320000.0,437281
1781830335000.0,438200
1781830350000.0,380880
1781830365000.0,396481
1781830380000.0,382134
1781830395000.0,343134
1781830410000.0,395039
1781830425000.0,417944
1781830440000.0,429041
1781830455000.0,399961
1781830470000.0,385764
1781830485000.0,419975
1781830500000.0,392078
1781830515000.0,388096
1781830530000.0,386637
1781830545000.0,320033
1781830560000.0,362256
1781830575000.0,351719
1781830590000.0,399316
1781830605000.0,375154
1781830620000.0,416153
1781830635000.0,400176
1781830650000.0,409448
1781830665000.0,395495
1781830680000.0,346151
1781830695000.0,392866
1781830710000.0,376122
1781830725000.0,428358
1781830740000.0,423574
1781830755000.0,388409
1781830770000.0,385816
1781830785000.0,383139
1781830800000.0,415601
1781830815000.0,439260
1781830830000.0,430772
1781830845000.0,408436
1781830860000.0,387136
1781830875000.0,465788
1781830890000.0,425608
1781830905000.0,397122
1781830920000.0,375690
1781830935000.0,379778
1781830950000.0,336754
1781830965000.0,408318
1781830980000.0,438764
1781830995000.0,407418
1781831010000.0,388261
1781831025000.0,407550
1781831040000.0,388852
1781831055000.0,437118
1781831070000.0,407893
1781831085000.0,374881
1781831100000.0,328265
1781831115000.0,369859
1781831130000.0,365053
1781831145000.0,373840
1781831160000.0,374839
1781831175000.0,407610
1781831190000.0,421693
1781831205000.0,433354
1781831220000.0,384783
1781831235000.0,378150
1781831250000.0,353949
1781831265000.0,314022
1781831280000.0,321614
1781831295000.0,314634
1781831310000.0,361429
1781831325000.0,379638
1781831340000.0,301466
1781831355000.0,275892
1781831370000.0,304832
1781831385000.0,316183
1781831400000.0,307540
1781831415000.0,325602
1781831430000.0,347422
1781831445000.0,334743
1781831460000.0,258869
1781831475000.0,259768
1781831490000.0,306341
1781831505000.0,290569
1781831520000.0,293919
1781831535000.0,297196
1781831550000.0,278378
1781831565000.0,279404
1781831580000.0,253686
1781831595000.0,250853
1781831610000.0,247653
1781831625000.0,227399
1781831640000.0,248872
1781831655000.0,304570
1781831670000.0,376498
1781831685000.0,370353
1781831700000.0,338089
1781831715000.0,319896
1781831730000.0,264611
1781831745000.0,291402
1781831760000.0,306791
1781831775000.0,329499
1781831790000.0,300532
1781831805000.0,262043
1781831820000.0,266770
1781831835000.0,224892
1781831850000.0,263257
1781831865000.0,278190
1781831880000.0,315143
1781831895000.0,306557
1781831910000.0,283691
1781831925000.0,266754
1781831940000.0,277556
1781831955000.0,229209
1781831970000.0,249694
1781831985000.0,240190
1781832000000.0,228399
1781832015000.0,245638
1781832030000.0,241063
1781832045000.0,229777
1781832060000.0,221810
1781832075000.0,212871
1781832090000.0,207578
1781832105000.0,209103
1781832120000.0,255875
1781832135000.0,263324
1781832150000.0,220592
1781832165000.0,212894
1781832180000.0,235855
1781832195000.0,234887
1781832210000.0,246252
1781832225000.0,197047
1781832240000.0,204969
1781832255000.0,180301
1781832270000.0,193151
1781832285000.0,202987
1781832300000.0,226909
1781832315000.0,208679
1781832330000.0,225180
1781832345000.0,246548
1781832360000.0,281768
1781832375000.0,290976
1781832390000.0,220644
1781832405000.0,190938
1781832420000.0,156082
1781832435000.0,173311
1781832450000.0,214794
1781832465000.0,244526
1781832480000.0,226114
1781832495000.0,225374
1781832510000.0,204674
1781832525000.0,241334
1781832540000.0,250960
1781832555000.0,278402
1781832570000.0,277482
1781832585000.0,272174
1781832600000.0,261745
1781832615000.0,234234
1781832630000.0,256736
1781832645000.0,266101
1781832660000.0,268391
1781832675000.0,231766
1781832690000.0,242350
1781832705000.0,244117
1781832720000.0,235196
1781832735000.0,221517
1781832750000.0,213126
1781832765000.0,205252
1781832780000.0,205137
1781832795000.0,194559
1781832810000.0,197446
1781832825000.0,223988
1781832840000.0,194723
1781832855000.0,211670
1781832870000.0,199030
1781832885000.0,186503
1781832900000.0,185718
1781832915000.0,152707
1781832930000.0,176017
1781832945000.0,173187
1781832960000.0,146084
1781832975000.0,198450
1781832990000.0,206930
1781833005000.0,211858
1781833020000.0,234848
1781833035000.0,202574
1781833050000.0,220516
1781833065000.0,180562
1781833080000.0,172204
1781833095000.0,180251
1781833110000.0,213612
1781833125000.0,232829
1781833140000.0,198804
1781833155000.0,208006
1781833170000.0,228758
1781833185000.0,222637
1781833200000.0,157026
1781833215000.0,123238
1781833230000.0,114818
1781833245000.0,119153
1781833260000.0,139087
1781833275000.0,170962
