time_index,card.nic.pps.avg.t
1781829600000.0,163812
1781829615000.0,212604
1781829630000.0,211114
1781829645000.0,203414
1781829660000.0,180748
1781829675000.0,166170
1781829690000.0,208404
1781829705000.0,208305
1781829720000.0,213306
1781829735000.0,205430
1781829750000.0,204666
1781829765000.0,201270
1781829780000.0,37380
1781829795000.0,998
1781829810000.0,997
1781829825000.0,1027
1781829840000.0,1027
1781829855000.0,1009
1781829870000.0,1026
1781829885000.0,1002
1781829900000.0,1028
1781829915000.0,1049
1781829930000.0,1009
1781829945000.0,1013
1781829960000.0,1038
1781829975000.0,1018
1781829990000.0,1034
1781830005000.0,996
1781830020000.0,994
1781830035000.0,1000
1781830050000.0,1021
1781830065000.0,1032
1781830080000.0,1020
1781830095000.0,1003
1781830110000.0,1002
1781830125000.0,1024
1781830140000.0,1033
1781830155000.0,1001
1781830170000.0,988
1781830185000.0,997
1781830200000.0,1385
1781830215000.0,1142
1781830230000.0,1042
1781830245000.0,1002
1781830260000.0,994
1781830275000.0,1022
1781830290000.0,1041
1781830305000.0,1016
1781830320000.0,992
1781830335000.0,999
1781830350000.0,1043
1781830365000.0,1054
1781830380000.0,1027
1781830395000.0,1008
1781830410000.0,1019
1781830425000.0,1061
1781830440000.0,1042
1781830455000.0,1001
1781830470000.0,1001
1781830485000.0,1044
1781830500000.0,1038
1781830515000.0,1048
1781830530000.0,1008
1781830545000.0,1012
1781830560000.0,986
1781830575000.0,1012
1781830590000.0,1046
1781830605000.0,1002
1781830620000.0,1005
1781830635000.0,1012
1781830650000.0,1031
1781830665000.0,1059
1781830680000.0,1051
1781830695000.0,1003
1781830710000.0,989
1781830725000.0,1022
1781830740000.0,1029
1781830755000.0,1006
1781830770000.0,1006
1781830785000.0,1018
1781830800000.0,1030
1781830815000.0,1047
1781830830000.0,1036
1781830845000.0,1010
1781830860000.0,1038
1781830875000.0,1012
1781830890000.0,1030
1781830905000.0,1000
1781830920000.0,1003
1781830935000.0,1012
1781830950000.0,1042
1781830965000.0,1075
1781830980000.0,1005
1781830995000.0,1017
1781831010000.0,1005
1781831025000.0,1034
1781831040000.0,1054
1781831055000.0,1024
1781831070000.0,1005
1781831085000.0,1009
1781831100000.0,1808
1781831115000.0,2530
1781831130000.0,1718
1781831145000.0,1176
1781831160000.0,999
1781831175000.0,1024
1781831190000.0,1042
1781831205000.0,1016
1781831220000.0,999
1781831235000.0,1009
1781831250000.0,1027
1781831265000.0,1065
1781831280000.0,1019
1781831295000.0,1016
1781831310000.0,1096
1781831325000.0,1061
1781831340000.0,1053
1781831355000.0,1039
1781831370000.0,1014
1781831385000.0,1022
1781831400000.0,1014
1781831415000.0,1020
1781831430000.0,992
1781831445000.0,995
1781831460000.0,1003
1781831475000.0,1023
1781831490000.0,1056
1781831505000.0,1030
1781831520000.0,995
1781831535000.0,998
1781831550000.0,1024
1781831565000.0,1038
1781831580000.0,1036
1781831595000.0,1016
1781831610000.0,1002
1781831625000.0,1022
1781831640000.0,1045
1781831655000.0,1004
1781831670000.0,1000
1781831685000.0,1016
1781831700000.0,1288
1781831715000.0,1401
1781831730000.0,1292
1781831745000.0,1072
1781831760000.0,1048
1781831775000.0,1025
1781831790000.0,1043
1781831805000.0,998
1781831820000.0,994
1781831835000.0,993
1781831850000.0,1022
1781831865000.0,1045
1781831880000.0,1021
1781831895000.0,1008
1781831910000.0,1026
1781831925000.0,1055
1781831940000.0,1043
1781831955000.0,1018
1781831970000.0,985
1781831985000.0,1011
1781832000000.0,1367
1781832015000.0,1384
1781832030000.0,1139
1781832045000.0,1013
1781832060000.0,1006
1781832075000.0,1020
1781832090000.0,1054
1781832105000.0,1011
1781832120000.0,988
1781832135000.0,1013
1781832150000.0,32660
1781832165000.0,145140
1781832180000.0,127802
1781832195000.0,72078
1781832210000.0,48918
1781832225000.0,48992
1781832240000.0,62315
1781832255000.0,71433
1781832270000.0,58418
1781832285000.0,40454
1781832300000.0,57337
1781832315000.0,32499
1781832330000.0,28676
1781832345000.0,29995
1781832360000.0,32486
1781832375000.0,66980
1781832390000.0,101674
1781832405000.0,106298
1781832420000.0,93974
1781832435000.0,125521
1781832450000.0,145908
1781832465000.0,99802
1781832480000.0,125993
1781832495000.0,140178
1781832510000.0,132844
1781832525000.0,182796
1781832540000.0,162392
1781832555000.0,130524
1781832570000.0,177586
1781832585000.0,208958
1781832600000.0,212768
1781832615000.0,212448
1781832630000.0,211941
1781832645000.0,208446
1781832660000.0,204492
1781832675000.0,204354
1781832690000.0,156647
1781832705000.0,20345
1781832720000.0,1014
1781832735000.0,1005
1781832750000.0,1022
1781832765000.0,1037
1781832780000.0,1002
1781832795000.0,996
1781832810000.0,994
1781832825000.0,1012
1781832840000.0,1030
1781832855000.0,1001
1781832870000.0,998
1781832885000.0,1013
1781832900000.0,1278
1781832915000.0,1187
1781832930000.0,1066
1781832945000.0,1004
1781832960000.0,1006
1781832975000.0,1032
1781832990000.0,1072
1781833005000.0,1037
1781833020000.0,999
1781833035000.0,1002
1781833050000.0,1017
1781833065000.0,1124
1781833080000.0,1032
1781833095000.0,1028
1781833110000.0,1113
1781833125000.0,1038
1781833140000.0,1041
1781833155000.0,1028
1781833170000.0,999
1781833185000.0,1001
1781833200000.0,1014
1781833215000.0,1028
1781833230000.0,993
1781833245000.0,1010
1781833260000.0,1001
1781833275000.0,1010
1781833290000.0,1028
1781833305000.0,997
1781833320000.0,999
1781833335000.0,997
1781833350000.0,1027
1781833365000.0,1048
1781833380000.0,1043
1781833395000.0,1012
1781833410000.0,1001
1781833425000.0,1026
1781833440000.0,1046
1781833455000.0,994
1781833470000.0,1008
1781833485000.0,1033
1781833500000.0,1028
1781833515000.0,1052
1781833530000.0,1035
1781833545000.0,1029
1781833560000.0,1034
1781833575000.0,1036
1781833590000.0,1030
1781833605000.0,999
1781833620000.0,997
1781833635000.0,1072
1781833650000.0,1039
1781833665000.0,1034
1781833680000.0,1008
1781833695000.0,1004
1781833710000.0,988
1781833725000.0,1007
1781833740000.0,1044
1781833755000.0,1006
1781833770000.0,993
1781833785000.0,1002
1781833800000.0,1520
1781833815000.0,1139
1781833830000.0,1044
1781833845000.0,993
1781833860000.0,986
1781833875000.0,1026
1781833890000.0,1004
1781833905000.0,1017
1781833920000.0,1006
1781833935000.0,1041
1781833950000.0,1233
1781833965000.0,1012
1781833980000.0,1014
1781833995000.0,1016
1781834010000.0,1051
1781834025000.0,1028
1781834040000.0,1020
1781834055000.0,1022
1781834070000.0,1046
1781834085000.0,1041
1781834100000.0,1000
1781834115000.0,990
1781834130000.0,988
1781834145000.0,1033
1781834160000.0,999
1781834175000.0,1004
1781834190000.0,1002
1781834205000.0,129340
1781834220000.0,129576
1781834235000.0,128887
1781834250000.0,22342
1781834265000.0,1000
1781834280000.0,1017
1781834295000.0,1053
1781834310000.0,1009
1781834325000.0,1009
1781834340000.0,1026
1781834355000.0,1043
1781834370000.0,1006
1781834385000.0,1058
1781834400000.0,1045
1781834415000.0,1111
1781834430000.0,1034
1781834445000.0,7141
1781834460000.0,10596
1781834475000.0,27473
1781834490000.0,27686
1781834505000.0,16544
1781834520000.0,26643
1781834535000.0,85734
