time_index,card.nic.bps.avg.t
1781829600000.0,2473792120
1781829615000.0,2441536520
1781829630000.0,2323854120
1781829645000.0,2529683880
1781829660000.0,2497910160
1781829675000.0,2378908400
1781829690000.0,2482248000
1781829705000.0,2466661600
1781829720000.0,2570446000
1781829735000.0,2283905440
1781829750000.0,2356237720
1781829765000.0,2211332800
1781829780000.0,2521667200
1781829795000.0,2473974560
1781829810000.0,2499932560
1781829825000.0,2493616000
1781829840000.0,2506166280
1781829855000.0,2640846400
1781829870000.0,2565771880
1781829885000.0,2434777600
1781829900000.0,2489162560
1781829915000.0,2550085840
1781829930000.0,2519363200
1781829945000.0,2830001600
1781829960000.0,2784235600
1781829975000.0,2920834400
1781829990000.0,2850756600
1781830005000.0,2862504800
1781830020000.0,2918338800
1781830035000.0,2839839200
1781830050000.0,2797921480
1781830065000.0,2675598120
1781830080000.0,2735648000
1781830095000.0,2960070800
1781830110000.0,2788292800
1781830125000.0,2891316800
1781830140000.0,3051536400
1781830155000.0,3082521000
1781830170000.0,2953009600
1781830185000.0,2996957400
1781830200000.0,2960654000
1781830215000.0,2932329600
1781830230000.0,2915634400
1781830245000.0,2878518400
1781830260000.0,3032520800
1781830275000.0,2905661040
1781830290000.0,2993820400
1781830305000.0,2847855840
1781830320000.0,3080744560
1781830335000.0,2870733200
1781830350000.0,3058628800
1781830365000.0,2914276800
1781830380000.0,3137512800
1781830395000.0,2941052000
1781830410000.0,2940660520
1781830425000.0,3038570000
1781830440000.0,2890194520
1781830455000.0,2880323360
1781830470000.0,3213862400
1781830485000.0,2905028400
1781830500000.0,3060625000
1781830515000.0,2889316160
1781830530000.0,2928032160
1781830545000.0,2949237200
1781830560000.0,3077617200
1781830575000.0,2931073200
1781830590000.0,2847588000
1781830605000.0,2930125600
1781830620000.0,3033251040
1781830635000.0,3106716000
1781830650000.0,3087925200
1781830665000.0,3072304000
1781830680000.0,3016567600
1781830695000.0,3192824200
1781830710000.0,3190612800
1781830725000.0,3248495400
1781830740000.0,2997775600
1781830755000.0,3233709200
1781830770000.0,3158488280
1781830785000.0,3219048800
1781830800000.0,3025338800
1781830815000.0,3124697080
1781830830000.0,3270026000
1781830845000.0,3074107000
1781830860000.0,3003682400
1781830875000.0,2979866000
1781830890000.0,2823646000
1781830905000.0,2941991600
