time_index,card.nic.pps.avg.r
1781829600000.0,452772
1781829615000.0,454769
1781829630000.0,488273
1781829645000.0,462238
1781829660000.0,498902
1781829675000.0,453803
1781829690000.0,457572
1781829705000.0,448712
1781829720000.0,433470
1781829735000.0,394169
1781829750000.0,393620
1781829765000.0,348662
1781829780000.0,401736
1781829795000.0,375466
1781829810000.0,400007
1781829825000.0,398448
1781829840000.0,418780
1781829855000.0,456783
1781829870000.0,432713
1781829885000.0,434229
1781829900000.0,411492
1781829915000.0,389528
1781829930000.0,424885
1781829945000.0,390001
1781829960000.0,411087
1781829975000.0,397333
1781829990000.0,383863
1781830005000.0,387405
1781830020000.0,379777
1781830035000.0,374370
1781830050000.0,444629
1781830065000.0,488959
1781830080000.0,464204
1781830095000.0,447186
1781830110000.0,450824
1781830125000.0,420862
1781830140000.0,404363
1781830155000.0,428919
1781830170000.0,369711
1781830185000.0,388125
1781830200000.0,399540
1781830215000.0,366537
1781830230000.0,350844
1781830245000.0,323390
1781830260000.0,358379
1781830275000.0,384998
1781830290000.0,396854
1781830305000.0,383542
1781830320000.0,376640
1781830335000.0,368070
1781830350000.0,337102
1781830365000.0,335737
1781830380000.0,318792
1781830395000.0,317819
1781830410000.0,300160
1781830425000.0,352974
1781830440000.0,314910
1781830455000.0,297406
1781830470000.0,334465
1781830485000.0,315060
1781830500000.0,350075
1781830515000.0,375780
1781830530000.0,379165
1781830545000.0,362220
1781830560000.0,319201
1781830575000.0,316979
1781830590000.0,348616
1781830605000.0,346838
1781830620000.0,351134
1781830635000.0,317295
1781830650000.0,341454
1781830665000.0,360793
1781830680000.0,337333
1781830695000.0,340019
1781830710000.0,348505
1781830725000.0,329698
1781830740000.0,297811
1781830755000.0,317782
1781830770000.0,281962
1781830785000.0,308197
1781830800000.0,285123
1781830815000.0,285640
1781830830000.0,291940
1781830845000.0,340964
1781830860000.0,320636
1781830875000.0,299309
1781830890000.0,309515
1781830905000.0,337146
1781830920000.0,289333
1781830935000.0,285739
1781830950000.0,331288
1781830965000.0,388400
1781830980000.0,366463
1781830995000.0,359520
1781831010000.0,342098
1781831025000.0,378694
1781831040000.0,309445
1781831055000.0,291350
1781831070000.0,304514
1781831085000.0,289615
1781831100000.0,265126
1781831115000.0,268108
1781831130000.0,330690
1781831145000.0,392826
1781831160000.0,410185
1781831175000.0,355946
1781831190000.0,331133
1781831205000.0,360624
1781831220000.0,332044
1781831235000.0,346067
1781831250000.0,339644
1781831265000.0,352956
1781831280000.0,392092
1781831295000.0,376330
1781831310000.0,371847
1781831325000.0,402193
1781831340000.0,399230
1781831355000.0,350058
1781831370000.0,331477
1781831385000.0,310148
1781831400000.0,287366
1781831415000.0,325776
1781831430000.0,375413
1781831445000.0,387036
1781831460000.0,345780
1781831475000.0,311606
1781831490000.0,298562
1781831505000.0,270148
1781831520000.0,347065
1781831535000.0,324836
1781831550000.0,315478
1781831565000.0,335700
1781831580000.0,325238
1781831595000.0,324439
1781831610000.0,315045
1781831625000.0,336288
1781831640000.0,284721
1781831655000.0,309559
1781831670000.0,283495
1781831685000.0,277640
1781831700000.0,302945
1781831715000.0,310690
1781831730000.0,267986
1781831745000.0,252636
1781831760000.0,269808
1781831775000.0,278996
1781831790000.0,230543
1781831805000.0,266555
1781831820000.0,265751
1781831835000.0,240416
1781831850000.0,247273
1781831865000.0,243322
1781831880000.0,224289
1781831895000.0,249720
1781831910000.0,216735
1781831925000.0,214502
1781831940000.0,221444
1781831955000.0,215830
1781831970000.0,188010
1781831985000.0,219053
1781832000000.0,239206
1781832015000.0,206632
1781832030000.0,208650
1781832045000.0,225615
1781832060000.0,235915
1781832075000.0,240569
1781832090000.0,230395
1781832105000.0,222098
1781832120000.0,233868
1781832135000.0,211481
1781832150000.0,228874
1781832165000.0,230890
1781832180000.0,234224
1781832195000.0,185417
1781832210000.0,209026
1781832225000.0,224668
1781832240000.0,241206
1781832255000.0,298109
1781832270000.0,258061
