time_index,card.nic.bps.avg.r
1781829600000.0,4892902000
1781829615000.0,4904503600
1781829630000.0,4508045200
1781829645000.0,4463222000
1781829660000.0,5102904800
1781829675000.0,5462442000
1781829690000.0,5505380000
1781829705000.0,5051959200
1781829720000.0,5023441600
1781829735000.0,4842109200
1781829750000.0,4850652000
1781829765000.0,4604711600
1781829780000.0,4094471200
1781829795000.0,4113812800
1781829810000.0,4424549200
1781829825000.0,4522571200
1781829840000.0,4606270400
1781829855000.0,4418949200
1781829870000.0,4600458400
1781829885000.0,4440329600
1781829900000.0,4983796800
1781829915000.0,4936013600
1781829930000.0,4132507200
1781829945000.0,4519313600
1781829960000.0,4542179600
1781829975000.0,4269228400
1781829990000.0,4349634800
1781830005000.0,4237417600
1781830020000.0,4382611600
1781830035000.0,3885708800
1781830050000.0,3962940000
1781830065000.0,4408940400
1781830080000.0,3777802000
1781830095000.0,4299054000
1781830110000.0,4292438800
1781830125000.0,4706430400
1781830140000.0,4588600400
1781830155000.0,4553407200
1781830170000.0,4894422400
1781830185000.0,4361206800
1781830200000.0,4550847600
1781830215000.0,5128213600
1781830230000.0,5093945200
1781830245000.0,4921718400
1781830260000.0,5309382400
1781830275000.0,4736729200
1781830290000.0,4778652400
1781830305000.0,4096062000
1781830320000.0,4200113600
1781830335000.0,4478843600
1781830350000.0,3936987600
1781830365000.0,3899069600
1781830380000.0,3919456800
1781830395000.0,4096741200
1781830410000.0,4137062400
1781830425000.0,4074016400
1781830440000.0,4208639200
1781830455000.0,4629962400
1781830470000.0,4173334400
1781830485000.0,4296212400
1781830500000.0,4386073200
1781830515000.0,4012881600
1781830530000.0,3519723600
1781830545000.0,3876715200
1781830560000.0,4197799200
1781830575000.0,4415334400
1781830590000.0,4153423200
1781830605000.0,3735248000
1781830620000.0,4607948400
1781830635000.0,4139478800
1781830650000.0,4922240800
1781830665000.0,4216269200
1781830680000.0,4129387200
1781830695000.0,4822309600
1781830710000.0,3871664800
1781830725000.0,3989568400
1781830740000.0,4318019200
1781830755000.0,4450436400
1781830770000.0,4409270000
1781830785000.0,4060997600
1781830800000.0,3746513600
1781830815000.0,3825072400
1781830830000.0,4563362800
1781830845000.0,4594702400
1781830860000.0,4423998000
1781830875000.0,4974630000
1781830890000.0,4853755600
1781830905000.0,4518346000
1781830920000.0,3949581200
1781830935000.0,4276399600
1781830950000.0,4569424000
1781830965000.0,4113624800
1781830980000.0,3934362000
1781830995000.0,3554666800
1781831010000.0,3883448400
1781831025000.0,3390535200
1781831040000.0,3773179600
1781831055000.0,3404596800
1781831070000.0,3985857600
1781831085000.0,3376128400
1781831100000.0,3851799200
1781831115000.0,4896538800
1781831130000.0,4628938000
1781831145000.0,4735694400
1781831160000.0,4480817600
1781831175000.0,4545085600
1781831190000.0,4894298800
1781831205000.0,4519946400
1781831220000.0,4697640800
1781831235000.0,4512009600
1781831250000.0,4429415600
1781831265000.0,4155641600
1781831280000.0,3633359200
1781831295000.0,4321981200
1781831310000.0,5099781600
1781831325000.0,4172822000
1781831340000.0,4258228400
1781831355000.0,4459707200
1781831370000.0,4798507600
1781831385000.0,4341622400
1781831400000.0,4174986400
1781831415000.0,4841477600
1781831430000.0,5032646400
1781831445000.0,4822387600
1781831460000.0,5069428400
1781831475000.0,4784248000
1781831490000.0,4463929200
1781831505000.0,4131146800
1781831520000.0,3926889200
1781831535000.0,3944216000
1781831550000.0,4794890000
1781831565000.0,4288913600
1781831580000.0,3728728000
1781831595000.0,3345972000
1781831610000.0,3657478000
1781831625000.0,4066473200
1781831640000.0,3915325200
1781831655000.0,3733053600
1781831670000.0,4215040400
1781831685000.0,3948058400
1781831700000.0,3960765600
1781831715000.0,4532944000
1781831730000.0,4699126800
1781831745000.0,4036590400
1781831760000.0,4070051200
1781831775000.0,3374069200
1781831790000.0,3205915840
1781831805000.0,2717096160
1781831820000.0,2304798920
1781831835000.0,2637173200
1781831850000.0,3254095040
1781831865000.0,3591231200
1781831880000.0,3229396400
1781831895000.0,3119830000
1781831910000.0,2941500640
1781831925000.0,3886648800
1781831940000.0,4042335600
1781831955000.0,4163187200
1781831970000.0,3992041200
1781831985000.0,3931827600
1781832000000.0,2868052160
1781832015000.0,2884927480
1781832030000.0,2640206240
1781832045000.0,2548390920
1781832060000.0,2546740400
1781832075000.0,2416913200
1781832090000.0,2459891600
1781832105000.0,2780816600
1781832120000.0,2430361200
1781832135000.0,2973514400
1781832150000.0,2811714960
1781832165000.0,2386969000
1781832180000.0,2560262160
1781832195000.0,2207479000
1781832210000.0,1828360600
1781832225000.0,2345840240
1781832240000.0,2530496400
1781832255000.0,2939452640
1781832270000.0,3181627200
1781832285000.0,3237847040
1781832300000.0,3253212560
1781832315000.0,3391738680
1781832330000.0,3259934520
1781832345000.0,3030433600
1781832360000.0,3254568960
1781832375000.0,3729615200
1781832390000.0,3702751200
1781832405000.0,3384776280
1781832420000.0,3181487320
1781832435000.0,3117962400
1781832450000.0,3106430000
1781832465000.0,3227699800
1781832480000.0,3338694800
1781832495000.0,3721923200
1781832510000.0,3937958000
1781832525000.0,3100227200
1781832540000.0,2558377360
1781832555000.0,2585386800
1781832570000.0,2136210400
1781832585000.0,2518136640
1781832600000.0,3126764400
1781832615000.0,2767829600
1781832630000.0,2527873440
1781832645000.0,2141654240
1781832660000.0,2050050240
1781832675000.0,2263437600
1781832690000.0,1955214560
1781832705000.0,2076662400
1781832720000.0,1814121480
1781832735000.0,1690748400
1781832750000.0,1673770600
1781832765000.0,1705059040
1781832780000.0,2051247720
1781832795000.0,2175107880
1781832810000.0,2296916800
1781832825000.0,2173519480
1781832840000.0,2144643480
1781832855000.0,2467605600
1781832870000.0,2362419000
1781832885000.0,2419749880
1781832900000.0,2657764960
1781832915000.0,2969689200
1781832930000.0,2860581200
1781832945000.0,3020170800
1781832960000.0,3167314400
1781832975000.0,2822122280
1781832990000.0,2863944000
1781833005000.0,2884040800
1781833020000.0,2679959360
1781833035000.0,2495435360
1781833050000.0,2396287800
1781833065000.0,2772909880
1781833080000.0,2492958000
1781833095000.0,2317277800
1781833110000.0,2241450600
1781833125000.0,2542742400
1781833140000.0,2148108800
1781833155000.0,2068873440
1781833170000.0,2063108400
1781833185000.0,1957299600
1781833200000.0,1798597840
1781833215000.0,1735392000
1781833230000.0,2025614560
1781833245000.0,2045816400
1781833260000.0,1755090520
1781833275000.0,1583096320
1781833290000.0,1553276640
1781833305000.0,1266017400
1781833320000.0,1752754600
1781833335000.0,1895467840
1781833350000.0,1776235320
1781833365000.0,1852430800
1781833380000.0,1865208640
1781833395000.0,2023237000
1781833410000.0,1685807320
1781833425000.0,1606161200
1781833440000.0,1983358000
1781833455000.0,2097038960
1781833470000.0,1819563200
1781833485000.0,2058468560
1781833500000.0,2024306680
1781833515000.0,1946370240
1781833530000.0,1669299080
1781833545000.0,1874312200
1781833560000.0,2174904520
1781833575000.0,2229447480
1781833590000.0,2019041080
1781833605000.0,2102640640
1781833620000.0,1944152400
1781833635000.0,2368364120
1781833650000.0,2176799200
1781833665000.0,2147144000
1781833680000.0,2163966560
1781833695000.0,1856560000
1781833710000.0,1650547400
1781833725000.0,1615004880
1781833740000.0,1743194000
1781833755000.0,1799004560
1781833770000.0,1832970640
1781833785000.0,1594475000
1781833800000.0,1981415840
1781833815000.0,1661895280
1781833830000.0,1702769040
1781833845000.0,2055336960
1781833860000.0,1997506000
1781833875000.0,1811901200
1781833890000.0,1861669080
1781833905000.0,2055988400
1781833920000.0,2000938800
1781833935000.0,2077532960
1781833950000.0,2087825200
1781833965000.0,1799758240
1781833980000.0,1374095200
1781833995000.0,1628446920
1781834010000.0,1488811000
1781834025000.0,1691585120
1781834040000.0,1701035720
1781834055000.0,2149324800
1781834070000.0,2215517400
1781834085000.0,1995465200
1781834100000.0,1541324680
1781834115000.0,1846850400
1781834130000.0,1783937600
1781834145000.0,1617049720
1781834160000.0,1550077040
1781834175000.0,1727692000
1781834190000.0,1587281720
1781834205000.0,1533728160
1781834220000.0,1856226000
1781834235000.0,1849174000
1781834250000.0,1954914400
1781834265000.0,2215764800
1781834280000.0,2265756400
1781834295000.0,2022234800
1781834310000.0,2082547600
1781834325000.0,1598620040
1781834340000.0,1725753600
1781834355000.0,2063226680
1781834370000.0,2162517200
1781834385000.0,2250607600
1781834400000.0,2274596000
1781834415000.0,2285246240
1781834430000.0,2055090160
1781834445000.0,1655088320
1781834460000.0,1779227840
1781834475000.0,2143552800
1781834490000.0,1908086800
1781834505000.0,1831410400
1781834520000.0,1716658600
1781834535000.0,1820460400
1781834550000.0,1840124400
1781834565000.0,2003585040
1781834580000.0,1918950800
1781834595000.0,1891232560
1781834610000.0,2020918400
1781834625000.0,2023011200
1781834640000.0,2096643080
1781834655000.0,2054806000
1781834670000.0,1996295360
1781834685000.0,1650629200
1781834700000.0,1620653880
1781834715000.0,1442680640
1781834730000.0,1632306480
1781834745000.0,1657906160
1781834760000.0,1329362400
1781834775000.0,1182297800
1781834790000.0,1143571160
1781834805000.0,1295143120
1781834820000.0,1267928000
1781834835000.0,1202077920
1781834850000.0,1181546000
1781834865000.0,1244348720
1781834880000.0,1153395720
1781834895000.0,1542623320
1781834910000.0,1921524400
1781834925000.0,1961467600
1781834940000.0,1767280640
1781834955000.0,1795495200
1781834970000.0,1897694200
1781834985000.0,1491504520
1781835000000.0,1262724000
1781835015000.0,1150038720
1781835030000.0,1305558800
1781835045000.0,1247602480
1781835060000.0,1097316800
1781835075000.0,1107979600
1781835090000.0,1015361320
1781835105000.0,1005981600
1781835120000.0,1096726720
1781835135000.0,1311165120
1781835150000.0,1147654800
1781835165000.0,1147067600
1781835180000.0,1020630120
1781835195000.0,1120213280
1781835210000.0,1126911400
1781835225000.0,843178000
1781835240000.0,934879960
1781835255000.0,973013720
1781835270000.0,1127375600
1781835285000.0,1054890800
1781835300000.0,1085312800
1781835315000.0,1033990640
1781835330000.0,1264904720
1781835345000.0,553901040
1781835360000.0,765956920
1781835375000.0,1112023840
1781835390000.0,955659200
1781835405000.0,839072400
1781835420000.0,747591880
1781835435000.0,571294360
1781835450000.0,618031600
1781835465000.0,729939600
1781835480000.0,961871480
1781835495000.0,836615280
1781835510000.0,1006820560
1781835525000.0,918172960
1781835540000.0,1011229080
1781835555000.0,1134144320
1781835570000.0,997731320
1781835585000.0,1172214280
1781835600000.0,863977080
1781835615000.0,600431760
1781835630000.0,950458560
1781835645000.0,758809280
1781835660000.0,716081040
1781835675000.0,810062440
1781835690000.0,926262800
1781835705000.0,790374720
1781835720000.0,1097059120
1781835735000.0,1194850800
1781835750000.0,1120709720
1781835765000.0,1062423840
1781835780000.0,1083711280
1781835795000.0,1067440400
1781835810000.0,1059106000
1781835825000.0,1172637600
1781835840000.0,1246699840
1781835855000.0,1244038240
1781835870000.0,1257909200
1781835885000.0,1519100800
1781835900000.0,1318393840
1781835915000.0,1680800800
1781835930000.0,1567797600
1781835945000.0,1361281760
1781835960000.0,1434792960
1781835975000.0,1421313520
1781835990000.0,900496280
1781836005000.0,930660400
1781836020000.0,1276735800
1781836035000.0,1404358360
1781836050000.0,1311397080
1781836065000.0,1149440800
1781836080000.0,1215681440
1781836095000.0,1262686800
1781836110000.0,1374592800
1781836125000.0,1117065600
1781836140000.0,1013464680
1781836155000.0,1157748720
1781836170000.0,1380596000
1781836185000.0,1594409600
1781836200000.0,1541839360
1781836215000.0,1459833360
1781836230000.0,1134494200
1781836245000.0,1252588120
1781836260000.0,1033705080
1781836275000.0,1217720120
1781836290000.0,1001662000
1781836305000.0,1216128800
1781836320000.0,1132105440
1781836335000.0,1337394480
1781836350000.0,1281077040
1781836365000.0,1300666280
1781836380000.0,1148146480
1781836395000.0,1033667480
1781836410000.0,1200076280
1781836425000.0,1531857400
1781836440000.0,1224134640
1781836455000.0,1207377720
1781836470000.0,1074234000
1781836485000.0,1179715480
1781836500000.0,1540795800
1781836515000.0,1702335280
1781836530000.0,1948350400
1781836545000.0,1850699760
1781836560000.0,2092069880
1781836575000.0,2189512920
1781836590000.0,2203876960
1781836605000.0,2202273600
1781836620000.0,2131585840
1781836635000.0,2178265200
1781836650000.0,2425723480
1781836665000.0,2255984800
1781836680000.0,2403202680
1781836695000.0,2081655600
1781836710000.0,2183421600
1781836725000.0,2157873760
1781836740000.0,2293966400
1781836755000.0,2545171600
1781836770000.0,2108392640
1781836785000.0,2377214000
1781836800000.0,2033228200
1781836815000.0,1825810400
1781836830000.0,1776885600
1781836845000.0,1958713760
1781836860000.0,2062713200
1781836875000.0,2166355200
1781836890000.0,2982597000
1781836905000.0,2870916800
1781836920000.0,2668730560
1781836935000.0,2820610000
1781836950000.0,2622468520
1781836965000.0,2989496520
1781836980000.0,2731428640
1781836995000.0,2217057880
1781837010000.0,1967548400
1781837025000.0,1849273760
1781837040000.0,1704474920
1781837055000.0,1723962400
1781837070000.0,2011780400
1781837085000.0,2099368000
1781837100000.0,2101349200
1781837115000.0,2655089200
1781837130000.0,2239387040
1781837145000.0,2329918000
1781837160000.0,1958266400
1781837175000.0,1821149400
1781837190000.0,1653459600
1781837205000.0,1365199360
1781837220000.0,1066281200
1781837235000.0,967422680
1781837250000.0,1453860800
1781837265000.0,1217067600
1781837280000.0,1427416400
