time_index,card.nic.pps.avg.t
1781833740000.0,89194
1781833755000.0,84413
1781833770000.0,93020
1781833785000.0,73014
1781833800000.0,79522
1781833815000.0,109847
1781833830000.0,147154
1781833845000.0,107824
1781833860000.0,74036
1781833875000.0,81251
1781833890000.0,53392
1781833905000.0,77186
1781833920000.0,79443
1781833935000.0,104063
1781833950000.0,81902
1781833965000.0,89825
1781833980000.0,109596
1781833995000.0,102325
1781834010000.0,74719
1781834025000.0,73114
1781834040000.0,95354
1781834055000.0,128771
1781834070000.0,114735
1781834085000.0,101707
1781834100000.0,86176
1781834115000.0,35358
1781834130000.0,62414
1781834145000.0,46314
1781834160000.0,77954
1781834175000.0,56056
1781834190000.0,36354
1781834205000.0,81279
1781834220000.0,77050
1781834235000.0,62237
1781834250000.0,57389
1781834265000.0,50023
1781834280000.0,65339
1781834295000.0,59749
1781834310000.0,87220
1781834325000.0,81408
1781834340000.0,122572
1781834355000.0,46179
1781834370000.0,59513
1781834385000.0,75408
1781834400000.0,114786
1781834415000.0,93856
1781834430000.0,81469
1781834445000.0,79535
1781834460000.0,71554
1781834475000.0,77224
1781834490000.0,63240
1781834505000.0,97939
1781834520000.0,86069
1781834535000.0,70297
1781834550000.0,74526
1781834565000.0,63361
1781834580000.0,70312
1781834595000.0,62684
1781834610000.0,68981
1781834625000.0,78962
1781834640000.0,59306
1781834655000.0,56352
1781834670000.0,63078
1781834685000.0,84398
1781834700000.0,89008
1781834715000.0,68165
1781834730000.0,68518
1781834745000.0,106823
1781834760000.0,102058
1781834775000.0,69364
1781834790000.0,72172
1781834805000.0,81062
1781834820000.0,64213
1781834835000.0,101116
1781834850000.0,52407
1781834865000.0,53248
1781834880000.0,58303
1781834895000.0,64376
1781834910000.0,41904
1781834925000.0,74079
1781834940000.0,63140
1781834955000.0,42929
1781834970000.0,50705
1781834985000.0,99377
1781835000000.0,115896
1781835015000.0,61062
1781835030000.0,59270
1781835045000.0,76218
1781835060000.0,65056
1781835075000.0,75141
1781835090000.0,99026
1781835105000.0,59962
1781835120000.0,81912
1781835135000.0,68601
1781835150000.0,94418
1781835165000.0,101364
1781835180000.0,70927
1781835195000.0,76574
1781835210000.0,72371
1781835225000.0,43871
1781835240000.0,41347
1781835255000.0,79094
1781835270000.0,84107
1781835285000.0,89651
1781835300000.0,99290
1781835315000.0,74646
1781835330000.0,74876
1781835345000.0,64963
1781835360000.0,70617
1781835375000.0,76205
1781835390000.0,73114
1781835405000.0,60813
1781835420000.0,96954
1781835435000.0,47909
1781835450000.0,45881
1781835465000.0,64114
1781835480000.0,67379
1781835495000.0,56984
1781835510000.0,75354
1781835525000.0,96747
1781835540000.0,88104
1781835555000.0,61798
1781835570000.0,46900
1781835585000.0,46578
1781835600000.0,53348
1781835615000.0,48700
1781835630000.0,86546
1781835645000.0,41009
1781835660000.0,23986
1781835675000.0,57775
1781835690000.0,54337
1781835705000.0,40164
1781835720000.0,50740
1781835735000.0,58953
1781835750000.0,58383
1781835765000.0,52792
1781835780000.0,53790
1781835795000.0,66697
1781835810000.0,60735
1781835825000.0,49734
1781835840000.0,56189
1781835855000.0,71918
1781835870000.0,79513
1781835885000.0,60662
1781835900000.0,92169
1781835915000.0,73830
1781835930000.0,46929
1781835945000.0,44319
1781835960000.0,48921
1781835975000.0,65454
1781835990000.0,64168
1781836005000.0,88404
1781836020000.0,62641
1781836035000.0,67792
1781836050000.0,39907
1781836065000.0,51477
1781836080000.0,54105
1781836095000.0,50304
1781836110000.0,49374
1781836125000.0,65482
1781836140000.0,65663
1781836155000.0,31316
1781836170000.0,50486
1781836185000.0,35278
1781836200000.0,55619
1781836215000.0,57984
1781836230000.0,88177
1781836245000.0,63157
1781836260000.0,77948
1781836275000.0,40762
1781836290000.0,72442
1781836305000.0,74668
1781836320000.0,67342
1781836335000.0,55526
1781836350000.0,62952
1781836365000.0,93381
1781836380000.0,82888
1781836395000.0,77374
1781836410000.0,56108
1781836425000.0,82718
1781836440000.0,47389
1781836455000.0,52339
1781836470000.0,50086
1781836485000.0,56975
1781836500000.0,50310
1781836515000.0,37772
1781836530000.0,50725
1781836545000.0,61657
1781836560000.0,59020
1781836575000.0,62238
1781836590000.0,37889
1781836605000.0,30562
1781836620000.0,76056
1781836635000.0,57420
1781836650000.0,85203
1781836665000.0,74861
1781836680000.0,61011
1781836695000.0,58081
1781836710000.0,49937
1781836725000.0,45223
1781836740000.0,60682
1781836755000.0,60750
1781836770000.0,46130
1781836785000.0,55926
1781836800000.0,49304
1781836815000.0,64919
1781836830000.0,81464
1781836845000.0,75962
1781836860000.0,62949
1781836875000.0,88773
1781836890000.0,80637
1781836905000.0,90781
1781836920000.0,71432
1781836935000.0,45201
1781836950000.0,38095
1781836965000.0,51434
1781836980000.0,56699
1781836995000.0,65246
1781837010000.0,53397
1781837025000.0,37648
1781837040000.0,52415
1781837055000.0,55629
1781837070000.0,56808
1781837085000.0,79508
1781837100000.0,45554
1781837115000.0,50603
1781837130000.0,50996
1781837145000.0,63598
1781837160000.0,38746
1781837175000.0,65686
1781837190000.0,57596
1781837205000.0,44481
1781837220000.0,105534
1781837235000.0,75222
1781837250000.0,110990
1781837265000.0,89804
1781837280000.0,90081
1781837295000.0,62890
1781837310000.0,62558
1781837325000.0,50373
1781837340000.0,56727
1781837355000.0,64942
1781837370000.0,65909
1781837385000.0,55339
1781837400000.0,89517
1781837415000.0,50302
1781837430000.0,51958
1781837445000.0,64943
1781837460000.0,56294
1781837475000.0,68354
1781837490000.0,68608
1781837505000.0,66745
1781837520000.0,55829
1781837535000.0,46594
1781837550000.0,70439
1781837565000.0,84850
1781837580000.0,98011
1781837595000.0,142527
1781837610000.0,113850
1781837625000.0,103994
1781837640000.0,104794
1781837655000.0,78600
1781837670000.0,76180
1781837685000.0,76988
1781837700000.0,87033
1781837715000.0,106796
1781837730000.0,83512
1781837745000.0,89993
1781837760000.0,74282
1781837775000.0,88553
1781837790000.0,85328
1781837805000.0,63344
1781837820000.0,94833
1781837835000.0,104772
1781837850000.0,74835
1781837865000.0,79988
1781837880000.0,104994
1781837895000.0,110393
1781837910000.0,101804
1781837925000.0,79168
1781837940000.0,92815
1781837955000.0,109069
1781837970000.0,74411
1781837985000.0,55152
1781838000000.0,111950
1781838015000.0,102090
1781838030000.0,60212
1781838045000.0,80364
1781838060000.0,89210
1781838075000.0,65027
1781838090000.0,78239
1781838105000.0,66030
1781838120000.0,107082
1781838135000.0,119614
1781838150000.0,111500
1781838165000.0,164222
1781838180000.0,115672
1781838195000.0,82021
1781838210000.0,80978
1781838225000.0,83095
1781838240000.0,113668
1781838255000.0,104512
1781838270000.0,100782
1781838285000.0,94016
1781838300000.0,54232
1781838315000.0,134323
1781838330000.0,134005
1781838345000.0,86242
1781838360000.0,102662
1781838375000.0,94602
1781838390000.0,126304
1781838405000.0,121644
1781838420000.0,55961
1781838435000.0,122732
1781838450000.0,102253
1781838465000.0,102277
1781838480000.0,84805
1781838495000.0,94462
1781838510000.0,89557
1781838525000.0,60154
1781838540000.0,117644
1781838555000.0,128799
1781838570000.0,72635
1781838585000.0,106106
1781838600000.0,112332
1781838615000.0,82760
1781838630000.0,103352
1781838645000.0,140728
1781838660000.0,97890
1781838675000.0,94484
1781838690000.0,107583
1781838705000.0,95001
1781838720000.0,99641
1781838735000.0,95543
1781838750000.0,70290
1781838765000.0,80268
1781838780000.0,76477
1781838795000.0,96634
1781838810000.0,82540
1781838825000.0,70588
1781838840000.0,76075
1781838855000.0,80899
1781838870000.0,98495
1781838885000.0,87829
1781838900000.0,123403
1781838915000.0,114004
1781838930000.0,77607
1781838945000.0,92921
1781838960000.0,104000
1781838975000.0,138721
1781838990000.0,139537
1781839005000.0,112291
1781839020000.0,85910
1781839035000.0,122592
1781839050000.0,147416
1781839065000.0,167126
1781839080000.0,95459
1781839095000.0,106034
1781839110000.0,140495
1781839125000.0,133633
1781839140000.0,136435
1781839155000.0,103952
1781839170000.0,100911
1781839185000.0,117241
1781839200000.0,172840
1781839215000.0,129364
1781839230000.0,121615
1781839245000.0,138614
1781839260000.0,105111
1781839275000.0,118636
1781839290000.0,116128
1781839305000.0,130424
1781839320000.0,146392
1781839335000.0,156303
1781839350000.0,115222
1781839365000.0,124880
1781839380000.0,144648
1781839395000.0,109119
1781839410000.0,110391
1781839425000.0,126156
1781839440000.0,109835
1781839455000.0,154889
1781839470000.0,110666
1781839485000.0,125973
1781839500000.0,131110
1781839515000.0,132144
1781839530000.0,155793
1781839545000.0,126890
1781839560000.0,89204
1781839575000.0,154992
1781839590000.0,161580
1781839605000.0,168053
1781839620000.0,132972
1781839635000.0,134529
1781839650000.0,148760
1781839665000.0,202569
1781839680000.0,144233
1781839695000.0,126110
1781839710000.0,163762
1781839725000.0,148257
1781839740000.0,129075
1781839755000.0,88547
1781839770000.0,97508
1781839785000.0,172898
1781839800000.0,175180
1781839815000.0,134403
1781839830000.0,150370
1781839845000.0,105831
1781839860000.0,119216
1781839875000.0,122570
1781839890000.0,145714
1781839905000.0,150439
1781839920000.0,135709
1781839935000.0,134511
1781839950000.0,130332
1781839965000.0,174797
1781839980000.0,117963
1781839995000.0,112210
1781840010000.0,118690
1781840025000.0,162797
1781840040000.0,204056
1781840055000.0,160399
1781840070000.0,177033
1781840085000.0,137821
1781840100000.0,126756
1781840115000.0,128757
1781840130000.0,104256
1781840145000.0,189565
1781840160000.0,130234
1781840175000.0,117334
1781840190000.0,104552
1781840205000.0,121354
1781840220000.0,139777
1781840235000.0,105871
1781840250000.0,121363
1781840265000.0,138884
1781840280000.0,162910
1781840295000.0,156446
1781840310000.0,153992
1781840325000.0,183081
1781840340000.0,138676
1781840355000.0,219872
1781840370000.0,153279
1781840385000.0,148160
1781840400000.0,143233
1781840415000.0,151946
1781840430000.0,156815
1781840445000.0,162670
1781840460000.0,118923
1781840475000.0,122792
1781840490000.0,180132
1781840505000.0,156499
1781840520000.0,120941
1781840535000.0,118702
1781840550000.0,129096
1781840565000.0,197611
1781840580000.0,150077
1781840595000.0,181052
1781840610000.0,191534
1781840625000.0,167624
1781840640000.0,172676
1781840655000.0,148758
1781840670000.0,149810
1781840685000.0,143793
1781840700000.0,143376
1781840715000.0,167857
1781840730000.0,187293
1781840745000.0,144189
1781840760000.0,238748
1781840775000.0,191041
1781840790000.0,209457
1781840805000.0,172300
1781840820000.0,159322
1781840835000.0,153475
1781840850000.0,161243
1781840865000.0,193102
1781840880000.0,204333
1781840895000.0,125833
1781840910000.0,119235
1781840925000.0,154678
1781840940000.0,215736
1781840955000.0,149514
1781840970000.0,168920
1781840985000.0,188885
1781841000000.0,190110
1781841015000.0,188190
1781841030000.0,151758
1781841045000.0,188792
1781841060000.0,170494
1781841075000.0,203892
1781841090000.0,189385
1781841105000.0,167972
1781841120000.0,120976
1781841135000.0,127266
1781841150000.0,111746
1781841165000.0,110833
1781841180000.0,130764
1781841195000.0,174782
1781841210000.0,164925
1781841225000.0,139674
1781841240000.0,143698
1781841255000.0,196456
1781841270000.0,172466
1781841285000.0,146871
1781841300000.0,164274
1781841315000.0,239193
1781841330000.0,260122
1781841345000.0,215136
1781841360000.0,219995
1781841375000.0,169198
1781841390000.0,130699
1781841405000.0,133164
1781841420000.0,229550
1781841435000.0,172912
1781841450000.0,155614
1781841465000.0,131230
1781841480000.0,177232
1781841495000.0,183371
1781841510000.0,154218
1781841525000.0,147721
1781841540000.0,214645
1781841555000.0,159826
1781841570000.0,193806
1781841585000.0,180222
1781841600000.0,153643
1781841615000.0,198451
1781841630000.0,112734
1781841645000.0,184771
1781841660000.0,180436
1781841675000.0,168842
1781841690000.0,242854
1781841705000.0,263395
1781841720000.0,117062
1781841735000.0,196810
1781841750000.0,154262
1781841765000.0,167403
1781841780000.0,165068
1781841795000.0,155523
1781841810000.0,139075
1781841825000.0,126223
1781841840000.0,216552
1781841855000.0,225220
1781841870000.0,269969
1781841885000.0,226862
1781841900000.0,155329
1781841915000.0,138690
1781841930000.0,199351
1781841945000.0,182030
1781841960000.0,199620
1781841975000.0,241884
1781841990000.0,224118
1781842005000.0,232429
1781842020000.0,233500
1781842035000.0,217393
1781842050000.0,274886
1781842065000.0,223590
1781842080000.0,234411
1781842095000.0,215379
1781842110000.0,223502
1781842125000.0,255378
1781842140000.0,205445
1781842155000.0,164774
1781842170000.0,188406
1781842185000.0,180228
1781842200000.0,123988
1781842215000.0,134612
1781842230000.0,177441
1781842245000.0,175828
1781842260000.0,132992
1781842275000.0,170634
1781842290000.0,254317
1781842305000.0,225080
1781842320000.0,182508
1781842335000.0,165128
1781842350000.0,155274
1781842365000.0,166429
1781842380000.0,191417
1781842395000.0,227223
1781842410000.0,247254
1781842425000.0,249918
1781842440000.0,235512
1781842455000.0,219664
1781842470000.0,242308
1781842485000.0,242862
1781842500000.0,192767
1781842515000.0,191816
1781842530000.0,233893
1781842545000.0,201686
1781842560000.0,194381
1781842575000.0,169991
1781842590000.0,171190
1781842605000.0,202670
1781842620000.0,230174
1781842635000.0,215560
1781842650000.0,203817
1781842665000.0,222639
1781842680000.0,170157
1781842695000.0,210068
1781842710000.0,177670
1781842725000.0,182211
1781842740000.0,220703
1781842755000.0,220750
1781842770000.0,228677
1781842785000.0,209169
1781842800000.0,225235
1781842815000.0,244497
1781842830000.0,211087
1781842845000.0,241804
1781842860000.0,246564
1781842875000.0,216920
1781842890000.0,199153
1781842905000.0,163036
1781842920000.0,161570
1781842935000.0,219141
1781842950000.0,187404
1781842965000.0,211556
1781842980000.0,192718
1781842995000.0,200529
1781843010000.0,137624
1781843025000.0,121208
1781843040000.0,181996
1781843055000.0,186418
1781843070000.0,219708
1781843085000.0,217147
1781843100000.0,192807
1781843115000.0,174558
1781843130000.0,224764
1781843145000.0,187252
1781843160000.0,163333
1781843175000.0,174210
1781843190000.0,203021
1781843205000.0,177319
1781843220000.0,215690
1781843235000.0,193608
1781843250000.0,174798
1781843265000.0,177786
1781843280000.0,165611
1781843295000.0,186443
1781843310000.0,225744
1781843325000.0,204325
1781843340000.0,191245
1781843355000.0,178835
1781843370000.0,162044
1781843385000.0,223915
1781843400000.0,212798
1781843415000.0,162074
1781843430000.0,171682
1781843445000.0,147512
1781843460000.0,141679
1781843475000.0,134154
1781843490000.0,143187
1781843505000.0,206764
1781843520000.0,181307
1781843535000.0,164669
1781843550000.0,145103
1781843565000.0,154520
1781843580000.0,156014
1781843595000.0,143208
1781843610000.0,201085
1781843625000.0,235850
1781843640000.0,158569
1781843655000.0,147717
1781843670000.0,168858
1781843685000.0,172591
1781843700000.0,164304
1781843715000.0,180987
1781843730000.0,208536
1781843745000.0,202050
1781843760000.0,200884
1781843775000.0,220344
1781843790000.0,174088
1781843805000.0,179154
1781843820000.0,171824
1781843835000.0,162668
1781843850000.0,162620
1781843865000.0,159454
1781843880000.0,160346
1781843895000.0,159908
1781843910000.0,197588
1781843925000.0,240708
1781843940000.0,220040
1781843955000.0,145082
1781843970000.0,138287
1781843985000.0,117209
1781844000000.0,167000
1781844015000.0,166224
1781844030000.0,161426
1781844045000.0,191167
1781844060000.0,169811
1781844075000.0,204403
1781844090000.0,190044
1781844105000.0,207196
1781844120000.0,182796
1781844135000.0,214458
1781844150000.0,220495
1781844165000.0,211830
1781844180000.0,237161
1781844195000.0,154748
1781844210000.0,181458
1781844225000.0,157402
1781844240000.0,186754
1781844255000.0,181191
1781844270000.0,157686
1781844285000.0,188642
1781844300000.0,194639
1781844315000.0,202719
1781844330000.0,202200
1781844345000.0,212496
1781844360000.0,231022
1781844375000.0,202352
1781844390000.0,147501
1781844405000.0,192529
1781844420000.0,149036
1781844435000.0,145802
1781844450000.0,211833
1781844465000.0,203826
1781844480000.0,248849
1781844495000.0,227269
1781844510000.0,194087
1781844525000.0,221184
1781844540000.0,218074
1781844555000.0,178998
1781844570000.0,194873
1781844585000.0,180207
1781844600000.0,183717
1781844615000.0,199234
1781844630000.0,230597
1781844645000.0,203453
1781844660000.0,171615
1781844675000.0,174709
1781844690000.0,205654
1781844705000.0,176688
1781844720000.0,124400
1781844735000.0,223903
1781844750000.0,199914
1781844765000.0,246547
1781844780000.0,188678
1781844795000.0,218500
1781844810000.0,196520
1781844825000.0,191901
1781844840000.0,161313
1781844855000.0,174723
1781844870000.0,192952
1781844885000.0,172640
1781844900000.0,206015
1781844915000.0,218248
1781844930000.0,241219
1781844945000.0,188431
1781844960000.0,261991
1781844975000.0,191356
1781844990000.0,198666
1781845005000.0,191442
1781845020000.0,164676
1781845035000.0,139223
1781845050000.0,105448
1781845065000.0,131355
1781845080000.0,170330
1781845095000.0,198310
1781845110000.0,210854
1781845125000.0,234674
1781845140000.0,178185
1781845155000.0,196303
1781845170000.0,134966
1781845185000.0,151808
1781845200000.0,150222
1781845215000.0,155591
1781845230000.0,201812
1781845245000.0,177065
1781845260000.0,180186
1781845275000.0,249794
1781845290000.0,210744
1781845305000.0,181796
1781845320000.0,163898
1781845335000.0,151320
1781845350000.0,202018
1781845365000.0,204262
1781845380000.0,199908
1781845395000.0,154879
1781845410000.0,186487
1781845425000.0,202860
1781845440000.0,228144
1781845455000.0,230840
1781845470000.0,195534
1781845485000.0,159394
1781845500000.0,164935
1781845515000.0,144720
1781845530000.0,214262
1781845545000.0,170840
1781845560000.0,180257
1781845575000.0,181388
1781845590000.0,172779
1781845605000.0,224228
1781845620000.0,169328
1781845635000.0,162373
1781845650000.0,175888
1781845665000.0,244028
1781845680000.0,261078
1781845695000.0,208118
1781845710000.0,229997
1781845725000.0,172064
1781845740000.0,210647
1781845755000.0,233249
1781845770000.0,190625
1781845785000.0,212451
1781845800000.0,136780
1781845815000.0,158768
1781845830000.0,176424
1781845845000.0,180334
1781845860000.0,172521
1781845875000.0,239821
1781845890000.0,254518
1781845905000.0,200466
1781845920000.0,204048
1781845935000.0,217030
1781845950000.0,227288
1781845965000.0,271747
1781845980000.0,233337
1781845995000.0,231478
1781846010000.0,189836
1781846025000.0,195795
1781846040000.0,211381
1781846055000.0,191912
1781846070000.0,226901
1781846085000.0,224448
1781846100000.0,173608
1781846115000.0,150628
1781846130000.0,194995
1781846145000.0,184939
1781846160000.0,172238
1781846175000.0,206251
1781846190000.0,238896
1781846205000.0,211384
1781846220000.0,254495
1781846235000.0,217534
1781846250000.0,197322
1781846265000.0,166730
1781846280000.0,254870
1781846295000.0,194517
1781846310000.0,144646
1781846325000.0,109614
1781846340000.0,170231
1781846355000.0,226444
1781846370000.0,295687
1781846385000.0,211328
1781846400000.0,210167
1781846415000.0,177671
1781846430000.0,198212
1781846445000.0,255597
1781846460000.0,152001
1781846475000.0,142699
1781846490000.0,232742
1781846505000.0,251554
1781846520000.0,170140
1781846535000.0,182277
1781846550000.0,202490
1781846565000.0,137227
1781846580000.0,187339
1781846595000.0,259024
1781846610000.0,245575
1781846625000.0,186992
1781846640000.0,183343
1781846655000.0,205626
1781846670000.0,261238
1781846685000.0,212375
1781846700000.0,191620
1781846715000.0,213364
1781846730000.0,208216
1781846745000.0,221750
1781846760000.0,230602
1781846775000.0,243411
1781846790000.0,233488
1781846805000.0,248295
1781846820000.0,238850
1781846835000.0,210189
1781846850000.0,262439
1781846865000.0,288360
1781846880000.0,292866
1781846895000.0,276655
1781846910000.0,230865
1781846925000.0,268953
1781846940000.0,332466
1781846955000.0,292342
1781846970000.0,269080
1781846985000.0,236778
1781847000000.0,276024
1781847015000.0,299394
1781847030000.0,240532
1781847045000.0,189639
1781847060000.0,284364
1781847075000.0,284224
1781847090000.0,273675
1781847105000.0,250078
1781847120000.0,243126
1781847135000.0,338063
1781847150000.0,323549
1781847165000.0,298290
1781847180000.0,258815
1781847195000.0,237997
1781847210000.0,254330
1781847225000.0,222788
1781847240000.0,190501
1781847255000.0,203637
1781847270000.0,221868
1781847285000.0,208466
1781847300000.0,207289
1781847315000.0,168033
1781847330000.0,194730
1781847345000.0,231968
1781847360000.0,203220
1781847375000.0,204756
1781847390000.0,289953
1781847405000.0,250081
1781847420000.0,242246
1781847435000.0,218364
1781847450000.0,196564
1781847465000.0,200594
1781847480000.0,221282
1781847495000.0,167522
1781847510000.0,208915
1781847525000.0,208542
1781847540000.0,218364
1781847555000.0,230268
1781847570000.0,218182
1781847585000.0,172890
1781847600000.0,192700
1781847615000.0,203965
1781847630000.0,197240
1781847645000.0,173735
1781847660000.0,189634
1781847675000.0,185048
1781847690000.0,195184
1781847705000.0,204201
1781847720000.0,192647
1781847735000.0,186579
1781847750000.0,193756
1781847765000.0,164586
1781847780000.0,204173
1781847795000.0,267472
1781847810000.0,236356
1781847825000.0,176878
1781847840000.0,208016
1781847855000.0,181360
1781847870000.0,197358
1781847885000.0,223985
1781847900000.0,255794
1781847915000.0,233003
1781847930000.0,176463
1781847945000.0,214931
1781847960000.0,203418
1781847975000.0,181256
1781847990000.0,257085
1781848005000.0,174558
1781848020000.0,190436
1781848035000.0,171974
1781848050000.0,204003
1781848065000.0,224768
1781848080000.0,223258
1781848095000.0,223144
1781848110000.0,185187
1781848125000.0,242524
1781848140000.0,264123
1781848155000.0,232970
1781848170000.0,230250
1781848185000.0,220748
1781848200000.0,209502
1781848215000.0,224727
1781848230000.0,228879
1781848245000.0,177466
1781848260000.0,215303
1781848275000.0,236182
1781848290000.0,219200
1781848305000.0,213810
1781848320000.0,240578
1781848335000.0,219890
1781848350000.0,228730
1781848365000.0,257181
1781848380000.0,251739
1781848395000.0,271928
1781848410000.0,244182
1781848425000.0,264736
1781848440000.0,278608
1781848455000.0,259040
1781848470000.0,275547
1781848485000.0,201344
1781848500000.0,211221
1781848515000.0,289991
1781848530000.0,275265
1781848545000.0,285195
1781848560000.0,241276
1781848575000.0,237388
1781848590000.0,213878
1781848605000.0,223639
1781848620000.0,268324
