time_index,card.nic.bps.avg.t
1781829600000.0,1951068000
1781829615000.0,2092728400
1781829630000.0,1955110400
1781829645000.0,1651134000
1781829660000.0,1736259200
1781829675000.0,1280172960
1781829690000.0,1803120640
1781829705000.0,2050114000
1781829720000.0,1447620800
1781829735000.0,1572891440
1781829750000.0,1994741760
1781829765000.0,1683751320
1781829780000.0,1724960160
1781829795000.0,1865117600
1781829810000.0,1598076520
1781829825000.0,1536348000
1781829840000.0,1260024720
1781829855000.0,1928630280
1781829870000.0,1637562400
1781829885000.0,1784112120
1781829900000.0,1784060520
1781829915000.0,1631031720
1781829930000.0,2047155400
1781829945000.0,1575622240
1781829960000.0,1683548040
1781829975000.0,1813494160
1781829990000.0,2135352120
1781830005000.0,1978565840
1781830020000.0,2082196680
1781830035000.0,1937013200
1781830050000.0,1584045280
1781830065000.0,1579732400
1781830080000.0,1663010720
1781830095000.0,1556905880
1781830110000.0,1653359600
1781830125000.0,1999092960
1781830140000.0,1543397600
1781830155000.0,1836461200
1781830170000.0,1854200800
1781830185000.0,1718904800
1781830200000.0,1677034720
1781830215000.0,1487956400
1781830230000.0,1447402600
1781830245000.0,1327381280
1781830260000.0,1443690720
1781830275000.0,2128112240
1781830290000.0,1532576240
1781830305000.0,1323709440
1781830320000.0,2011668000
1781830335000.0,2246086640
1781830350000.0,2137984600
1781830365000.0,1837992160
1781830380000.0,1675823200
1781830395000.0,1581718520
1781830410000.0,1679663840
1781830425000.0,1537813400
1781830440000.0,1862587400
1781830455000.0,1738486160
1781830470000.0,1790956960
1781830485000.0,1455589360
1781830500000.0,1868164400
1781830515000.0,1632774960
1781830530000.0,1440450680
1781830545000.0,1349890560
1781830560000.0,1963572000
1781830575000.0,1294230320
1781830590000.0,1414850880
1781830605000.0,1625582400
1781830620000.0,1559371600
1781830635000.0,1401481000
1781830650000.0,1516705200
1781830665000.0,1018585480
1781830680000.0,2044329760
1781830695000.0,1832730640
1781830710000.0,1637542600
1781830725000.0,1545664120
1781830740000.0,1530362800
1781830755000.0,1486616800
1781830770000.0,1799511200
1781830785000.0,1247062800
1781830800000.0,1349427520
1781830815000.0,1545501480
1781830830000.0,1551349200
1781830845000.0,1709752320
1781830860000.0,1608070440
1781830875000.0,1642104640
1781830890000.0,1528800000
1781830905000.0,1497024200
1781830920000.0,2043752240
1781830935000.0,2055766800
1781830950000.0,1645538000
1781830965000.0,2018179480
1781830980000.0,1867977720
1781830995000.0,1758715080
1781831010000.0,1373874400
1781831025000.0,1299492640
1781831040000.0,1479610800
