time_index,card.nic.bps.avg.r
1781829600000.0,1539222000
1781829615000.0,707838720
1781829630000.0,326776640
1781829645000.0,150211880
1781829660000.0,3314140800
1781829675000.0,2585837600
1781829690000.0,2103858000
1781829705000.0,452104800
1781829720000.0,458021000
1781829735000.0,471021520
1781829750000.0,512865880
1781829765000.0,1917252200
1781829780000.0,328209840
1781829795000.0,527968320
1781829810000.0,678390720
1781829825000.0,389619720
1781829840000.0,1287262200
1781829855000.0,1984790920
1781829870000.0,650780160
1781829885000.0,2406434000
1781829900000.0,1706765120
1781829915000.0,381832040
1781829930000.0,532808080
1781829945000.0,556543520
1781829960000.0,626596920
1781829975000.0,621242680
1781829990000.0,47538924
1781830005000.0,3076810400
1781830020000.0,1849199000
1781830035000.0,2133832000
1781830050000.0,797478600
1781830065000.0,394710280
1781830080000.0,371731400
1781830095000.0,419403640
1781830110000.0,508587320
1781830125000.0,498659280
1781830140000.0,899264200
1781830155000.0,2300866560
1781830170000.0,1234056200
1781830185000.0,1845707360
1781830200000.0,1783943800
1781830215000.0,604860720
1781830230000.0,608102200
1781830245000.0,585761120
1781830260000.0,546003680
1781830275000.0,536646240
1781830290000.0,1453792240
1781830305000.0,3008455600
1781830320000.0,1050503360
1781830335000.0,604337560
1781830350000.0,565744440
1781830365000.0,537625720
1781830380000.0,489814360
1781830395000.0,468643960
1781830410000.0,470065680
1781830425000.0,1799708680
1781830440000.0,1823047080
1781830455000.0,1966933000
1781830470000.0,1834304800
1781830485000.0,534571520
1781830500000.0,488276960
1781830515000.0,410388320
1781830530000.0,1683207280
1781830545000.0,1927372400
1781830560000.0,425843040
1781830575000.0,328524400
1781830590000.0,410159360
1781830605000.0,508918800
1781830620000.0,830532880
1781830635000.0,1471402200
1781830650000.0,529968320
1781830665000.0,490467200
1781830680000.0,887848400
1781830695000.0,707661360
1781830710000.0,1144321840
1781830725000.0,1504509320
1781830740000.0,518994960
1781830755000.0,613836200
1781830770000.0,846031040
1781830785000.0,2065257600
1781830800000.0,564238320
1781830815000.0,506193520
1781830830000.0,579822800
1781830845000.0,483429440
1781830860000.0,1958204400
1781830875000.0,603794160
1781830890000.0,501891440
1781830905000.0,379346176
1781830920000.0,589345760
1781830935000.0,2062498200
1781830950000.0,2044602800
1781830965000.0,545135120
1781830980000.0,579225240
1781830995000.0,561698760
1781831010000.0,564775480
1781831025000.0,1264571000
1781831040000.0,1985594160
1781831055000.0,309491640
1781831070000.0,512238880
1781831085000.0,598233280
1781831100000.0,609840440
1781831115000.0,420877544
1781831130000.0,809239640
1781831145000.0,445191440
1781831160000.0,246021400
1781831175000.0,2978544640
