time_index,card.nic.pps.avg.r
1781829600000.0,471812
1781829615000.0,513793
1781829630000.0,520628
1781829645000.0,501005
1781829660000.0,485833
1781829675000.0,505274
1781829690000.0,532832
1781829705000.0,490385
1781829720000.0,503363
1781829735000.0,485558
1781829750000.0,436798
1781829765000.0,483279
1781829780000.0,484948
1781829795000.0,516452
1781829810000.0,483807
1781829825000.0,459652
1781829840000.0,466111
1781829855000.0,443104
1781829870000.0,439816
1781829885000.0,466948
1781829900000.0,471421
1781829915000.0,481585
1781829930000.0,418972
1781829945000.0,477105
1781829960000.0,512631
1781829975000.0,482043
1781829990000.0,439220
1781830005000.0,422626
1781830020000.0,475014
1781830035000.0,455369
1781830050000.0,448856
1781830065000.0,450040
1781830080000.0,433321
1781830095000.0,503712
1781830110000.0,453163
1781830125000.0,444882
1781830140000.0,402360
1781830155000.0,429302
1781830170000.0,395332
1781830185000.0,414580
1781830200000.0,453504
1781830215000.0,464878
1781830230000.0,435170
1781830245000.0,447921
1781830260000.0,443408
1781830275000.0,411700
1781830290000.0,406938
1781830305000.0,411542
1781830320000.0,425810
1781830335000.0,458208
1781830350000.0,446765
1781830365000.0,432940
1781830380000.0,400692
1781830395000.0,370031
1781830410000.0,386619
1781830425000.0,347748
1781830440000.0,333500
1781830455000.0,397762
1781830470000.0,363395
1781830485000.0,367539
1781830500000.0,362306
1781830515000.0,364488
1781830530000.0,398075
1781830545000.0,396626
1781830560000.0,359549
1781830575000.0,354107
1781830590000.0,386870
1781830605000.0,387043
1781830620000.0,375821
1781830635000.0,376363
1781830650000.0,391644
1781830665000.0,433720
1781830680000.0,406511
1781830695000.0,371102
1781830710000.0,363478
1781830725000.0,371693
1781830740000.0,377464
1781830755000.0,397965
1781830770000.0,395863
1781830785000.0,362147
1781830800000.0,372715
1781830815000.0,340078
1781830830000.0,346770
1781830845000.0,310509
1781830860000.0,303786
1781830875000.0,349454
1781830890000.0,332256
1781830905000.0,382531
1781830920000.0,397875
1781830935000.0,367912
1781830950000.0,345226
1781830965000.0,286372
1781830980000.0,297864
1781830995000.0,298114
1781831010000.0,293582
1781831025000.0,304300
1781831040000.0,309792
1781831055000.0,331310
1781831070000.0,350238
1781831085000.0,321183
1781831100000.0,390092
1781831115000.0,419287
1781831130000.0,389006
1781831145000.0,418245
1781831160000.0,444741
1781831175000.0,409907
1781831190000.0,429715
1781831205000.0,408253
1781831220000.0,395245
1781831235000.0,371754
1781831250000.0,411010
1781831265000.0,367232
1781831280000.0,328735
1781831295000.0,317486
1781831310000.0,324927
1781831325000.0,354148
1781831340000.0,387580
1781831355000.0,367082
1781831370000.0,334740
1781831385000.0,305158
1781831400000.0,289443
1781831415000.0,266090
1781831430000.0,275513
1781831445000.0,315297
1781831460000.0,313368
1781831475000.0,292794
1781831490000.0,290728
1781831505000.0,297676
1781831520000.0,279693
1781831535000.0,306071
1781831550000.0,343052
1781831565000.0,300188
1781831580000.0,324200
1781831595000.0,366815
1781831610000.0,360711
1781831625000.0,335314
1781831640000.0,262670
1781831655000.0,286195
1781831670000.0,330888
1781831685000.0,299952
1781831700000.0,289810
1781831715000.0,329928
1781831730000.0,351596
1781831745000.0,313108
1781831760000.0,302102
1781831775000.0,319116
1781831790000.0,314684
1781831805000.0,318538
1781831820000.0,343117
1781831835000.0,338689
1781831850000.0,361448
1781831865000.0,365342
1781831880000.0,367648
1781831895000.0,327076
1781831910000.0,271611
1781831925000.0,251475
1781831940000.0,261708
