time_index,card.nic.bps.avg.r
1781829600000.0,6388016400
1781829615000.0,6234547600
1781829630000.0,6634766800
1781829645000.0,6818945600
1781829660000.0,6978610800
1781829675000.0,7044869200
1781829690000.0,7007178800
1781829705000.0,6984561600
1781829720000.0,6383877200
1781829735000.0,7030936000
1781829750000.0,7083960000
1781829765000.0,7067394000
1781829780000.0,7062392800
1781829795000.0,7053118800
1781829810000.0,6936505600
1781829825000.0,6792440400
1781829840000.0,7106627200
1781829855000.0,7071900400
1781829870000.0,7036012000
1781829885000.0,7048404800
1781829900000.0,7076820000
1781829915000.0,7070051600
1781829930000.0,7084794000
1781829945000.0,7101528400
1781829960000.0,7006565200
1781829975000.0,7079155200
1781829990000.0,6942970000
1781830005000.0,6764798800
1781830020000.0,7025800000
1781830035000.0,6828573600
1781830050000.0,6999223600
1781830065000.0,7005114400
1781830080000.0,7048152800
1781830095000.0,7061230400
1781830110000.0,7043670000
1781830125000.0,7031167200
1781830140000.0,6989628000
1781830155000.0,7054726000
1781830170000.0,6588292400
1781830185000.0,6386000800
1781830200000.0,6443896800
1781830215000.0,6921920400
1781830230000.0,6425036400
1781830245000.0,6785730000
1781830260000.0,6492316000
1781830275000.0,6593579600
1781830290000.0,6522663200
1781830305000.0,6451067600
1781830320000.0,5929882400
1781830335000.0,6636625200
1781830350000.0,6978392800
1781830365000.0,6834624400
1781830380000.0,6991534400
1781830395000.0,6864332800
1781830410000.0,6787084000
1781830425000.0,6478183600
1781830440000.0,6893336000
1781830455000.0,6199244800
1781830470000.0,6014118400
1781830485000.0,5562157600
1781830500000.0,5475294000
1781830515000.0,5613382800
1781830530000.0,6535855200
1781830545000.0,5927101200
1781830560000.0,5673012000
1781830575000.0,5654722000
1781830590000.0,5121285600
1781830605000.0,5361786800
1781830620000.0,4820577200
1781830635000.0,5409365600
1781830650000.0,5391840800
1781830665000.0,5730043200
1781830680000.0,5529732400
1781830695000.0,5562594800
1781830710000.0,6144116800
1781830725000.0,6442463600
1781830740000.0,6175056400
1781830755000.0,6458908400
